"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
2,0.566613973259187,0.363874542227279,0.752072255915083,0.190922901713971,1.59511452479699,1.91090980695299,0.437453872488547,0.182636497207776,1.30863095812605,0.990903554474275,1.01033975247845,0.881389707134922,1.69771209177626,0.589372658857989,0.5475665149406,2.25476598952727,0.523004626549062,1.58479564250034,0.6179750441
8,-0.603125744920667,0.0121026256631052,-0.374407606398143,0.111811639702122,0.855361696651803,1.22771632174038,0.0580068507871933,0.454933234034217,0.0820503828021269,-0.00327570684131887,0.190759358821534,-0.38100396073742,1.04855662173439,-1.32066999266812,0.1191373081661,0.237132807288456,0.323059205772094,0.308266506662434,0.0302839639621142
9,0.269825488064697,0.228752147344213,0.105069055482095,0.251285643904323,0.162476306968253,-0.561682983377296,0.290433408483072,1.14265724198521,0.332358034280609,0.955909177591463,0.341457042448818,-0.64434784317765,-0.250232789580161,0.686743326335453,0.324028820372785,-3.79641758642328,0.460549762389032,0.797709198498179,0.0578874336769415
13,-1.16852067776269,-1.32635804951506,-0.757302007083953,-0.452344364282147,-2.19918432174009,-1.62936834485129,-0.998593598919265,-0.645165337321323,-0.949261186566422,-0.839319136072108,-1.16402789116181,-1.13739526952705,-1.62625130151677,0.317506240815278,-1.62390819381281,-1.23977769228892,-0.971193112982883,-0.82248774568609,-1.52341242284158
14,0.76838451524403,-0.202452035590929,0.669888527834874,-0.294657925510755,1.25076883057546,0.990159009349624,-0.697397500522257,-1.19882863754149,-0.0981836805609925,-0.652598014364738,0.0161848842249496,0.529591292952518,1.27784400300196,-1.1201708520589,-0.298075491610106,-1.8264255887058,-0.729144999783112,-0.643848388242681,0.0865780839127898
17,-1.03049086969213,-1.37817467953424,-0.876098446250552,-0.446229295003299,-3.05438989556205,-1.34182309847908,-1.02292934736003,-0.395874199209758,-1.55142755006126,-1.28581676668445,-1.47585490562222,-1.75184051952248,-1.32944441484805,-0.0366698154188718,-0.96514359400437,-2.52909599663867,-0.894063155000275,-1.32760078075432,-1.36878130656189
19,0.741892203434929,0.355725518132419,0.681629666697661,0.193769292049997,0.24350800048063,0.667856121435243,0.35589761352965,0.342418744139818,0.322698420521418,0.366709980382664,0.298032206667617,0.498424462529663,0.6288870555234,1.00427827527609,0.382114232679124,0.325518123197672,0.694442006135476,0.0667848308853214,0.251497499982417
20,-1.82586175404403,-1.86342608302231,-2.03306505294724,-0.413710580521066,0.503076325904053,-1.02058001478313,-1.19890315462518,-0.509352475036789,-2.07327580709194,-1.72742108490242,-1.71866756741417,-1.65901068361627,-1.03276616041259,-0.0581161674840976,-1.92477866853013,-2.49086906501631,-1.44192174891541,-1.83390437138017,-2.24060121813554
22,-0.501975049050488,-0.408826280846252,-0.165423411067297,0.202943777988297,1.0489222446827,0.265022645644435,0.137751629000765,0.31359705919639,-0.313992794223496,0.139575557896892,-0.437099607777484,-0.317398880024126,0.159230478177635,0.436844205918196,0.552566737329115,0.690725117273984,0.359572695798025,-0.0190621815968344,-0.746265527328217
25,-2.50686467589281,-2.57641254610593,-2.68023936160816,-1.04509190975291,-1.73893179976839,-2.42562745850317,-2.66133011967289,-1.29219682041632,-2.4309006976728,-2.3447556226146,-2.47092059267024,-2.93394619222753,-2.47139829444091,0.247324322981116,-2.28345249852245,-2.00237191928592,-2.51919218743237,-2.59101678160552,-2.74957093217631
28,-1.50161198846159,-1.72490877677386,-1.70011861011631,-0.186956793279484,-1.77386640157366,-1.32152474932375,-0.586125112806424,0.0981230370912641,-1.44902474663089,-0.871896615816856,-1.43426966988655,-0.488517936142527,-1.25349498933709,-0.212537534964052,-1.4522431828589,-2.13301917320182,-0.841137055504916,-0.765807407949569,-1.62616283831742
31,-1.28092679812154,-0.907327008332858,-1.2521156416954,-0.21374805494503,-2.4545154805574,-1.92951964191912,-1.05756705608423,0.202410175769912,-1.38094639062199,-0.464569512373576,-0.890297621313552,-1.63825849885416,-1.95352753501777,0.446794563409203,-1.37626944052098,-3.53796073570942,-1.01439417728649,-0.209716761884823,-1.10000256088129
34,0.35757794907547,0.457552138864971,0.747018950489225,0.0371276683908663,-0.587403894921056,-0.645510299730739,0.126825923336894,-0.165850008288814,0.204765725909218,-0.510588868651303,0.00522778671727483,0.875296288073693,-0.728742354718381,-0.162241494230953,0.404714247830038,-4.06156119886292,0.0553013769957586,-0.139021324555591,0.517601289493477
36,0.945552749031521,0.909818665948399,0.846009697198187,0.299978764093955,0.219762325922429,-0.118828505403659,0.518198717058827,0.306548174286109,0.471589143823744,0.465147843043295,0.129229027907689,0.425070500120819,-0.174505421542945,0.0456093583144793,0.5071889048463,0.706817828782815,0.556917961516158,1.03038728576074,0.9190170139578
37,-1.67669993282143,-1.96737614623781,-1.55030681910519,0.120234159745132,-2.11617904720993,-1.74836925142551,-0.158098117680199,-0.809427449515639,-1.7543113810974,-0.798760761622868,-1.42484942017006,-1.78555041734244,-1.96734781458696,-0.470537937092637,-1.58966136555884,-1.34631832464782,-0.505090923969764,-0.571819717193174,-1.8860977225666
38,1.10436239981887,0.899733077343485,0.971952591849294,0.568470687694991,1.02137452928454,0.456273422049881,1.38907711040862,0.821466253953761,1.29000797030281,0.257149663576711,0.797956386638105,0.20184034894494,0.558008495500818,0.738631153565272,1.39692963563942,1.25912874082078,1.09213192779157,-0.162792436929363,0.872232119981235
47,-1.36749645268526,-1.55584876272122,-1.47571713705866,-0.362704981851593,-0.860422295404306,-1.03994249792209,-1.09038847076688,-0.792477709503566,-1.78291861376935,-1.15201372562955,-2.07173654703437,-1.0045879572451,-0.995074269258075,-0.662876927607329,-1.4907241010809,-2.66270884379028,-1.05899140638542,-1.18338943760487,-1.4590034716994
48,1.11770605262333,1.46540789409703,1.35452258546788,0.56735585949157,1.6301881092284,1.23531248490879,1.1380745728914,1.41128700006645,0.954253867501237,1.84447494734227,1.26866750128729,0.954399743769859,1.27564820994753,0.218842693535701,1.31316309564811,1.26768920730435,1.35606075346694,2.08870379691347,1.1925957181557
52,-0.118036690651526,-0.197538961819467,-0.144992519244979,0.19025299828457,-2.76760781610022,-1.14681833681975,0.241377425344868,0.235639810559208,-0.391736326176645,-0.730809049355545,-0.629080483858106,-0.429679573534263,-0.865505262266204,0.502144203028185,0.0158992125279852,-0.915807637985055,0.261898771364299,-0.69423066275489,-0.338039760080308
53,0.44947126113537,0.619202018809112,0.438320089541285,0.0632588129616685,0.0342279689563588,0.535157506398886,-0.00639598153641718,0.202279577185706,0.626886607466035,0.0726463028455152,0.61317415401015,0.0164233672996195,0.550446737890179,-0.136098775955983,0.296367480713996,-2.10117358373129,0.0905153374588016,-0.601371042480313,0.584167364224393
54,0.250766712406564,0.376005987714005,0.259759196125325,0.162852007946536,0.864425418083499,0.532390937466404,0.214055996760164,-0.62841693143149,0.201096551854095,-1.08847386738915,0.276505781869015,0.151818995799671,0.353246153417095,-0.58124609519427,0.315440009473441,-0.170012814662189,0.402717300035596,-0.637377585085398,0.296615095337125
57,-1.2809301938013,-1.23277142522149,-1.26130954353064,-0.352156913846496,-2.61534562791823,-2.46758394475826,-1.27467746428537,-1.58506038306615,-1.23539909631812,-2.53041572752169,-1.32812160255606,-1.86616867729878,-2.31898115456747,0.134832338231913,-1.1673822093675,-3.36447259908032,-1.4542938543273,-2.784739156261,-1.48471870956407
59,-0.437679903739279,-0.0331752279924072,-0.522378153064898,-0.0167375756412735,-1.37578557965385,-0.553250845216941,0.0889207007904354,1.04072036901356,-0.12677074857653,0.223177564281429,-0.0709339435966467,-0.331745194376101,-0.622895519136329,-0.618624539325213,-0.0489984818423277,-2.47896964151771,0.345288483643595,-0.173179542387137,-0.0995809256995681
60,0.356737801004248,0.815660612826107,0.255096503342859,0.490776823458477,-0.385205161834648,0.82948364926219,0.911956699481921,0.753790804522847,1.32254335995381,0.269815878079853,0.543360592826633,1.01273311279293,1.09549646853929,-0.389767427190419,0.997329743747004,-0.414247667929299,0.822954793884862,0.723803713271728,0.721084982591496
66,0.842898025547636,0.998786683884826,0.763111671612584,0.587448079237572,0.124566938074131,0.528466027807351,0.822308142326217,-0.508276458142645,0.383112664225177,-0.794919202394144,0.388256334772323,0.338330931119827,0.598539480104242,-0.534673808247577,0.718555846152512,-0.325439389876525,0.396157095813045,-0.758308457918372,0.338611259727366
67,-1.2087844577333,-1.4364134211768,-1.38154442888617,-0.677141367441863,-2.54249070028214,-1.69054330500153,-1.50446035267576,-0.975766667892037,-1.40541138626312,-1.8778555729147,-1.50312209587449,-1.4678257049528,-1.81412507130462,0.259676707193806,-1.33900721253713,-2.79030041349231,-1.21041253761205,-1.65475886758739,-1.48876525348045
70,-0.369565428755722,-1.16821908985975,-0.230678151850441,0.0628631224698092,-1.05400954946224,-1.16424372374081,0.0881456879723617,0.455816142848222,-0.581434390927099,0.613365231200641,-0.685465843537124,-1.26739901577154,-1.0792390044858,-0.285277174914523,0.0478245486493145,-1.81829392718721,-0.209147229542201,0.717762440378989,-0.87540498348781
73,-1.92382491685278,-1.31274410980484,-1.61927603710192,-0.378043416035222,-2.39442908744049,-1.38068553642476,-1.02237045175562,-1.07818770309697,-1.45807626366152,-1.47304949736957,-1.6404672623325,-0.64751835138783,-1.74498727166214,0.723301692687891,-1.82639392757005,-0.957066156804461,-0.892390519084281,-1.36749538631197,-1.24378959395975
75,-0.909722861990188,-0.571408822107522,-0.992398646118536,-0.136700306601682,-1.53710506405615,-1.57620147358261,-0.464198381730395,-0.470954599518362,-1.11096475042418,-0.80036617917228,-1.12676059242015,-0.644304225671091,-1.56941545068223,-0.201407691279062,-0.814185870991204,-2.96816683585876,-0.345010347535413,-1.19688694218026,-0.839245478952002
84,-0.619342286653881,0.104175827051124,-0.275882265572724,-0.191799774433067,-0.799553046358032,-0.00574765317646574,-0.69377986893136,-0.614475384460345,-0.24915447828993,-1.01974240727841,-0.00362146527197479,-0.457110464382505,-0.31942272429425,-0.870802612807044,-0.156914676339262,-0.580311203045097,-0.558058224303043,-0.457403185482471,-0.166854002428027
