"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
4,0.0248067088295156,-0.0889879598446008,0.749729472020591,-0.413863107100196,-0.0418984510689953,0.0296303157143486,0.145224705705623,0.325703874540082,-0.231350368653628,-0.0465241751435615,-0.839410276056475,0.580632806029995,1.51347446641294,-0.0413651973582343,0.996968940032419,-0.258577902971593,-1.11193034221113,0.0523165841552936,0.175064319555826
8,-0.412725998571752,-1.01397813845821,-0.544239238685042,-0.880765499018962,-0.817674865812991,-1.25064675467217,0.0742283349077767,-0.338306712707265,-0.639070956313312,-0.50603160481811,-1.00030800060603,-0.849929657042704,-3.35100473004881,-0.445320155670512,-0.953561694342582,0.169953533437871,-1.07004840468827,-0.409064021654345,-1.33723213196766
12,-0.0229020311282366,-0.649936543990665,-0.454942436888641,-0.639868102818527,-0.452301151985518,-0.14489864864696,-0.204015188912125,-0.30498839536075,-0.435793513646673,-0.386784893701515,-0.13023477451031,-0.421764870099074,-3.13442207000393,-0.760049939935462,-0.947701408092174,-0.509430500112534,-1.49708045272388,-0.149237689884819,-1.25299118697209
13,-1.25045018472463,-0.813870887627025,-2.09376176091352,-1.35547040822822,-1.69647277017461,-1.62968953477806,-1.52495410728403,-2.29317413080092,-1.72999034167779,-1.69512442362994,-1.85882842650978,-2.34927071556867,-2.68112755631566,-0.260711979989536,-2.44481510919262,-2.37400236363185,-1.40376799233456,-1.89868109974054,-2.03036105951225
15,0.302870378929081,0.722737229709998,0.398976817414038,0.779759749775069,0.946399116184845,1.14368952625003,0.294212941744813,0.569004059330652,0.524629349762362,0.787961702854187,0.75766325737575,0.200268633673448,-0.972603196571677,0.836711806867914,0.897882401749655,0.237863060042022,0.703341425740108,0.553773500659032,0.576138559974602
17,-0.0684960077917022,-0.523623683227459,-0.918498216813988,-0.516215742979682,0.0277727262655801,-0.135512437538601,-0.348402252434516,-1.03463966033931,-0.546664595513763,-0.429929902397826,-0.763931416682458,-0.243254000757202,-0.899929779642947,-0.239226697550898,-0.866462794361845,-0.940927410684874,0.0378665988111376,-0.583874300008673,-0.951702345136554
26,1.35246434422768,0.119934854892056,-0.0992480971690857,0.291652575377527,0.263883262653221,0.187354100858531,0.847930683987466,-0.000766534428691814,0.599377694674507,0.547286136023793,-0.133505144955562,0.656877588760317,0.343742678686245,0.0996620720894089,0.0723141356333101,0.190714429799489,0.491736194000925,0.93298820839182,0.802606323270987
33,-0.525659630879644,-0.581960570007819,-0.775048726628204,-0.999028445478884,-1.06161566855454,-0.972060299016479,-0.578472420318868,-0.78976830532337,-0.907292339561026,-0.597702816117324,-0.861666029019986,-1.49749347678727,-3.27857935609793,-0.488261139828342,-0.480071096336774,-1.41518521204208,-1.56932216399319,-0.798911217952577,-1.30167501862604
35,-0.0183934955630125,-0.112838603150084,-0.354917208892834,0.152762533820809,-0.39679653462043,-0.334866245069388,0.323057282735535,-0.12007029792789,0.126088951879628,-0.327950613494998,-0.190446386546795,-0.00916724125734798,0.26642362399223,0.234170490149081,-0.0954979307997273,-0.579609205893001,0.279849019908861,0.120001716574531,0.82738588885381
38,-0.484578374160062,-0.895338367623148,-0.726676782026811,-0.416939013498568,-0.789877857029627,-1.10367224647184,-0.542655301751467,-0.533991621198945,-0.486567038824317,-0.296037124672034,0.141000200457983,-0.204751519714923,1.25812638312036,-0.660388550759961,-0.340499963726404,-1.26634513637333,-0.127388133952536,-0.534151378200262,-0.921517603935034
39,-0.118484416811794,0.778495309159023,-0.497639267665876,0.422872338716914,0.236946838754013,-0.139392585979611,0.0291870596807691,0.195794268715114,0.273593921602237,0.276974531730292,-0.106974248410379,-0.445354393826064,-2.96562073272645,0.506710163653292,-0.101627844869423,0.0406909829999386,0.502770699248101,0.104819823555367,1.54110558376999
40,-1.2214986391789,-0.891540130583985,-0.883653578088554,-1.02485721282022,-1.28014109810384,-1.44105564854559,-0.815259547458883,-0.636770074082745,-0.847215892285265,-0.896142788211547,-1.38758074879143,-0.920951556691716,0.0121529078533213,-0.969181182967201,-0.578777359431203,-1.70250553422078,-1.13963114879788,-0.667333083630362,-0.296440968112804
42,-0.0739987983667251,0.330395014505843,-0.431240537435119,0.105232090156379,0.148810834519999,-0.226063353192064,-0.469655435538817,-0.213663603081145,0.0887575362671321,-0.128973424411302,0.64477141254447,-0.563647531804746,-3.26399312192232,0.212211759876521,-0.977916477508151,-0.500500880558156,-0.189899012778187,0.11746756378415,-1.07771018392785
43,-0.909243434322455,-0.585194220139824,-0.626646989085687,-0.562702510362056,-0.128366189945964,0.026867494777513,-0.510762274574558,-1.05438645684657,-0.530728010460898,-0.70103562460043,0.0482559987784813,-0.642659375093362,-1.72865541348067,-0.424777879651026,-0.0237775990220427,-1.30040016162934,-0.47251368173152,-0.160388493688202,-0.30883429967789
