"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
1,-1.69478867869409,-1.06292104549287,-3.14563919463996,-2.42591487313542,-0.819433839401419,-1.37360304656404,-2.69134388042806,-2.00047194870194,-1.35311337532624,-1.28495717510385,-1.47291767309693,-3.25241844472528,-1.59965553954409,-0.919156047188892,-1.87195564968317,-2.90447290894591,-1.34826106687621,-2.22101812574586,-2.8212032664317
8,-0.664015425502839,-0.0804274291906889,-1.78485089609929,-0.882279092912781,-0.0155215174795833,0.519425867200221,-1.40137079178437,-2.02426460392558,-2.85092353958543,-0.874526678151596,-0.877269290178986,-0.604480043262708,-0.183252620349133,0.426975691040837,-0.96558983234036,-0.349226073729449,0.242156351567093,-1.06871415005819,-0.473024009311359
9,7.62209723759033e-05,0.765329444870097,-0.603404370460973,0.66109560008831,-0.893077701261904,-0.21706076348619,-0.176950313594017,0.154745111324867,0.0503818270618304,-0.0357954732314937,0.0361711178679056,-2.02673830824418,0.816607810440256,-0.647633582917234,0.211176434308716,-0.0254236604235873,-0.355212498925989,0.289418168144477,-0.094515878111718
10,-0.821265273505591,-1.0358565064332,-1.24564845258604,-0.391149103222606,1.43638092916177,0.889201291729074,-2.29367553105699,-1.46764156284416,-2.72436233946671,-1.00802219508239,-0.801648667083533,-1.11552727569026,-0.349037862999794,1.10222522756172,-1.45025974999431,-1.12108216146916,-0.65792071058389,-0.984882441464899,-1.01478036616347
14,-0.238532105998456,-1.33515587913067,-2.50562454431078,-0.0581129561417796,-1.59810232870652,-0.968299195587983,-1.53210582666549,-1.52585292138925,-2.31771610406232,-0.644136081750719,-0.454474971458585,-2.88498705056886,-0.942917224771167,-1.23941206929623,-1.54275456932564,-1.47981920610114,-1.00277490964086,-1.78576306254811,-1.385060798585
16,-0.00401390437244057,-0.706459322680135,1.39522971952939,-1.34022777555049,-1.80899808862314,-1.22166152586814,0.870398022926677,0.128248627649945,0.0757926228293963,-0.161993273094761,-0.210642137666366,1.19022933067277,-1.24904682013768,-1.40618714229814,-0.278203921009581,-0.146423222006633,-1.43029137860981,-0.115757232452634,-0.47719569749357
17,-0.699662065897346,-0.842905694482055,-3.01067138750268,-0.80466685801631,-1.65381323911845,-0.652104105700759,-2.16683308973505,0.755757800990887,-1.49032406565545,-1.28157517722487,-0.558456942750165,-1.25456383597573,-0.455425792327855,-1.45085494988396,-0.568025240070206,-1.9572393871849,-0.0629199371106327,-0.821111841752265,-0.962705372262322
22,-0.239440529568819,-1.51747440953005,-1.98629935671684,-1.29574236125169,-0.938310947974132,-0.700755544955078,-1.23695315003547,-2.38396752450099,0.307260195540686,-0.169017519163906,-0.13000581900905,-2.66001581632322,-1.41957374381306,-0.792145129316923,-2.31497914949533,-2.43353759866286,-1.36220199309925,-1.72019545926197,-1.55680898168423
25,0.117720616561618,-1.12462574881679,0.530296920418303,-1.12530187107815,0.194880424209186,0.312393413478514,0.677141509820343,-0.367670111789933,2.67991050104418,-0.125483400863537,-0.219775001467051,-0.71443589465099,-0.4192062972102,0.359588158429289,0.10101881347638,-0.352241491197845,-0.0993939912023869,-0.337654156179503,-0.100939500286004
37,-0.389268362369105,-0.218731379528286,-2.50355398983019,-0.0319113431703594,-0.121494361804356,-0.334819707629826,-2.26952719617768,-0.511360989135054,-2.25326540321402,-0.0563612274490512,-0.262018656074206,-1.62012946250928,0.39700566370741,-0.246998264669009,-0.5824207086119,-0.67639111309278,-0.100786646605335,-0.403294038283793,-0.426824534367244
