"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
2,1.69046954577787,0.864484795701682,-0.315675806969857,0.0746834216237432,0.762199767423085,0.224720334488137,0.964590742577074,0.529677051141697,-0.350832208615807,-0.839306883387087,1.06363067753554,-0.170772151781427,-0.420258886929233,-0.0801840274772304,0.350132740504429,0.106856657493035,0.186235017894536,0.47864618575158,0.168127061835001
4,-1.94905826326066,-0.409926576284553,-0.597922904385487,0.265727972505025,-0.703944720198288,-1.58682003553798,-1.04012841439255,-0.661102792807522,-0.0213681749763844,-0.434682130348843,-1.350901133238,-0.40099254719983,-0.536165210461987,-0.0519328946809694,-1.36958760963376,0.467908524491713,0.129810893264216,-0.819723219288588,-0.361334102185564
5,0.008547798859124,-0.875152136228203,0.353247517029467,0.511135206428834,-1.01365188808381,-1.18282625144016,-0.538024449483075,0.0360650831922483,0.287348739440022,0.22393325690802,-0.770992556883484,-1.25244894465992,0.336429354513855,0.0675333271184188,-0.369707277498621,0.164329955684723,0.147257153013212,-1.40601699178975,-0.252529356936608
6,-1.08800120096332,-0.0278416960813873,-1.13309783041281,-0.42101999426684,-0.091111431220054,-0.0837728339935558,-0.991172705544778,-1.10641533659147,0.154636897068902,-1.46302058394616,-0.350734912000116,-1.05823577184225,-1.10294452175641,-0.824105556095655,-0.497844776438469,-0.338401258609161,-0.500953910484179,0.151470785309128,-0.212430705856077
7,-2.25757382151411,-0.730590046438135,-0.57303732847465,-0.007532770635231,-0.963627239127665,-0.721469775942988,-0.8153068987912,-1.21403747230266,-0.722851072335248,-0.750519818626884,-0.734306343084811,-0.051179440966813,-1.32638400707533,-0.141378155733119,-0.939269726768533,-0.921406696017395,0.0208289791806989,-0.523999496647216,0.0261703984687743
8,1.00980100967727,0.65299610781876,0.221359893113696,0.911168788570122,0.364596459727775,0.127722641217081,0.226640844247645,0.279994022247592,-0.431405906179484,0.125183267781511,0.527265828119936,0.374732044199252,0.173173193811868,-0.396134961127401,0.463344226986616,-0.484638345952163,0.162359536063289,0.256234765181645,0.339482286781904
9,0.466165054296532,-0.526886642155606,0.394730520476092,0.435248549949899,-0.613281246303715,0.00275736641864356,0.0651355314329281,-0.345780885620389,-0.773868272446701,0.177877528312615,0.122287386052005,-1.10704888086061,0.102386948136032,-0.400176300131636,0.119988192669434,-0.424784368956798,-0.35323444157782,-0.801435032347107,0.0369171931551636
10,-0.236495503975469,-1.00210126399787,-0.881672034334892,-1.08327005051732,-0.819950373161608,-0.484245705694957,-0.266715816434091,0.478299218727411,-0.533051159988075,-0.851701704135429,0.224070363295704,-0.667574502776566,-0.823302228240602,-0.223813781116423,-0.0332221954480994,0.290558968408445,-0.543486162587487,-0.460560400334124,-0.783420383249834
11,-1.52271640213674,-0.739523792728445,-0.604067465910151,-0.445644142905091,-0.952176835059472,-1.56448909637277,-1.27310282868594,-1.46937401036112,-0.345337101714214,-1.04924774393911,-1.39465648559499,-1.53488996526895,-0.522664411038116,-1.16600193280115,-1.723048414856,0.0469558867412476,-0.072017118418591,-1.01425689706307,-0.194743171251924
16,-0.272669989590228,-0.10396126863199,-0.43122012386056,-0.187195328910385,0.202058536407266,-0.663248529251851,-0.244166773620387,-0.475858767751949,0.490792950797062,0.573050145240939,-0.787836734008151,0.922110137864315,-0.414093464727205,0.0069769099475078,-0.288328616906003,0.566603116805617,0.0893539333768817,-0.255208972946202,0.119378086909175
