"original_index","V2","V3","V4"
1,0.811413142284481,-1.95028980168666,-0.208895241093236
3,1.18415906489638,-1.48150075009324,-0.971075325792508
4,0.176677916702828,-0.69280003373014,-0.0888967616633249
5,0.359881431153686,-0.175518280144159,0.283016131134986
6,-0.808681116984073,-4.08071505058768,0.366004732846535
8,-0.0789980467050347,-1.92794871936344,-0.996863888884875
9,-0.900128668480439,-2.50807229429496,-0.636230976071058
12,-0.360120307297288,-2.33616363654228,-0.0838721951202462
13,-0.840961517695774,-2.35456363566204,1.0489372178712
15,-0.194623790666579,-1.3217394114305,0.162157591595118
19,-0.36338661379612,0.254727729544155,0.0997275044600957
20,0.484051193933578,0.660613476149141,0.617357325368128
24,-0.412050289818094,0.0502996841766692,-0.116187956329183
28,-1.04357680456358,-3.19304437149604,-1.0791699802553
29,0.300360232592042,-1.05150527054427,-1.07402970726393
30,0.14812092800311,-0.807922225884776,0.512016817560269
31,0.0173006914202821,-2.66123790840806,-0.984103773484329
32,-0.715907621315926,-2.71718401559132,-0.473413425562672
33,-1.24790202922841,-1.60623648212222,0.0540498748750331
35,-0.0345255136411984,-0.777924271520175,-0.075246569326076
37,-0.0272747578081948,-3.25157670346873,1.12044932951755
38,-0.405510166257618,2.81420806912737,0.264945753031837
39,-0.141241807327104,-0.419002323546649,-0.24644047243616
42,-0.357355221310788,0.695247413306085,-1.03557139336325
43,-0.0549068551791346,1.8540474682928,-1.31189909689038
45,0.380728462230837,-1.8241012422718,-0.349323135256622
47,-0.863724625473091,-1.42434882383349,-0.631502069214536
48,-0.0950874109074167,-1.50558851062451,0.2553310859194
49,0.244047025403244,-2.65476695271829,0.497234402860904
52,-1.06503207898315,-0.85878703364407,-1.45357430391363
54,0.521536838906161,-1.55056766081521,0.0291218080272789
55,-0.978165044230763,-2.11892285853583,-0.679882268956634
56,-0.7616442229576,2.79424417626609,-0.102403151855194
57,-0.666599398725166,0.0904702106965012,-0.166358501928719
58,0.370369632710354,-2.0878301258396,-0.501953361700361
59,0.0792272289273941,-2.75795374256441,0.0794059845075838
60,-0.37357091805936,-1.66205639662687,-0.593660608711602
61,-0.67699651441463,-1.70663769858677,-0.158225718059581
63,-0.451671872437757,-1.36174653898279,-0.511810170769308
65,-0.503153014718604,-2.99573434824685,1.19508221451817
68,0.169806392022049,-0.283441749669436,0.518661031665687
71,0.680335588525071,-0.553960961738101,-0.287538437901302
