"original_index","V2","V3","V4"
1,0.694606452577236,0.247968239291249,-0.460483770961367
3,0.370744581836546,0.574675617978522,0.122668446266495
4,-0.733112222275669,-0.390436095085299,-1.24622909417414
6,-0.394706392662727,0.91206582494189,-1.45604506856242
8,-0.841067647846919,0.244260684682642,0.50080732763807
9,-0.538718848848703,-0.0332783746230553,-0.176357038872472
10,0.10926938726752,-0.729651383646852,-0.251107847323215
11,-0.846837368922751,-0.842466396006479,0.370084976063026
12,-1.17691666495818,0.119944281696772,0.222012323217665
13,-0.79884215291153,0.388518871838835,0.343356615540944
14,0.239450113981038,-1.38534835655517,0.262115616464946
15,-0.181760109840277,-0.768840686638504,-0.133875289683991
16,0.625378881848913,-0.287039333941693,0.166390815522081
18,-1.01438842066578,0.611360450861912,-0.272722329657327
19,-0.730604352932878,-0.723864024997149,0.45723140240657
20,-0.353069234923671,0.0462659567007099,-0.180179479406411
21,-0.989898868374629,-0.445663564625005,-0.126126964185557
22,0.271344224344929,0.101811810084194,-0.670443825742584
23,0.816068812133799,-0.540830765860832,-0.679260386652444
25,-0.392263317043114,-0.565838502072573,0.396909720060589
27,0.00371269044459306,-0.0182500555130426,0.765371490232714
28,0.358991133254555,-0.468396051464557,-0.544147438996878
29,-0.107531642398961,-0.889488900722933,-0.143297726823448
33,-0.883826298203201,-0.732500978555225,0.114552958429029
34,0.20218790597951,-0.713909689566311,-0.101072041239044
35,0.411364864096113,-0.226491331629095,-0.596486726063191
37,0.0925987523464398,0.0146920564614706,0.00388780747728178
38,-0.452996229918523,0.0493179649420311,0.0977049499377826
39,-0.323154948556483,-0.27673237645687,-0.393286525660324
41,-0.070064318369441,-0.352795262408871,-0.229700479574554
43,-0.360580200826668,-0.778419531377714,0.179365448385987
44,-0.436869924786372,0.681657728373619,-0.13336306043299
45,-0.342517863236399,0.295431962402372,-0.129000194478578
46,0.290969551197285,0.0120210895890932,-0.31350108733417
47,-0.430186295189505,-0.329925478975099,-0.0978769369490459
48,-0.340711150235877,0.778711726712513,0.0839063057761323
49,0.743458718306556,-0.603607835837175,0.343915157261761
50,0.0379329630162062,-0.443677042741156,-0.725727169034034
51,-0.913185113320558,-0.127054305049647,-0.44434869524919
52,-0.335678819262344,0.547446665975021,-0.516005759203738
53,-0.0393301569308751,-0.31222455186595,-0.137690099547015
54,0.70504184463741,-0.949536853506395,0.536636097287873
58,-0.91835952528046,0.00168107710012303,0.290982628834065
59,0.212383267292572,-0.288746089176058,1.08842499516924
60,-0.338125446946137,0.323943292270285,-0.36874134475986
61,0.097633477260537,0.295634915905116,-0.054918299467222
62,-0.45269347527739,-0.140069509089802,-0.762695136270402
63,0.024170126117329,-0.935980064434213,0.401621639958477
64,-0.656166086622419,-1.07410032160698,0.107233831684956
65,-0.511478568429243,-0.494319149543213,-0.0536825566429442
67,0.532932121851967,-0.48866998995083,-0.802234264461246
70,0.202343762643496,0.00284876414170677,-0.0956567702006743
72,-0.287848746011113,0.374762069041967,-0.350126812989738
73,0.485094549198823,-0.940367796169382,0.0412497182791597
78,0.178445704003667,-0.705506725972196,-0.44263800795613
80,-0.238458706160193,-0.0320693899441728,-0.247321641742118
81,-0.829752128564046,-1.70796139420727,-0.342005373409174
83,-0.404177931144211,0.268556771272138,-0.332102491017132
84,0.234358768888883,0.039381921388874,-0.439808249023828
85,0.391989787892476,-0.73529737349389,0.0971111654221719
88,-0.821412712400771,-0.527625408123079,-0.709864968941593
90,0.291696231404311,-0.359698054628943,0.339204891909353
91,-0.333289638593081,-0.0867494231946225,0.17214746742463
92,0.0954476871040011,-0.352606749656888,-0.348479428131382
93,-0.0274997895132022,-0.198894049489018,-0.26083928804372
94,0.151561481779035,0.633526080211239,-0.850126064061346
95,-0.039061528148219,0.42427286318575,-0.102398720040081
96,-0.0543531574077205,0.677652553715986,-0.255115071479385
97,-0.4933998460443,0.506961765104096,-0.4352829606049
98,0.424109056869508,0.492270322976094,-0.509311513390821
99,0.16097955240728,-0.568162776076519,0.129333842929374
101,-0.717554869306436,-0.715245009066276,-0.033000623818526
102,-0.048271120228266,0.235408885948658,-1.16244945616636
103,-0.422256977817073,-0.0612810999551615,-0.695570931381549
105,-0.862305026327693,-0.666981987879035,-0.0222410844012111
106,-0.270747002696408,0.43599265066737,-0.193269305863027
107,-0.663470210209664,-0.234002834919098,0.927549265472025
108,-0.0558571158936094,-0.876547666964208,0.472792479373272
109,0.411332140587805,-0.153601096117777,0.634718146885617
111,0.781722790754992,0.221811790907098,0.19053442232193
112,-0.447311392407997,-1.21968437070391,0.111344719895215
114,-0.747499206374377,0.233222316116678,0.178055607403957
118,-0.213545733931567,0.24159427088505,-0.425599706337308
119,0.397419680614903,-0.105148866008218,-0.679157640350137
121,-0.156953094210933,0.898439480788321,-0.158763635006143
123,0.557967272033826,-0.731197465378965,-0.113330552507177
124,0.00406774594335286,0.11823780275462,0.220241704179316
125,0.154215725491423,0.00395985556278201,0.215948567587487
126,-1.0097154818183,-0.128621740622778,-0.0425040308827245
127,-0.404405753863813,-0.690654406587611,-0.537197031571455
129,0.10316264727054,0.649169114746844,-0.329307640896929
130,0.21370290980744,-0.600698230616648,-0.178007354051826
131,-0.320834271737133,-0.966399203075554,-0.531045453765334
132,-0.0405870059536005,0.552788511965372,0.143317332842969
133,-0.29560989249878,0.697831605713724,0.564892100107973
136,-0.278711680992924,-0.626382884973791,-0.254067298990406
137,0.431947122105506,0.406388265008587,0.849226530677036
138,-0.0755580748740311,-1.0996360366538,0.347836069049112
139,0.395887854322467,-0.727705276627827,0.71776748294128
140,0.0490947874074582,0.0828694086944486,0.809230322597
142,-0.385988292000152,-0.153391456942192,0.0386478756303843
143,-0.250381789984484,-0.0687464941300966,-0.495686188098279
145,-0.953201605204662,-1.40674035293715,0.359573907936812
147,-0.403396056428912,0.235894524919013,-0.291217292916515
148,-0.391067403436677,-0.258847581942711,0.00220924275459171
150,-0.450351624813195,-1.23226858435688,-0.246795842090943
152,-1.24309567827822,-0.76283667254657,-0.18157184431714
154,0.063091069315278,0.270120264284375,-0.786091319401671
155,0.26807405625892,0.3003524670848,-0.684075946606409
156,-0.235367977790064,1.34970667831378,-0.140777700289685
157,-0.37127778521418,0.629346840634359,-0.249743318144991
158,-0.530839994326017,0.146355981353735,-0.0140963512628643
159,-0.416689183752968,0.429890212968392,-0.340157367179844
160,0.304181769784932,-0.60900881307391,0.49659666477899
162,0.0735332574302982,0.571213011168373,0.388014184683854
163,0.366523241620927,0.597564396474231,-0.174409016079312
168,-0.0629765268120476,-0.507849526024981,0.00341830959622763
169,0.1360420283509,0.102069942879303,-0.264844778878328
171,-0.596848998121611,0.184595574132087,-0.119685469099125
172,0.333045687263685,-0.624480712900277,-0.233154824999758
173,0.202888124558203,-0.182288193005278,-0.481327394963735
