"original_index","V2","V3"
1,0.152422419393802,-0.509920247248641
2,-0.0312598571646705,-0.614083319059973
6,0.0240559630488818,0.338314336680908
8,-0.247594357297996,0.0735714873003277
9,-0.0989166181241094,-0.541476320070199
10,-0.202343449660972,-0.169274611221244
11,0.336710606370199,-0.00655563536200957
12,0.176256929157946,-0.0732086555869378
14,0.589066648587899,-0.904684957272124
15,-0.470407379511734,0.291760465558744
17,0.141682432832356,-0.5727387654623
18,0.0121363490203971,-0.929262498459144
19,-0.407806579380035,0.096946918915235
20,0.158443807546568,-0.665924822965497
21,-0.0516037420601822,0.0145319663869774
22,-0.224037298676266,0.809205277293639
24,-0.08395290328643,0.0157533603834104
25,-0.259885082340944,-0.0536052378297526
26,-0.0622284490149115,-0.228754173316529
27,-0.650001306804857,-0.0533984157981462
28,-0.129699574432453,0.222117534694262
30,0.808800197745122,-0.0176312081913416
31,-0.234813381118282,-1.07242838003299
32,-0.621073371265084,-0.00451725027186541
34,-0.151604166527885,0.132215720544394
35,-0.299081904791062,0.363350233473639
37,-0.321721221138738,-0.376812760660695
38,0.0972442886253519,-0.621494280905905
39,-0.553207624937261,-0.610402673297241
40,-0.000508353813089105,-0.15416102394546
41,0.257762765802838,0.0573797530384604
42,-0.378722720396245,0.0902129456213929
43,-0.601167268326112,0.765919853129671
44,-0.392408157317499,0.64948424576385
46,0.144207048162955,-0.0669850012713354
47,0.379940216571075,-0.465960186993582
48,0.140158089944663,0.131899857598651
49,0.0613517660165491,-0.819275387131132
50,0.109049920947446,0.0530715264986176
52,0.0578379408679478,-0.749848557226127
53,0.520478480621295,0.0822493246022265
54,0.074027159491822,0.75491120058581
55,0.634787017285731,-0.15152480276943
57,-0.146621309888812,-0.589076252031879
58,0.0693073652006788,-0.96754623979021
59,-1.02005122696841,0.274500568794382
60,-0.439599900344066,-0.422599803173532
61,-0.452831808771565,-0.0994991703755878
63,0.2067788537741,0.480360542303323
64,0.300115992844903,-0.714560608295916
67,-0.0891839965143385,0.25995276745877
68,-0.0158531032700108,-0.122207318495065
69,0.526421668314851,0.126097126268698
71,0.1190612898488,0.273629803071459
72,-0.10034473765557,0.246571373977208
73,0.212025269710355,0.213276688980104
74,-0.1061199552243,-0.70853120949155
77,-0.65424712805513,0.282813001436588
78,-0.42643955245801,0.450059695996626
79,-0.548917063823941,0.0314085339600964
81,0.107785781004857,-0.813357871371817
82,-0.131173533430535,-0.0727670613700274
84,-0.356318157822593,0.104167331301185
86,-0.0764791810078772,0.0156668117963568
87,-0.296912301490635,0.286918308164603
88,-0.211725786929475,0.675515744223177
89,0.609302393183409,-0.28825898439452
90,-0.371533204745432,-0.451684398621266
91,0.206692501260162,-0.242430535005154
92,0.744790739294033,0.519977551507416
93,0.0321493563945107,-0.282818714738145
95,0.100801829441864,-0.412754862995617
96,-0.0885741710675162,-0.0541980122358687
97,-0.0656583920968905,-0.552595928884193
100,-0.00288746197312134,-0.11966702734644
102,0.190757461804341,-0.154161239541048
103,-0.347263436681745,0.234102267419847
104,-0.587459912520893,-0.897870942359836
105,-0.393624077756979,-0.34222632061073
106,-0.399803955917066,-0.499956117918384
107,0.0521512441555933,-0.813552217727314
108,0.199081774476129,-0.329529275618931
111,-0.0909063358006162,-0.574292863304642
114,0.173005758296532,0.271532571428241
115,-0.212331552877296,0.410129062707021
116,0.0118382726770202,-0.00192261277460603
117,-0.0942707056755466,-0.528900310774439
119,-0.831218406559942,0.431701671100769
120,0.164876745161802,-0.253531529701243
122,-0.425222594611323,0.160701232667157
124,-0.63739097343089,1.13642520604509
127,-0.498546294327968,-0.093826343196223
129,0.33508201761337,-0.633899514820568
130,0.0312803547746648,0.302060389017667
133,0.141071123248985,-0.643176606109034
134,-0.651210123256278,-0.0408901752683374
135,-0.0438879771839917,0.0188074150341982
136,-0.0658413556077708,-1.18309813099271
137,-0.28258465580974,0.754368706311608
138,0.452007211742348,0.0473922002818607
139,-0.493192837208689,-0.00434493009964148
140,-0.131552046318984,0.010511096527835
141,-0.704164223581902,-0.638877747376537
142,0.0422530752930534,0.520522414321775
143,-0.429923487953916,0.736921193049754
144,0.27129857548946,-0.868105727618222
145,0.175216708722819,0.148388615889964
146,-0.538267827827714,-0.804271336877524
147,-0.403655219633088,0.38951810870074
149,0.400981417657387,0.0506399586103175
150,-0.487996251805997,-0.393148826952584
152,-0.269489650373379,-0.228074597210928
153,-0.720100506244623,0.314164421566249
154,-0.216334776811785,-0.71528089152253
155,0.12936612176425,0.569509204430493
156,-0.291846404811266,0.0542241667925892
158,-0.246338252749122,0.00281822376752563
159,-0.156368224661349,-0.121560190074432
160,0.207040611955522,-0.194420320513741
161,-0.234026520467067,0.373774965733855
162,0.494780213367952,-0.199248522698999
163,0.346186397964287,-0.0679206666491348
164,-0.0638693250667647,-0.574065249428922
165,-0.0115759567545692,0.168451530975129
166,0.00773245274795451,-0.240156194872346
167,-0.702804074815465,-0.647601086313086
168,-0.206845332274275,0.282313245106861
169,0.585300112750087,0.0753249865584055
170,0.506546281216345,-0.566044209194253
172,-0.0535345317874892,-0.627531231911322
173,-0.131898910557307,-0.059465382896273
174,-0.103772437588635,-0.637240202949304
175,0.458694350930592,0.00694017990260454
176,0.46491372141126,-0.231733722022394
178,0.152979415618744,-0.027690433241294
179,0.473266595905752,-0.621368224620591
180,0.364236387033077,0.09560578863545
181,-0.424511401200747,0.576081133588232
182,0.33492393080832,-0.199562788097055
183,0.8302801618726,0.40477925765032
184,0.822105821890861,-0.626576087827182
185,-0.230937294326386,0.423772621541084
186,0.0894931191030773,0.00812164241934454
187,0.0620166741507778,-0.563562366485373
188,0.128122161167923,-0.0099374584634662
190,-0.357968682729886,-0.00286359017131319
191,-0.432905723867376,0.218045104601224
192,0.0123306182001651,0.11648670112028
194,0.0863877437426022,0.118000902146207
195,-0.003400000089858,0.617476144935676
196,0.0396885682975701,-0.203845282477486
