"original_index","V2","V3","V4","V5","V6","V7"
3,1.01380986416157,0.46570874378085,0.690012173952746,1.00245317429637,0.861279255554544,1.21365698176181
4,-3.13737041244966,-3.25908699848013,-2.8331026100158,-3.29165421722511,-4.44499549704001,-5.078124553451
5,1.6097871688618,1.49711045770822,1.89818955877634,2.43107316407091,0.525887726495894,-0.616114152289555
7,-0.661929085981966,-0.683156102853938,-0.885042965544765,-0.984442154380318,-3.1749440110485,-4.72161846892622
13,-1.58222122588419,-1.69881638232514,-1.82054731991584,-1.76752759793287,-1.67709546460434,-2.07164370480903
14,-3.05972039515215,-2.80658762801682,-2.62958273047364,-2.80149219042726,-5.49984593920143,-7.34686611635436
15,-4.67838485439262,-3.94885846500692,-4.00217695146562,-4.74318124421012,-6.76214942767385,-6.11935653798819
16,0.418436938516122,0.125771419523049,0.350530130716785,0.347672810168308,-0.666124333588587,-1.17485183461601
18,-2.67913443555835,-1.64842527177757,-2.24757583596822,-1.4643652549179,-3.08797867661798,-3.36437507046088
19,-3.75895481992752,-3.34652731546327,-3.31865096750254,-3.44351068125569,-5.62545569229488,-6.36418308265613
25,-0.00827039907055269,-0.658508779718314,-0.556095586394489,-0.554926720120595,-2.09367738688585,-3.06197801349238
26,-4.17740243190125,-2.86404557289035,-2.5381267346801,-3.27939813709387,-4.51545640603402,-5.87198293042936
32,-1.09609783557516,-0.834987530166586,-1.1636116587843,-0.819218761689914,-3.4656365153681,-2.65071603614164
33,-2.156678321118,-1.57228961912868,-1.6300629254664,-1.54462415075519,-1.99940043556725,-4.09961854896777
36,-0.365960114136825,0.0258092720554056,-0.629787715595111,-0.677564896977519,-0.561610063412062,-0.25301510068702
37,0.771805572053673,0.208945842703104,0.53613897555643,0.497303077535395,-3.81745785317435,-5.01913840372214
40,-0.187950421698505,-0.0529318127788664,-0.150672741375733,-0.393651531590225,-1.00981662268482,-1.59381720549836
41,-1.92523553704455,-1.18270221810463,-1.64359940855986,-1.51366617153006,-3.52539156977701,-3.65759311197813
45,1.70973459622504,2.03064212664242,1.83588923395452,1.98882521189095,0.335344509108207,0.0199449271067883
48,1.2743233276052,1.71446980666439,1.72396083886226,1.3836714440001,-0.0321662713625963,-1.49782013839097
49,0.0641354031548106,0.113585440645699,-0.184562244991781,-0.0384718808748362,-1.08734938961593,0.133697952494794
50,-0.963649648780545,-0.726803034798495,-1.38128895090746,-0.596279760543751,-3.08698728523481,-3.22104909954943
56,0.20157106587249,0.159692334999297,-0.46493622586348,-0.245331666032561,0.0695272552726056,-0.0593946888088471
60,-2.19276162984067,0.44580656795555,-2.93786956539311,-0.613853178625127,0.150249165878187,0.168296982494637
62,-4.00622374880395,-1.0333213562857,-4.40125610747446,-3.53112176469176,-0.432036581137959,-0.80851040355976
63,-2.68489364306424,-1.30209803580511,-2.50387924240595,-2.10191600941697,-1.23873702505884,-0.997467572822017
65,-0.603260473107723,-0.696013155504453,-1.63208941649523,0.158017107278422,-0.740210280883728,-0.872011761347051
67,-2.41762261636703,-0.817654598549306,-2.49572939401677,-2.26007146183154,-1.22502462740077,-1.15165117515439
68,-0.173204782334157,0.759187320722681,-0.0805610317436872,-0.211682724612223,0.5870127929772,0.230480233341917
69,-1.10886077922216,0.536784725958706,-1.93938073208175,0.102060910728317,0.14964136813178,-0.0645100263874087
70,0.351639115688773,0.415681673333595,-0.315092886905873,0.348228365922217,0.135255030108574,-0.118899408034804
72,-1.98026607787654,-0.200538049501471,-2.78254897978436,-1.51525723381264,-0.25947530150737,-0.484106709111291
74,-0.664725364521028,-1.07026095741854,-1.30511871812371,-0.214384930524201,-1.68683656609431,-1.61357463491131
75,-0.582037085609347,-0.66958466907776,-0.961059605834404,-1.70414860531194,-0.381903947528849,-0.3757828338326
77,-1.03104416829665,-1.20457674279985,-0.226882299119374,-1.48885390825392,-1.06034640488494,-1.25350279051315
80,-0.629008187803526,0.27360121212532,-0.401190715617557,0.15985987572969,0.382357829067863,0.156860307527708
82,1.06359330050836,-0.338579555624475,1.17912404155148,0.654123898851165,-0.154506285174761,-0.311142505302457
84,-2.46254832965721,-0.841858910316294,-3.51225755068528,-2.73075123996612,-1.02731677164737,-1.32044226074464
85,-4.32188693554865,-0.833495495952629,-3.61160052375351,-2.58824450272919,-1.22987879595955,-1.00880781636073
90,-0.080299036547192,-0.133041168012874,-0.150256218743408,0.374686009951872,-1.26465443205402,-1.86404420516147
91,-1.7348130008884,0.658066176322615,-1.71103517892379,-1.47734625796606,0.534887892302715,0.530205840906242
93,-0.14011257472867,0.0416962493304149,-0.610580811213913,-0.247236161172558,-0.0115846420674174,-0.429633239987287
96,-2.82332550320001,-0.904225970782794,-2.58364767008881,-3.15281376935538,-1.12798178932249,-0.485330174236329
98,-2.62544178994879,-0.345356776017126,-2.04755445326636,-0.214638956151191,-0.623826811874046,-0.458275985477956
99,-1.4410189454378,0.301603959010545,-2.08419379314337,-1.41823096261691,0.0702611958893621,-0.537586556476812
100,-0.314099815983665,-0.371590779718911,-0.606342186775491,-0.278440490005244,0.255932541871019,0.254857216843725
101,-0.911134935325523,-0.616198334799955,-0.457357523847418,-0.782930412882957,-0.794090594637333,-0.513578069631147
103,-0.627422983926131,0.15858780069449,-0.78062085219511,-0.314179086534773,-0.108654385272571,-0.125411638214182
105,-3.15606589975319,-0.436307735480002,-3.07653351538667,-1.45188660182255,-0.436778644085982,-0.376545043904865
106,0.674890265237666,0.195223761945634,1.21221602326186,1.16262869888397,-0.468489453269888,-0.450990088700538
107,0.0300458007201257,-0.888489596426843,0.756291361804758,-1.16028304569463,-0.821462271395968,-0.441770301587359
108,-1.8893272960032,-0.0195027091038118,-2.10647870344635,-0.407063244572,0.618373581612195,0.361473496619691
112,-2.0158535149192,0.284279426252395,-2.30540495398538,-1.49234884538398,0.104091897245404,0.227693001875892
115,-1.85122863538316,-0.214223124592658,-1.83786860706477,-2.19069444190186,-0.0602010571818262,0.0748285846154716
117,-2.43560685722668,-1.12683723506719,-2.93212481648718,-3.03601540948002,-0.942807067197947,-0.994892459201688
119,-4.39498419646416,-0.795295197416643,-4.49893475080478,-3.07062664278388,-0.999507310634362,-1.09275364015121
120,0.363136603451974,-0.523064396412526,0.150104929124156,-0.741394397851176,-1.19565375428074,-0.967979042324198
121,-1.67952924583082,-0.49981691709286,-1.25007691287106,-1.49127711910667,-0.0483998235589698,-0.223021553461193
123,-1.33129751448585,-0.296848470007556,-2.06469715623422,-2.27442093553306,-0.584265150605611,-0.837444543161284
124,2.22407930163167,0.55987275114437,2.93060470897847,2.2683119866437,-0.126525812520067,0.187860913306305
132,-3.35706111503366,0.479438671339772,-3.13287667218307,-1.69470922394574,0.352116760154716,0.0598201056130414
133,0.799137620254194,-0.452257487090468,-0.232382277736272,0.720315607605854,-0.206208642256819,0.238398691565691
136,-3.54862142607239,-0.339731397594122,-4.32686344346573,-3.32606249626696,0.144968427945854,-0.0356294442389035
141,3.27185463677129,0.0588696523325421,3.09273232023428,2.82860513211538,-0.330547087431545,-0.379173029094593
144,-1.68932462832889,-0.689021540216545,-2.35152745826158,-1.74476186060634,-0.791275838786358,-1.38965878342471
146,-0.334959795234807,0.0865979078823608,0.393155202344996,-0.525225784301012,0.507460249934062,0.895292888383858
148,-2.4400859623148,-0.0238735451652883,-2.73082316788163,-1.6229758382547,0.11230411653422,0.115595744833808
149,-2.17101839628483,-0.623232870396334,-1.04348837317526,-1.08490434409485,-0.839653120019989,-0.43794992693692
153,-0.329518879411689,0.183370390825724,0.0884885030408925,-0.848138771807787,0.505195468892359,0.953164197599214
157,-2.90458146340235,0.400931523385892,-3.50947627482939,-2.52530085805112,1.05342999378863,0.623587029066284
158,0.898344568843403,-0.471277674390972,0.349721731574817,0.904818483297562,-0.86312783468333,-0.516337791387643
159,-0.721117863502188,1.50175473861298,-1.27886221545347,0.519664913007861,1.41487714324548,1.03454157707836
162,-0.421611409803074,0.398753961714408,-0.78252508953249,-0.722999467546898,0.719125460648697,0.716071718801781
166,0.339673738429604,0.408714658573354,0.66197363323977,-0.574865352649949,0.735621838789063,1.24903227281685
169,-0.0868554933299541,0.663553729732998,-0.480946560161265,-0.333290764298041,0.26033568411522,0.8365884378457
170,-0.684682711441204,0.121112979401454,-1.42122610145992,0.044179161830665,-0.517248987647174,-0.289827833459874
173,-0.913247458844876,-0.305366387207232,-0.949713998868126,-0.332692425984723,-0.527675596136743,-0.515874215087162
176,-3.19303962534425,-0.187949904826989,-3.98890802836696,-2.65446658680083,-0.0713609033900169,-0.424710649839593
179,-1.06194667272789,-0.133798891065037,-0.561388258305643,-1.507374001015,-0.119779559072329,-0.192428480305868
181,-1.15518374300211,0.0170898263798422,-0.902057464384981,0.194939935426725,-0.189924776616823,-0.212295252650247
185,-2.02682417465321,-1.49152376195609,-1.96891741744421,-0.8818956915167,-1.72007027123723,-1.48688672928563
186,-3.17256895977166,-0.339813850760439,-4.03826513859069,-3.45941642409475,-0.3912855371441,-0.473224108090591
188,0.84767885109729,-0.201596818837988,0.016087641811119,0.0294972898321159,-0.47639670962748,-0.537462625628047
191,-3.69375424421403,0.110983208004296,-3.32842753645155,-3.63446736209477,0.538551567078693,0.308884859269717
192,-1.22041868915833,-0.423325326415579,-0.524963229819937,0.0222903782535948,-0.531288160731983,-0.722077648993961
194,-2.4355629907345,0.259427446784274,-1.09636361563647,-2.23675976662343,0.459608323153696,0.526546263843334
196,-1.6539653659105,-0.402645984401562,-1.95401350326742,-1.68890304062847,-0.693737604159483,-0.742330102702906
198,-2.13897522411508,-0.996895125214674,-2.23085549762612,-0.701318242537584,-0.932828632810727,-0.884313119101436
202,-0.875014585051521,-1.10289125795495,-1.93283004662803,-0.509446879553927,-1.71114934631551,-1.69002013729715
204,-2.55167754272696,-0.320536256583489,-2.66818163163471,-2.35987596756479,-0.749175798180103,-0.198544253315489
205,-0.723476950638814,-0.71679844030079,-0.26225972073593,0.12881062277627,-1.12014327863613,-1.11273841893438
207,-2.05248106908516,0.050839579673791,-2.26768007216478,-1.61716137496357,0.49760899321993,1.11994069154856
208,-0.00598466549634632,-0.188213663551831,-1.07337475522857,-1.35929031318156,-0.609619154607628,-0.250142484919704
209,-1.87765330065588,-1.11061808242393,-2.25453934853975,-1.82736487063405,-1.23737304466896,-1.71758220283274
212,-2.29517193728662,-0.835146201798233,-3.65602640648596,-2.03308713928975,-1.01412013179907,-1.45762621702601
215,-3.67312863102636,-0.10364281293942,-4.36880626775948,-2.20827666777628,0.363517623716111,0.628688509266646
216,-0.91374559964996,-0.269461282685692,-0.531107423051064,0.810757408306458,-1.04469145059728,-0.819139787160807
217,0.964882041030953,-0.446805118353149,1.50927947649466,0.0743200208766894,-0.609534277864973,-0.634118470972561
222,-3.22846982439037,-0.884954207465596,-4.19953140108967,-3.278204562909,-0.970507472494307,-1.19096881087371
226,-2.99649320637135,-0.243958244854656,-2.78881736018093,-2.1387293430511,-0.689314230698082,-0.939576854854519
227,-4.20240487287406,-0.477684991311632,-4.22968094328625,-3.37188111613374,-0.533029795097844,-0.652498125556734
228,0.53220551547865,0.370700311715174,0.00932361634208859,-0.296949939586504,0.758567198632389,0.0162125153232415
229,-0.642091612329398,-0.60828641811045,0.189457088076756,0.361194463397911,-0.946044136929789,-0.996340530889409
233,-0.318952637840602,0.0759952595000363,-0.13312986763593,0.168574188871618,0.0581792165087192,0.158847285796549
237,0.052547039799517,0.865621230249998,0.357477290877069,0.239596898814936,0.677680255022786,0.625368791019939
240,-0.533560261346682,0.257991884743863,-0.565393784928291,-0.0602794497227962,0.285293843483853,0.404674475037002
241,-0.25400399638028,0.221811037631253,-0.641009834512296,0.145003144961062,0.557510911732225,0.700804336679153
242,-1.07109462084985,0.282509390304594,-1.17787325618871,-0.445719748889678,-0.208166222858244,-0.379591687937854
244,-0.763054516545079,-0.347317075051086,-2.00063754323291,-1.23485337250162,-0.937912136025977,-0.752492530097197
248,-0.56438054069,-0.913854096666257,-0.309711811157789,-1.05802373061322,-1.13888765231764,-1.7502611989828
249,1.47044729895015,-0.506717999463334,1.17156903647253,0.405684588460795,-0.912718448208131,-0.723680037314372
250,1.33063707720754,0.460002325831164,2.10293170618046,1.7492347286706,0.385060074218599,0.520718325143502
251,-1.98452310097904,-0.406433928021647,-1.81085853569631,-0.445390996727991,-0.929227650754572,-1.76391742480986
252,-1.56509921328635,-0.611854602312356,-1.45998861934344,-1.83670129323138,-0.780179196959658,-1.35280736346933
258,1.04324147052283,0.983029731692911,1.28377948505231,1.00246755514931,0.746312890654684,0.915987485437499
259,0.380250390717824,0.317914164332034,-0.272527586142712,-0.340565805084697,0.335221089651218,0.405978785616983
265,-4.39542874079835,-0.782067012278343,-4.38292678019896,-4.04507551934765,-0.829103479307622,-0.749198605339533
266,-3.7286794114474,-1.05112299430345,-3.30310749876279,-3.24213161058092,-1.07244134247158,-0.727793778272468
271,1.18696472802837,-0.586721187430502,1.05891828610361,0.580240574110457,-0.930528079481886,-0.429964995481104
272,0.791183680819645,0.115731256988525,1.05316269694532,1.30988484815705,-0.0755238380442224,0.016946565221817
273,-1.33239153665437,0.582781211670041,-1.899740872522,-1.13822871713327,0.390864469889016,0.472158841070377
277,-2.52648937464372,-1.14336556172518,-2.53182911318908,-2.82440164098668,-0.812437718226849,-0.358318100279026
279,-3.22122630351652,-0.0327624350418445,-3.09106902921684,-2.43019362403026,0.175822039989654,0.127447734406522
281,-3.12033692317915,0.0525006021161696,-2.66650572004813,-1.7906163746307,0.414635486010249,0.718885611837997
282,-2.2744204100235,-0.114679746899103,-2.66158945290864,-1.4292797778144,-0.428392528225571,-0.178530055092558
283,-1.89127332035524,-0.173642952418693,-2.03642076270962,-1.04838578663962,0.422509262282275,0.175190904200785
284,0.00310176262961347,-0.424721567317971,0.886709495218045,0.280085565410534,-0.651509317134749,-0.760566509208214
287,-0.435298104212735,-0.503427141398289,-0.99739308826272,-0.989380613054161,0.0479365556883049,-0.0826359204049239
288,-2.9089018583034,-0.39405999560496,-2.98263667553373,-2.56291275614165,-0.431652174825939,-0.187838392548962
289,-1.43979166206291,-0.995306118290671,-1.35179977692172,-0.487479196433044,-1.57289381770187,-1.18246143344521
293,-0.273054584045557,0.391556588181198,-0.396745899792699,-0.120928904386804,0.542381475465031,0.349139371127629
296,-0.162150155300045,0.285235502165306,0.11765311706523,-0.25679306329093,0.570964599520329,0.383596798956059
297,-1.96668216157808,-0.622295542505612,-1.97309079243257,-1.845279044882,-0.457343562793028,-0.621287143157968
300,-2.52582309463565,0.293306832769,-2.79619745014571,-0.796687787966823,0.408131428423741,-0.0381708002149868
