"original_index","V2","V3","V4","V5","V6"
5,-0.00317347199993412,-1.37790279837229,0.632275058544638,0.208474835695207,-0.40704755400131
6,0.15830721420604,-1.15046793638525,0.138023975027479,0.0043185077528945,-0.741879254099882
10,-0.542023779817273,0.683442058326706,0.0297402487162248,0.156063495528972,1.17439467414401
11,-0.0586500721118336,-0.613303458701062,0.0363754533042233,-0.0884141751987328,-0.254922838815841
12,-0.0274999312703319,-1.60032935609581,-0.0107238003133301,0.134899824209169,-1.76499528744697
14,0.666147840706162,-0.920844512687439,0.340460496472436,0.446079289248192,-0.519085716895743
16,-1.09512625499191,-1.20666372439956,-0.977697663184682,-0.501507279543789,0.00889606458039469
22,-1.0142945743382,-0.961784373550588,0.0886284231525971,-0.288277389440531,-1.17263986837472
23,-0.0074220629049526,-0.282394221642337,-0.542579121653684,-0.142781163819762,-0.26335573098195
25,-0.456357664362728,0.442577843624948,-0.0731817848552202,0.316697691890031,0.0193293292826692
27,0.02264761922069,1.48828810956113,-0.655487262063143,-0.457303805246029,1.22258935409074
30,-0.463692705541669,-1.30759210829332,-0.215686053142259,-0.351798746485876,-0.513438612471501
31,-0.126132901576539,-0.132572133084538,-1.11556175357402,-0.324518055054334,-0.450130716939076
32,-0.174321810571685,-1.49179278491244,-1.05601340484933,-0.773775223624445,0.102465926188379
33,0.372553400113374,-1.23554054962917,0.457410164908558,0.706097165500479,-0.379116420008712
38,-0.0634715351288164,-0.591424263954867,0.89940295052925,0.469466372120231,-0.406876251585355
39,-0.620740901063316,-1.98149832082059,-0.429769905675987,-0.852739121320814,-1.4438375289064
40,-0.390211928752232,-0.581050698697649,-0.379381107199022,-0.702342387879719,0.243294381670795
42,0.923217737357705,1.83714384326131,-0.0377374225714151,0.0682647322078837,0.291893446232082
43,-0.694662082751142,-1.84346363518147,-1.14807295728137,-1.09795709696582,-1.34372329376161
45,-1.2082042907835,0.295283801063949,0.751370001854506,0.618299226379007,0.0546719096733277
48,0.83460392960516,-0.925881700401437,-0.81494394130997,-0.385592295050527,-1.30677061015339
49,-0.637567445349827,-2.52825091510347,0.697389928479423,0.216321016894926,-2.06668373895225
50,0.613430478328956,-0.351267051692234,-1.07675546627239,-1.06460341936573,-0.255526273705449
53,-1.56953976644405,-0.487238524881845,0.315179169208465,0.0189459272165435,-1.14315082938669
55,-0.282379741950394,-1.50366763586069,-0.194002386885441,0.380391581771671,-1.76029279667239
56,-0.405988830164305,-1.35603178342838,-0.205307863098979,-0.0947639329399789,-0.742022341252524
57,-0.279830985851265,-2.78473950864287,-0.926093124104527,-0.54469353343965,-1.35084222482518
61,-0.763006741546534,0.322506494673113,-0.888266742672982,-0.199584810991131,0.336540742751856
63,-0.140488704390816,-1.39431325687951,-0.78376464906881,-0.931161460513145,-0.731754607918627
64,0.193785626972405,0.810567496315471,-1.24103990699068,-1.28637713908837,0.381645326069148
66,-0.0701345865873784,-1.7497344619073,-1.27793862881481,-0.609817456870533,-0.235844336108882
67,0.62966699256343,0.383401976322728,0.641672023474721,0.464121397479984,-0.993181889255521
68,-0.166598857948965,-1.52630594810146,0.610092610076078,-0.309247206930356,-1.16664477059362
70,0.0871526034580724,-0.3464294316061,0.682504011962417,0.709915578722553,-0.475783221469997
71,0.39445002016717,0.5738485615248,-0.82542403388059,-0.617863371151017,0.266470798727737
72,-0.549316032809303,0.632068880392964,-0.159389598669108,0.378293963265659,0.812734879634214
73,0.813367682374281,-2.28886004780122,-0.763005629818629,-0.476463549248446,-1.81636498104888
74,-0.875236054374211,-1.44567168442613,0.0660691090293488,-0.105828267432679,-1.41490618504502
76,0.6847680475941,-1.17144032401277,-0.91815804733527,-0.999929815961227,-0.266678432056256
79,-0.0723743793127732,0.0514944334928853,-0.864157462094323,-0.109360424953832,0.32338948504825
82,-1.02281591160457,-1.25886203949507,-1.10530089132423,-0.581660435616325,-0.701452360226858
83,-0.185163342141292,0.952874467517406,0.954622975879642,0.484731750584745,1.79960113101442
84,-0.76876767082484,-0.673143863152609,0.105536840323152,0.345836099287273,-0.104235469468943
86,0.0469041388442674,-0.504178250292257,-0.311520419471996,-0.0712570634402766,-0.571596863140379
90,-0.367771494190219,0.116236232958585,0.25641444408149,0.385321530371356,-0.553548425321961
92,0.0180452442329282,-0.182332272401211,-0.718178388114242,-0.687835816500135,0.783196834999132
93,0.17195658642617,-1.81177181799693,-1.63248191720331,-1.13168469529411,-1.21802005514476
94,-0.367214199748133,-1.11154748664929,-0.574389561596231,0.120263036691764,-1.77649006034505
95,0.10088237385578,0.648600196251545,0.00915820904317776,0.0506090726570479,0.205475167608907
98,0.354980662620797,-0.912871779899514,-0.0525014167482918,0.0960443724915917,-0.557566618021217
99,-0.175063946314369,-1.77454392870113,-1.17897274841558,-0.980303181181118,-1.26309590508313
101,-0.187407172835188,1.73046671805421,0.0397616244393778,0.00510311546775535,1.02090218768834
104,-0.708309830987846,0.8352081779693,-0.534662180151991,-0.639921423690994,1.06598472974397
105,0.363901127059214,-0.835365410415954,-0.67355665603737,-0.379153145024878,-1.35021228200002
106,-0.500796757720243,-2.10401198488828,-0.957092686865622,-0.57951571008911,-1.88212769324441
107,0.0920863165172106,-1.44653808458652,0.710744675260341,0.244207734638425,0.851542572119599
108,0.902798830690829,-1.66150544260538,1.07324548031067,0.986891731423646,-0.806474851507513
109,1.6684527229337,1.1523316488666,-0.0323189976737567,0.424314206593226,0.784222335164791
110,-0.236956862673994,-0.249408922876131,-1.01526710734559,-0.447945937251711,0.44840552351577
111,-1.59430455994159,-0.462912878375569,-0.139707357063594,0.308619016296679,0.188224580986046
114,-0.295686305143578,-0.536044480847153,-0.467443924509192,-0.631178021568525,-0.316433569043069
115,-1.39100965689822,-0.749898350045124,-1.00962955254481,-1.06237927115501,0.307176825183504
120,-1.34059876030323,-0.346321272437668,0.0207684581212887,0.337429122000069,-0.153589554808756
121,-0.387810483674121,-0.244798382735459,-0.511882039948965,-0.396225038215009,0.189657504716172
122,-0.474968437960383,-0.874266665433902,0.458677123196292,0.542471193236626,-0.84431986519888
123,-0.0582337979726804,0.574693924831365,-0.173590947663397,-0.219325591081308,0.855953440314114
125,-0.149805626835836,0.456916221908232,-0.341109767245318,-0.284482250910857,0.0648581092983375
127,-0.727698845942388,0.314466184528186,-1.50449865769157,-1.21555505752771,-0.203378633358194
128,-0.660773755185128,-1.11198586592741,-0.558459301898216,-0.954399450310904,0.808461610238185
131,0.0208196764775185,-1.70272744206373,-0.976562235596067,-0.587785519984027,-0.734049461012324
132,0.291196159459975,-1.0661977792072,0.225495651096296,0.0385361619781437,-0.350613084033386
133,-0.496627325544189,-0.459091679853067,0.0268296299620108,0.0872752738018191,0.551626019398095
137,-0.413827517699316,-1.026299466969,-0.37777155747594,-0.203798715987095,-1.7678825024223
140,0.109834668921077,-0.279679804057675,-0.0625488569772905,0.871857123919814,-0.191795851644616
142,0.120185712741008,-0.187607927166372,-0.489937560101493,-0.723133478030317,-0.670444361609673
146,-0.308045707561141,-1.15279202621711,0.040817498578271,-0.287083299592985,-0.65736964939981
147,-0.614356503614321,-1.06430887032619,0.0492077930911651,0.00954036393180926,0.048189754782263
149,-1.26289075172186,0.155368045101365,-0.576721358998051,-0.730190707065714,1.1272837972924
150,-1.08411729704295,1.5569686506407,0.047953351700468,0.228791155579551,1.13317757423285
152,-0.0609030152467749,-1.35515299815935,-0.62372105311602,-0.0824166365081233,-1.33007187263798
153,-0.340792046827386,-1.24478180202156,0.654759986381494,0.811289568535038,-0.276567437835578
155,0.880885653745594,-0.650009723465171,-0.508365141801826,0.120762774113759,-0.53647124475545
156,-1.29761922424687,-1.72359113841527,0.512452588020584,-0.11195702751845,-0.505426627261318
157,-0.423730844801147,0.247963227274276,0.538112362663404,0.42309072067526,0.308840644077008
158,0.21254239968766,-1.85969610290425,-0.232438470585324,0.487006560441292,-1.68669263825115
164,-0.0903267413879832,0.0434919265515682,-4.17884357576535,-10.2732399666484,-0.244226643887887
167,-0.0876685655975462,-0.455868795571947,-0.121534647330723,-0.924569141380509,-0.37154782302343
171,-0.549301256499222,-0.0352167597615516,1.22677195808324,-0.22250466338706,-0.032420508997693
175,-0.894534894511222,0.00989691087155571,-0.991011068506462,-5.61767826893324,-0.0692435977309818
176,-0.370145286110953,-0.713708859664049,0.118296875900269,-2.01050071866159,0.0420559982410297
178,-0.0801494409075917,-0.531779307884273,-1.61646703126188,-4.99451116266265,-0.189305326554993
186,0.651015013035744,-0.802725075049141,-3.37658915739502,-8.50878945631526,-0.94374710172173
189,-0.284044082548117,0.172252938649272,0.171128057301478,-4.29762001194817,0.686897080152407
190,-0.567123530736554,-0.182483268444728,-0.568034808255778,-3.33960917483667,0.186294643127488
193,-0.513543514852187,-0.0558117908881913,-2.22608367392824,-6.9091055720158,0.0705518422854419
194,0.0969066743863843,-0.972498767996989,-3.56894727424872,-9.08733945604086,-0.596571307305666
195,0.461044987821596,0.535485755641212,-0.272631766188546,-4.52902156229671,0.594282087854143
197,1.03969164203378,-0.804078995672714,-2.83583302634514,-8.45975247648302,-0.0196247400829796
199,-0.649296223915077,-0.0166734141714396,-3.362871272743,-8.52177431727777,-0.542518182298673
201,-0.412108324911235,-0.329472291598208,0.505540920184401,-2.32022484225735,0.107527703893346
202,-1.78518808389532,-0.606537168465639,-1.06082981313182,-4.07697184924856,-0.362856573629184
205,0.112342555693911,0.711648705671867,0.734093909119028,-2.32246158277348,0.680329969970605
207,-0.603972511459501,-0.930371664048555,-0.226249489858249,-2.65520544987124,-0.727957231644956
211,-0.740157988917887,-1.39835882885111,1.56426405161961,2.66419537639667,-0.942097584026429
212,0.368337118173356,-0.789521205193365,-1.45410564094719,-6.52977684549993,-0.306756663232001
216,0.282198707354456,0.52407056141467,0.914912907725607,-0.240658661946081,0.00511193126617227
218,-0.240287295456412,0.394546902867733,-3.35298351015492,-9.81302341824652,0.256580453579116
220,-0.348461205422785,-0.784683786232416,-0.68737033474446,-3.33158493367822,-0.215234805798833
223,-0.33021639345852,-0.246964817254704,-1.67405588548902,-4.32371248705835,-0.663416679445304
227,-0.581082635892436,0.381364040653668,-1.04472717363642,-3.35260879412039,0.226742988360469
228,-0.24371882307923,-0.994973201753765,-1.04190135875625,-3.3217965916386,-0.0107323468093598
230,-0.276401466273863,-1.00652826556702,-2.9030986346686,-7.62579605454453,-0.466015393754032
231,-0.0270834935759465,-0.687206084989466,-2.19713719456792,-6.77278804756081,-0.459775080796639
232,-0.0898609697666184,-0.321708257353121,-2.76000896546771,-8.81314460792988,0.122523448508432
233,-0.217548261174843,-0.421623312765449,-1.33734974809189,-4.88971040316006,-0.15179415288557
234,0.266119062969581,-0.567901359234266,-1.08662112112576,-4.58874295458743,0.0190135660006903
235,0.466689350562698,0.158404301090264,0.0307153122605815,-1.78989254263718,0.0479163305485589
238,-1.58030852269253,-4.08377891689927,-0.595709937456823,-0.8529187562689,-3.59237207177508
239,-2.45643399140165,-6.5999707723655,-1.75032899979672,-1.26641322971614,-6.55183382564311
242,-1.48230779480466,-2.58527012933467,-0.844878908942227,-0.312866768385074,-2.99395757285675
244,-2.52107748774647,-4.19024818489178,-0.82752016220614,-0.900544865646055,-4.4370190689464
245,0.992339981558373,-0.795465304963107,0.297209391555879,0.718634696491403,-0.623018894699921
247,-0.771609646565188,-1.41536027297951,0.334689940065397,-0.21016979668484,-1.87629363124219
251,-0.560948236867686,1.74426996350381,1.10099472914999,0.395132097073085,1.32402186814807
253,0.223971764597129,-0.163314355956509,-0.80615089673726,0.0226313799467705,-0.176189178085239
254,3.43298014959029,-1.84046378777437,-0.466652920721216,1.48254872395565,-0.715828894476996
256,-2.14200776101169,-3.5739679954713,-2.34235630779262,-0.854884218648329,-3.24972616926977
257,-2.06336596861135,-2.7955112207534,-0.701996458029281,-0.746890556918943,-2.36174439461072
262,-0.30363738570832,-2.89651684284629,0.0281351276852467,0.381627841503226,-2.66065095454966
264,-1.26630004249292,-1.57941528949882,-0.873813183798628,0.15099113337619,-1.54547454727136
265,-2.63521833942273,-5.32946993459593,-2.60280659897043,-1.30909859740269,-5.27010938586054
268,-0.0751739677034348,-3.42089210188717,-1.68796405285561,-0.132017854209404,-3.01108763281746
269,-0.514983420771355,-2.53059630460183,-1.77528059487875,0.0704080659808458,-2.43353156939448
270,-2.52287088625825,-3.02845238485008,-1.39375633565847,-0.818012677537638,-3.14452233439793
271,-0.042477300033148,-1.88493526003894,-0.0899173115565065,0.0747211699729593,-1.76748469637985
272,-1.4351520443233,-3.16539774450104,-1.1863019424476,-0.820919200852263,-3.18718867064184
276,-5.66351778117094,-6.91645730462321,-3.25859463478771,-2.0679629698447,-6.67706919717725
277,-1.79127885119284,-2.02885413162871,-1.08764366229422,-0.54500530876353,-2.39680849946001
280,-0.839621967251048,-1.60594929130796,-1.48893810336616,-0.351111894665746,-1.40220811636564
282,-2.97395043283001,-3.7668949856527,0.251158265014156,-1.2136459776372,-3.63692097437948
285,-1.63899118408665,-5.35728165892729,-0.874548875266132,-0.677529952865459,-5.14522154542228
288,-0.202686016033595,0.199473331642747,0.251818447666607,0.159522834748317,-0.0770001723856949
289,-1.70222750812012,-3.75607125405498,-0.694777771144425,-0.929651858256537,-3.93541928148764
296,-0.241136765052218,-2.33577083946901,0.721718627882637,-0.199430052665552,-2.71679259250125
299,-1.89153819620139,-3.49901633221267,-0.0385232652371257,-0.859118077608642,-3.19440913348558
304,-2.76989315399044,-2.97980230688196,-1.01888428805956,-1.04997798834369,-2.41451778386385
306,-1.65787209858719,-1.53187153356737,-2.15394973895443,-0.497869760284005,-2.02002823207314
309,-0.708330750985633,-0.786727410303052,1.55369642420333,-0.0670542642892233,-0.437274143538524
312,-1.1527835625997,-1.78396216811002,-0.504905687380539,-0.00691876607991361,-1.78477933518741
313,-1.27398732273726,-2.54656304384052,-2.04282181457758,-0.240479233995089,-2.63744030963243
318,-0.0672057938542005,-1.36763373968623,0.726883679318633,0.173350635955959,-1.29635273974666
319,-2.78357573103148,-4.08916335525789,-0.171355851524063,-0.86317361310757,-3.98517236374047
320,-0.408406080004054,-2.34956840650938,-1.19516749696631,0.1242630932899,-2.42542116544647
321,-2.06391841464058,-1.56375003399473,-1.183981421498,-1.04855319146164,-1.77919250448554
328,0.997057293851434,-1.3445415726844,0.732364089564176,0.641144755554118,-1.57222704017489
329,-1.14212355714341,-0.345037398504465,-0.0523922888038024,-0.541535621540854,-0.657362219957409
336,-2.07829246121703,-2.17108470096349,0.262333124388253,-0.706196730267547,-2.37596896510342
337,-2.19446172761895,-4.74648037313471,-2.56494972212022,-0.659530012041292,-4.53319051085322
338,-2.40269687012419,-3.03492234417275,-2.10901550086195,-1.02526980608763,-3.0240876551497
341,-1.63309285050054,-3.58547342475218,-0.819637081821498,-0.757228965759316,-3.44743167287129
342,1.05632694016307,0.843278046376221,1.94550133878732,0.631551879693563,0.284961677225769
