"original_index","V2","V3","V4","V5","V6"
2,0.724048651857177,-1.27424812666273,-0.946998591683346,-0.454721656751443,-0.150685793584708
3,-0.760958486804297,0.842234315425684,-2.25133768890705,-2.03889405608666,-1.74736424146923
5,0.403874082001376,-0.970855244370982,1.03932261254595,0.615522389696517,0.40704755400131
6,0.900186468305922,-0.408588682285369,0.879903229127361,0.746197761852776,0.741879254099882
10,-1.71641845396128,-0.4909526158173,-1.14465442542778,-1.01833117861503,-1.17439467414401
11,0.196272766704008,-0.358380619885221,0.291298292120064,0.166508663617108,0.254922838815841
13,-1.82740883280759,0.981228885005487,-1.33968320890752,-1.25452352861412,-1.16533260966031
14,1.1852335576019,-0.401758795791696,0.859546213368179,0.965165006143935,0.519085716895743
16,-1.10402231957231,-1.21555978897996,-0.986593727765077,-0.510403344124183,-0.00889606458039467
21,-1.0926438906746,-0.958206070108475,-0.653552063817511,-0.808475982263353,-1.16613303720225
23,0.255933668076997,-0.0190384906603874,-0.279223390671734,0.120574567162187,0.26335573098195
25,-0.475686993645397,0.423248514342279,-0.0925111141378895,0.297368362607362,-0.0193293292826693
27,-1.19994173487004,0.265698755470393,-1.87807661615388,-1.67989315933676,-1.22258935409073
32,-0.276787736760064,-1.59425871110082,-1.15847933103771,-0.876241149812823,-0.102465926188379
34,-1.9700730198746,-0.0296167914743521,-1.95084751670943,-1.84455652392639,-1.25465812458816
36,-2.12502155179138,-1.43964408729519,-3.16511283836115,-3.55687410521038,-1.75294837132817
38,0.343404716456538,-0.184548012369512,1.3062792021146,0.876342623705586,0.406876251585355
40,-0.633506310423026,-0.824345080368443,-0.622675488869817,-0.945636769550514,-0.243294381670795
42,0.631324291125623,1.54525039702922,-0.329630868803497,-0.223628714024198,-0.291893446232082
45,-1.26287620045682,0.240611891390621,0.696698092181179,0.563627316705679,-0.0546719096733277
53,-0.426388937057365,0.655912304504842,1.45832999859515,1.16209675660323,1.14315082938669
54,-0.288641311056059,-0.979203932946963,-1.27397532077878,-0.409599887360442,-0.169673977991102
56,0.33603351108822,-0.614009442175854,0.536714478153545,0.647258408312546,0.742022341252524
61,-1.09954748429839,-0.014034248078743,-1.22480748542484,-0.536125553742987,-0.336540742751856
64,-0.187859699096743,0.428922170246323,-1.62268523305983,-1.66802246515752,-0.381645326069148
66,0.165709749521504,-1.51389012579842,-1.04209429270593,-0.37397312076165,0.235844336108882
67,1.62284888181895,1.37658386557825,1.63485391273024,1.4573032867355,0.993181889255521
68,1.00004591264465,-0.359661177507839,1.7767373806697,0.857397563663263,1.16664477059362
69,-1.87176088495004,-0.50040238829234,-2.50315838343293,-1.86801908315758,-0.761975554632151
70,0.562935824928069,0.129353789863897,1.15828723343241,1.18569880019255,0.475783221469997
71,0.127979221439434,0.307377762797063,-1.09189483260833,-0.884334169878753,-0.266470798727737
72,-1.36205091244352,-0.18066599924125,-0.972124478303322,-0.434440916368555,-0.812734879634214
76,0.951446479650356,-0.90476189195651,-0.651479615279014,-0.733251383904971,0.266678432056256
77,-1.91370654800851,-0.250400098786595,-2.28690593892206,-2.0436558689382,-1.78386301377093
78,-1.00906273576035,-0.606072644864283,-1.6911139959655,-0.94443245316968,-1.10249307830142
79,-0.395763864361023,-0.271895051555364,-1.18754694714257,-0.432749910002082,-0.32338948504825
81,-1.16541009255484,-0.554428000650521,-2.491807026014,-1.88259926490712,-1.56546832062836
83,-1.98476447315571,-0.846726663497012,-0.844978155134777,-1.31486938042967,-1.79960113101442
84,-0.664532201355898,-0.568908393683667,0.209772309792095,0.450071568756216,0.104235469468943
89,-1.52034778373195,0.327507972990089,-2.22497593013484,-2.01331502500293,-1.84866105566604
90,0.185776931131742,0.669784658280546,0.809962869403451,0.938869955693317,0.553548425321961
92,-0.765151590766204,-0.965529107400343,-1.50137522311337,-1.47103265149927,-0.783196834999132
93,1.38997664157093,-0.593751762852171,-0.414461862058548,0.0863353598506517,1.21802005514476
95,-0.104592793753126,0.443125028642638,-0.196316958565729,-0.154866094951859,-0.205475167608907
98,0.912547280642015,-0.355305161878297,0.505065201272926,0.653610990512809,0.557566618021217
101,-1.20830936052353,0.709564530365867,-0.981140563248965,-1.01579907222059,-1.02090218768834
102,-0.799658246489959,-1.08903510150407,-1.75198723402896,-1.5241537531406,-0.671892767682554
104,-1.77429456073182,-0.230776551774673,-1.60064690989596,-1.70590615343497,-1.06598472974397
106,1.38133093552416,-0.221884291643872,0.925035006378784,1.3026119831553,1.88212769324441
107,-0.759456255602389,-2.29808065670612,-0.140797896859258,-0.607334837481174,-0.851542572119599
109,0.884230387768907,0.368109313701811,-0.816541332838548,-0.359908128571565,-0.784222335164791
110,-0.685362386189764,-0.697814446391901,-1.46367263086136,-0.896351460767481,-0.44840552351577
111,-1.78252914092763,-0.651137459361615,-0.32793193804964,0.120394435310633,-0.188224580986046
114,0.0207472638994913,-0.219610911804084,-0.151010355466123,-0.314744452525456,0.316433569043069
115,-1.69818648208172,-1.05707517522863,-1.31680637772832,-1.36955609633852,-0.307176825183504
116,-1.79915596422762,-0.493857827063005,-1.30079316832627,-1.34714776463613,-1.45668512448024
117,-2.16855513845998,-0.0418557182483154,-0.796738578724131,-1.20174689749699,-0.907235224799527
120,-1.18700920549448,-0.192731717628912,0.174358012930045,0.491018676808824,0.153589554808756
121,-0.577467988390293,-0.434455887451631,-0.701539544665137,-0.58588254293118,-0.189657504716172
123,-0.914187238286794,-0.281259515482748,-1.02954438797751,-1.07527903139542,-0.855953440314114
125,-0.214663736134173,0.392058112609895,-0.405967876543655,-0.349340360209194,-0.0648581092983376
127,-0.524320212584194,0.517844817886379,-1.30112002433338,-1.01217642416951,0.203378633358194
128,-1.46923536542331,-1.92044747616559,-1.3669209121364,-1.76286106054909,-0.808461610238185
129,-0.491785692232058,-0.861046240266753,0.311126677394066,0.291367909912111,-0.57910581097955
130,-0.616044090267199,0.253847813668185,-0.550633293106264,-0.923920892218674,-1.08468031733865
132,0.64180924349336,-0.715584695173815,0.576108735129681,0.389149246011529,0.350613084033386
133,-1.04825334494228,-1.01071769925116,-0.524796389436085,-0.464350745596276,-0.551626019398095
134,-1.83261608746522,0.306949956243335,-0.0547452321765942,-0.629567959552603,-1.12644396094238
140,0.301630520565693,-0.0878839524130591,0.129246994667326,1.06365297556443,0.191795851644616
142,0.790630074350682,0.482836434443301,0.18050680150818,-0.0526891164206441,0.670444361609673
143,-0.152259640981661,-1.22901356251005,-1.43906263129456,-1.2209958641208,-1.29590336508631
146,0.349323941838669,-0.495422376817301,0.69818714797808,0.370286349806824,0.65736964939981
147,-0.662546258396584,-1.11249862510846,0.00101803830890197,-0.0386493908504538,-0.048189754782263
149,-2.39017454901425,-0.971915752191031,-1.70400515629045,-1.85747450435811,-1.1272837972924
150,-2.2172948712758,0.423791076407854,-1.08522422253238,-0.9043864186533,-1.13317757423285
153,-0.0642246089918073,-0.968214364185981,0.931327424217072,1.08785700637062,0.276567437835578
155,1.41735689850104,-0.11353847870972,0.0281061029536239,0.657234018869209,0.53647124475545
157,-0.732571488878156,-0.0608774168027323,0.229271718586396,0.114250076598252,-0.308840644077008
159,-0.54492787045431,-0.136966839192268,-1.75710162684076,-5.61125038169092,-0.386399225621274
164,0.153899902499904,0.287718570439455,-3.93461693187746,-10.0290133227605,0.244226643887887
166,-0.208214045158216,0.263928166568234,-1.31264672010295,-3.64529107483432,-0.151641531724665
171,-0.516880747501529,-0.00279625076385848,1.25919246708093,-0.190084154389367,0.0324205089976931
175,-0.82529129678024,0.0791405086025375,-0.92176747077548,-5.54843467120226,0.0692435977309819
176,-0.412201284351982,-0.755764857905079,0.0762408776592388,-2.05255671690262,-0.0420559982410297
178,0.109155885647401,-0.34247398132928,-1.42716170470688,-4.80520583610766,0.189305326554993
