"original_index","V2","V3","V4"
1,0.8358616593335,0.201848800932047,0.0170638913553509
2,-1.0171998519182,-0.391627468718604,-1.53736619236429
4,-2.0065245341666,-0.334521024509866,-1.60711187784367
5,-1.36209692524913,-0.328301462787812,-1.63990018881764
7,-2.15016129710746,-0.664715041160097,-1.53762949098829
9,-1.49704038346131,-0.524132355751745,-0.00739071749014642
10,-0.118046520320592,-0.217160697788485,0.0763589558785739
13,-1.98098134103226,-0.619416605031823,-1.50295829852707
14,0.616372121775063,-0.0459507359721366,0.388811995041033
16,-0.489499311158025,0.19377057416584,-0.961567363676517
18,-0.255303224846724,1.17241782502582,-0.510153911851844
19,-1.40732660371978,0.203959603951229,-1.10461125150565
23,-0.645182452814938,-0.304357573742273,0.180530424552781
24,-0.134153972531543,-0.0812485613417464,-0.0112801935051138
26,0.203781422876201,-0.781861752558963,-0.24227818899862
28,-1.04124163016885,0.0845768134697994,-0.220908975824147
32,-0.225826073366793,-0.146016590798108,0.454625771078516
34,0.173670705838605,0.185954965654423,-0.834179116915646
36,-1.82572821855135,-0.956183261139138,-1.13862533563402
37,-1.68223677051477,-0.351482777619067,-0.973210248140815
39,-0.609866418550888,0.454296463450267,0.183579195409517
40,-2.69042412898881,-0.112767804947301,-3.20299445165756
41,-2.04632553918646,-0.51624419086549,-1.80609437675236
42,-1.7656070627923,0.674620024437488,-1.4025860566455
45,0.400393695710564,-0.583301366639125,1.02410720277495
46,-1.0429351192444,0.0185168697948277,-0.256148278333211
48,-0.794533143071267,-0.124153544789456,-0.519080764199916
49,-2.19382632450709,0.0885378144786726,-0.500392770431339
50,0.832519222816552,0.166153287757834,0.432734463369051
51,0.541335829956566,0.347400507137473,0.545765920534464
52,-0.166827742584479,-0.00796462947422262,-0.319997696416781
56,-0.677551367827285,-0.0727460572269567,0.281671299927153
62,0.109891437073148,-0.106950049220667,-0.916828763321578
63,-1.515264970463,0.171710077283961,-0.66134012175852
64,-0.602262042662394,-0.187456021992455,-0.0254121178943947
65,-2.34359370481945,-0.941066684343012,-1.81416832347817
67,-0.149731749690436,0.319431509783653,-0.32014639925349
68,0.544659994848684,0.101100982051267,-0.802298788721225
70,-1.6404563830071,-0.805611862658933,-0.867384297819565
72,-0.898101698542033,0.201700717824997,-0.519411020968211
75,0.16504830415268,0.1012716954179,0.743639607538084
76,-1.13930906883398,-0.00475931686768392,-0.947341313661577
77,-1.8670714847009,-0.70119847611574,-0.45308051434446
78,0.269074764101486,0.0883702552191571,-0.0481454143741668
81,-0.528932962850363,0.157159468095856,-0.323366685032309
82,0.493055825500074,0.104011003798261,0.343854927282144
84,-1.75371341061037,0.744020382820273,-2.08916418561653
86,-0.77133645158474,-0.826466707400802,-0.481557283254265
87,-0.257417053449585,0.0808793946851723,-0.305885997677291
88,-1.06482713883958,0.752611408898081,-0.784942644764394
91,-1.19311913891063,-0.448473914585285,-0.287124640381895
92,-2.16947681128735,-0.696344598549575,-1.39828991465092
95,0.332110560148961,0.0801301236870944,-0.0676172278515899
98,-1.74191073310523,0.602286001677166,-0.234839960584466
99,-2.68344541888626,-0.251803251023684,-2.32409398431392
101,0.40490665777774,0.627843252074046,0.691278717578817
102,-0.941059643363203,-0.747277681099642,-0.814372301619212
104,0.28960822279994,0.106339626290869,0.226817015759854
107,-0.310647417942683,0.56392705633297,-0.097385382407185
108,0.510524557817003,-0.0437093566073419,-0.70416128885498
109,-0.240212423852732,-0.205627124425059,0.218376534074515
110,-1.77737538943743,-0.0853170551884938,-0.189942784796841
111,0.0740368667232518,-0.519294930460705,-0.520576821883304
113,-0.768917680725506,0.459357821518858,-0.186051126235067
115,-1.3396794553636,0.0637373456531855,-1.4761796565609
116,1.07312362122272,0.22546643154864,0.572081887911188
118,-0.923137829579275,0.262960937158423,-0.260899356873771
120,-1.58595339623747,-0.931188088826113,-0.31445173333249
123,-0.405893061098225,-0.187834154977717,-0.527592552704294
124,-0.216349398743088,-0.584891711809897,-0.638747655047851
127,0.78800399961717,-0.42465172472434,-0.444262542859677
128,-0.307440024438227,-0.678169607753659,-0.733737815921741
129,-0.53695170988559,-0.3466957630117,-1.16927371296523
130,0.768517901307581,-0.0532890473827993,-0.332688361187988
131,-0.710991169984435,-0.595376648429162,-1.05929200982385
133,-1.450408740876,-0.313288714659284,-1.69094225656897
134,-1.29151145312848,-0.353103261587642,-1.02081327621457
136,0.564299823909241,0.322767276410046,1.34262490493328
138,0.767884690250529,0.777714577725555,1.65247789801115
