"original_index","V2","V3","V4"
2,0.35426774764316,0.384724272678516,0.0580958495396814
4,-0.416365800783292,-1.14152117621908,-0.98147804217501
5,-0.806993323208431,-1.21004168321359,-0.415532488612601
6,-0.37021510156211,-1.35825497520215,-2.17607761641899
8,0.0881844526622781,-0.557502910587759,-0.99612343420957
9,-0.0888347699228505,-1.09027343824575,-1.13071554742562
10,0.305731010070922,1.51731994782847,1.10228226209219
12,0.0119442504703593,0.3300919140652,1.2661753010277
13,-0.337605258023058,0.0852546797622687,-0.721001379494781
14,-0.347636193328441,-4.04052184661284,-5.0714896885321
15,0.836767590775014,1.13369367025437,1.55395736135399
17,-0.550641919487701,0.273549411348298,0.541137780919092
18,0.88662665673798,-1.42602003419351,-1.42245696156796
19,0.405912946374321,0.736087769716246,1.32679225710764
21,-0.708193381485747,-0.765660392854357,-0.481445639049098
23,0.111485251605835,-1.75955810286972,-1.56203315312814
25,0.296425595768799,-1.42483745634724,-1.45653318018879
26,0.606779906145087,1.66244943711213,1.12111385059084
27,-0.624289221774773,-0.747615344610455,-0.791769970419994
30,0.260393075652574,-0.613625196274159,-1.14210749400345
31,0.194513886061754,-1.19012746540866,-0.941214567196814
33,-0.546304738531862,-0.659311286325723,-0.520888287214677
34,-1.08753977675828,-1.13669469224091,-1.21822796437929
35,-0.57442528497789,-1.60918801862297,-2.11270127568428
36,-0.838966596387495,-1.45269924730624,-1.26799193492614
37,0.459578290672113,-0.924039167194592,-0.760839464899995
38,-0.496630917606114,-0.339769725561253,0.580088424229254
40,-0.54597040129444,-3.26644874010968,-3.01641002743844
44,0.309749145354402,1.12376737923677,1.55392925868414
45,-0.943334189216521,-0.928966008505764,-1.3382829434949
49,0.334473821134694,-0.769467186714956,-0.529543837965854
51,-0.151176616611823,-1.36160683870945,-1.53254418732972
56,-0.0315195605119353,0.75944344079873,1.14012825047696
57,-0.788190442723125,-0.989222142762186,-0.703533178898943
58,0.21786764011389,-0.621168577196258,-0.399251022990993
59,-0.043275513427659,-0.0400880242772628,0.339247174143061
61,0.356853634481515,-0.465511439812837,-1.40478972723235
62,-0.867376146231558,-1.61424919658918,-2.31412740732945
64,0.921452829796654,-0.0958447992276005,0.106997844134071
66,-0.934577947442461,-0.269208835759167,-0.696884875574773
67,0.651253712331899,0.63373689634885,-0.00205002746666117
68,-0.249656441347526,1.11177062103823,1.13298270499207
