"original_index","V2","V3","V4"
1,-1.07243777232488,0.762857508919565,-3.84986925123291
3,0.0846610946112728,-0.850889104938496,-0.427729289288516
4,-0.926448067947299,-1.74244774341422,-3.12796620682087
5,0.417923061828347,-0.49077525098256,-1.2190007382043
6,-0.0578193007558535,-0.158880013478349,-1.17870351866585
8,-0.61120766013826,1.06651487732301,-2.64791866192515
9,0.499408778637353,-0.829041159413184,0.223841631993422
11,0.0923247449167068,-1.44957542431868,-1.26318173617564
13,-0.997071067018997,1.25467970468781,-2.25100302805615
15,1.02574971113815,-0.844182978920748,1.5589388594927
16,-0.201624657055175,-2.35592082600452,-1.38206026633065
18,-0.659362962399824,1.35225994035719,-2.60537795031193
19,-0.736879114590783,-0.896054095173193,-2.5570534994995
21,-1.39837113036828,0.359732333435254,-4.17171364928172
22,-1.00029164972677,2.16944213552193,-2.83542720842784
23,-0.607395546622449,-2.06013884395207,-2.56137546582619
25,1.16170596859127,-0.636616735837688,1.44389043667604
27,-1.84641915424406,-2.89963169178955,-4.34637269964619
28,-0.550788736652765,-2.46463121074092,-2.20070667683675
30,-0.770614721765143,0.260521964856362,-2.17770094766795
31,-0.75533004517953,-1.41843327621179,-2.51215891932209
32,-0.241970631862631,-0.333166819762241,-1.46137434184817
34,0.361121648123318,0.997916490386646,-0.294496948143789
37,0.884757788919994,0.0410601806154582,0.846500769964089
38,1.2624378119436,-0.261927447323797,1.2441503343495
41,0.930992474353338,-0.42179699459775,1.78396487673546
42,0.996159730058599,-1.48005364197894,-0.098254203232158
50,-0.420566490816227,-1.92633002352293,-1.47883012589767
51,-1.2180441976082,-0.513730756864186,-3.81645986062997
52,0.307361026213418,-0.575609684308842,0.0273325602618859
55,0.643280276863803,-0.996329361496003,0.685993117689375
56,-0.233948592466548,-0.552531456126802,-1.48606179811619
57,-1.74286022270479,0.316381397951539,-4.32983938785394
59,-1.1558938982989,-1.62929347390808,-1.75254784082165
63,-0.612909363626884,-2.18188992200918,-2.00725212673353
64,1.2330914080818,-0.113165151583433,1.16760707388973
66,1.16717891328031,-1.24053366344475,0.625006187494701
67,-0.792615797866132,0.480870144490976,-2.66048207560631
68,-1.27043481542578,0.61041603296384,-3.63025078599019
72,-0.672731569719223,-0.34117582145557,-2.55904581840877
74,-0.66243469381783,-0.0795927270294289,-2.83544386748169
75,-1.2333009679945,-0.409251031768393,-3.21863400923621
76,-0.0410129838395792,-0.655874037959769,-1.05886736473463
78,-0.874047865800481,0.0784070521054301,-2.22659103701675
79,-0.0792810680789104,0.248620177522584,-0.944106388955135
80,-1.56969531671384,-0.223661084163635,-4.64335386071527
86,-2.10416682792625,-3.65927015584928,-5.01013982645323
87,-1.63402553554709,-0.348155073301471,-4.34225970587347
88,-0.634019390103296,-1.38515935049828,-1.84187415692626
90,1.47059242711653,0.714765190567838,0.73819298456798
95,-1.53893994707945,-1.88411172700528,-5.04586336094879
97,-0.311702195328921,-0.976486873929354,-1.75151080944224
98,0.459554050495612,-1.39792360336641,-0.0163131931431917
99,-0.407882251033499,-1.15056588675719,-1.97941965008952
