"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10"
2,-0.92385278922931,-0.226601848774448,-0.802664708570624,-1.12435412924267,-0.687509950372539,-0.513090165922843,-0.409460273873181,0.00487330951485934,-0.716055811620809
3,0.104813089660576,0.169306876528471,-0.142051771018569,0.0818339370644155,0.0598352399708283,-0.206123352437157,1.13773408536795,0.111810280222699,-0.117045183708915
4,0.360789280987883,0.241787704326189,0.814709720425054,0.142256246712605,0.17735202844137,0.57869873320969,0.644572484763125,0.664225605942421,-0.105071824282514
11,-0.176550179511195,-0.328130361864084,-0.629971580191007,0.238663705654349,-0.365018632990543,-0.671179094936316,-0.38473545642233,-2.65532859734534,-0.51925574889907
12,-0.143896659149456,0.108698984403928,0.408502386448814,-0.240468056016343,0.63810760141958,0.402143574206476,-0.273093657896173,0.154806709538783,0.309263176938686
13,-0.806716884322677,-0.0228705279195507,0.0222830663400823,-0.554775514400149,-0.143160058757051,0.0530722129774804,0.131146949692626,-0.32185752388626,-0.577253456233179
17,-0.825774616839483,-0.369059659867372,-0.396937380287674,-0.924286134613856,-0.723260878778592,-0.486789946120019,-0.759663939069995,-0.0568374141657046,-0.317893220440816
18,-0.812394853245511,0.19621780020335,-0.512424752079588,-1.11885508157088,0.0608981392376239,-0.54358938992139,-0.233649659736234,0.755947773038602,-0.230241884752775
20,-0.178754911765694,0.00818918204881972,0.324677071893061,-0.340946526780965,0.359375717066602,0.209289786170544,-1.25473015968437,-0.926062326850992,0.0438556193984739
21,0.201908910846103,-0.340532453932577,-0.0399342483502552,0.108180554619648,-0.239135383401996,0.274196082233171,0.155507462573131,-0.408610358085507,0.0844238491049771
22,-0.0442983139984914,-0.214374478070364,0.358141284843149,-0.173053225627435,-0.125455131251731,0.604442791911585,-0.458705811601341,-1.04405711787415,-0.0678500371053219
23,1.05526777303457,0.130884289487027,0.52256921142932,0.455137691910099,0.54494757274532,0.515510508336903,0.558355813750616,-1.13636507786437,0.885259750063489
24,0.505780710883993,-0.188282705641318,0.0951390243833042,0.507525669174741,-0.156866553300933,0.152704100931401,0.747535528698761,0.509754588575575,0.00999146885911249
26,0.111563224966121,-0.32659840105502,-0.698634037774498,-0.161907908274883,-0.454442911986546,-0.688555091820492,-0.525973015598402,-1.31428455390947,-0.272880332335108
27,0.681210032334724,0.660153631242307,0.160115754093709,0.851428911755963,-0.677637133124588,0.297328683273859,-0.308913772201938,1.74624048291608,1.07194790916044
30,-0.191591331487494,-0.0246790026555453,-0.494715392349361,-0.0629272316458579,-0.0608698254232656,-0.372969301939293,0.056631664588756,-0.571462430556465,-0.591671967274024
31,-1.76973413605739,0.025412123214125,-0.901509251306743,-2.3062856125638,-0.0287525879369637,-0.938279957097377,-1.22066585786473,-2.35888799951322,-0.663615935614682
