"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,-0.915849130061463,-1.26184823065234,-0.469872313591141,-1.74912693496672,-1.02752991021078,-1.12242364444617,-1.94659133621904,-1.36943948372665,-1.46029405738142
4,-1.06697165935789,-1.15563599760473,-0.101131734469754,-0.698004477475247,-1.11932202643797,-0.861068815338077,-0.910535621569213,-0.954797067063461,-0.382223915784992
7,-1.12837740579949,-1.58273181102306,-1.07540596182764,-1.78209697992119,-2.27880232904335,-2.41632558219686,-1.43017351378979,-0.721628404953139,-1.12713374951552
8,0.780870234338861,2.63951104948844,0.570394428741452,0.810410688554879,1.76678348921278,1.82760741509455,1.32135417296788,0.560577095358579,0.782497823665922
13,1.00403738742358,-1.48386693734012,0.162805829226375,-1.43112670282252,-0.316166021869578,-0.518677784082948,-0.73550698827868,0.848576685528603,-0.203701065425174
15,-0.235560431311093,-2.21010451513747,-0.265619745518341,-1.39144778412631,-2.19273321830238,-2.36455028123663,-0.910727574959526,-0.431979934277073,-0.875143425406616
17,-0.917714634237257,-2.73823688207789,-0.738849038219523,-0.544206433185262,-0.715900862842039,-1.33427386256745,-0.154735932875272,-1.0300130258099,-0.0295741366373052
19,-0.424126182825706,-0.836619976415693,-0.0470668093942602,0.349824000463563,-1.85648828919474,-1.51862749250524,-1.346224264393,-1.17370631417715,-0.525224132424702
22,-1.93806236505466,1.0571814636216,-0.438910576516821,-0.566781563389435,1.60736931594281,1.81111977159055,1.35100308377173,-1.31530321570936,0.0690205037557849
24,-0.36492517278589,-1.52795488766824,-0.0709590797761453,0.788884924548946,-1.117689489472,-1.27336081626327,-0.912933524611059,-0.561809754521161,0.289594876048367
30,-1.33187229431359,-0.695568482552269,-0.582149473062368,-1.53487103704755,-0.833481733646162,-0.770052079646397,-0.527913142588716,-1.4000066220769,-0.767215017489286
31,-0.73857892824099,-1.71876318237035,-0.0552061930037856,0.421160722964392,-1.22881440653749,-1.62786271992342,-0.639841893195874,-1.38834898206657,-0.845377809356558
34,-1.05844427768402,-0.0237809293966497,0.00748200207526584,0.368316528066553,-0.478809407137308,-0.142097101323957,-0.789466870645076,-1.4116420379266,-0.362489833463407
36,-1.52958975604386,-0.756587197828413,-0.535277342382934,-1.74635437807368,-0.969984727220298,-0.611958639476769,-0.880971580053338,-2.06701170095304,-0.803046333804731
37,-1.56387124352824,-0.858499527373539,-0.365025113576166,0.460943428231168,-1.35775326067533,-1.12711510646474,-1.43504960830434,-1.55235839994827,-1.18665947990461
38,-0.0745178853989017,-1.61108368609921,-0.0672099374426884,-0.59798826660824,-1.76842138768373,-1.40472765603266,-1.76330348478174,-0.507048743026367,-0.905115082007054
39,-0.875349252703378,1.30909566054373,-0.174432942082731,1.40789256805262,0.779665383671776,1.02792781527911,0.45576073523383,-0.10969023553893,0.159036801821779
45,-0.69356864058791,-1.95255729911759,-0.384148897774655,-1.08401647314246,-1.2832564560958,-1.86409567999442,-0.983640562230141,-0.769625179022854,-1.58242959054053
48,0.984596669688474,-0.907764889417023,-0.168690600655024,-1.31832437553509,-0.932837171152947,-1.03344778006596,-1.29837544171775,0.714640957621853,-0.262927457982385
52,-1.46311830039133,-2.93536320393534,-0.15736390557857,-0.275832867777773,-3.06193974181446,-3.03164537621906,-2.92622305505723,-1.45912713430646,-1.42452558856526
54,0.745868822655537,0.460988094397681,0.13525474136868,-0.876512912465211,-0.230431203434627,0.319727070602387,-0.557124111172911,0.596076681665741,-0.668120394062952
55,-0.331969075982289,-1.52572475028205,-0.266688916002687,-1.23330443888555,-1.44472606957377,-1.32639020988937,-1.26348764209987,0.104204971739888,-0.026577280632794
57,0.458941290585321,0.585511703889815,0.257268732672779,1.06287236924192,0.684277554352252,0.8194927580881,0.692033029545375,0.177469247041786,0.401650828370568
