simulation,permutation,lambda_pairs,threshold,predicted_changepoints
12,1,"16.61324772583615,0.2065745112146501;16.492422502470642,0.2080878978293449;16.278820596099706,0.21081831502429318;16.583123951777,0.2069497604089699;16.0312195418814,0.21407438901867482;16.46207763315433,0.20847147031677024;16.3707055437449,0.20963504104829422;16.09347693943108,0.21324624514445165;16.703293088490067,0.20546089387710867;16.34013463836819,0.21002724913870258;16.0312195418814,0.21407438901867482;16.217274740226856,0.2116183874063475;16.55294535724685,0.20732706201739692;16.522711641858304,0.20770643481777293;16.64331697709324,0.20620129589407593;16.703293088490067,0.20546089387710867;16.583123951777,0.2069497604089699;16.61324772583615,0.2065745112146501;16.73320053068151,0.2050936712531423;16.24807680927192,0.21121721474716998",0.30460824383677176,269
46,1,"14.106735979665885,0.2432790642427394;14.142135623730951,0.2426701044284788;13.820274961085254,0.2483216533908243;13.820274961085254,0.2483216533908243;13.856406460551018,0.24767413819903397;13.92838827718412,0.2463941599240308;14.106735979665885,0.2432790642427394;14.106735979665885,0.2432790642427394;14.177446878757825,0.24206569476162182;13.892443989449804,0.24703166205015706;14.106735979665885,0.2432790642427394;13.96424004376894,0.2457615679690249;13.96424004376894,0.2457615679690249;13.490737563232042,0.25438739079809874;13.638181696985855,0.2516371760475204;14.317821063276353,0.23969244436605516;14.106735979665885,0.2432790642427394;14.177446878757825,0.24206569476162182;13.674794331177344,0.25096344745954435;13.92838827718412,0.2463941599240308",0.9633038492881307,363
4,1,"16.911534525287763,0.20293093589590172;17.05872210923198,0.2011799891385305;16.911534525287763,0.20293093589590172;16.911534525287763,0.20293093589590172;17.11724276862369,0.20049219229064189;17.175564037317667,0.19981140189608937;17.406895185529212,0.19715598284899782;17.60681686165901,0.19491731842374205;16.881943016134134,0.20328664333084445;17.11724276862369,0.20049219229064189;17.175564037317667,0.19981140189608937;17.204650534085253,0.19947359708663606;17.029386365926403,0.2015265526842021;17.291616465790582,0.19847037062394113;17.378147196982766,0.19748213027268807;17.4928556845359,0.196187151517311;17.435595774162696,0.19683144603169192;17.029386365926403,0.2015265526842021;17.05872210923198,0.2011799891385305;16.852299546352718,0.20364422785229022",0.20677915497038335,194
42,1,"13.379088160259652,0.25651027092012946;13.30413469565007,0.2579554106419704;12.84523257866513,0.2671709918551851;12.806248474865697,0.2679842996477929;13.19090595827292,0.2601696607881688;12.767145334803704,0.2688050804354116;13.114877048604,0.2616779033409087;12.96148139681572,0.264774791058653;13.114877048604,0.2616779033409087;12.409673645990857,0.2765482499018998;12.922847983320086,0.26556634675902124;12.96148139681572,0.264774791058653;12.449899597988733,0.2756547152562512;12.649110640673518,0.2713134248045257;13.038404810405298,0.26321268426285505;12.206555615733702,0.2811500341856444;13.490737563232042,0.25438739079809874;12.96148139681572,0.264774791058653;13.228756555322953,0.25942525393829186;12.328828005937952,0.27836170047952663",1.8250965229378098,148
28,1,"16.09347693943108,0.21324624514445165;15.84297951775486,0.2166179363424966;15.84297951775486,0.2166179363424966;15.748015748023622,0.2179241869937297;15.684387141358123,0.2188082644047341;15.684387141358123,0.2188082644047341;15.811388300841896,0.21705073984362055;16.0,0.21449209554078125;15.588457268119896,0.2201547895102524;16.0312195418814,0.21407438901867482;15.968719422671311,0.21491225675743023;16.0312195418814,0.21407438901867482;15.937377450509228,0.21533489680529877;15.811388300841896,0.21705073984362055;16.09347693943108,0.21324624514445165;15.716233645501712,0.2183648834741502;15.524174696260024,0.22106640744511094;16.06237840420901,0.21365911338218793;15.7797338380595,0.2174861479840101;15.394804318340652,0.22292414100801047",0.04913329099211029,91
27,1,"15.524174696260024,0.22106640744511094;15.459624833740307,0.22198944447620153;15.652475842498529,0.2192543571499732;15.459624833740307,0.22198944447620153;15.748015748023622,0.2179241869937297;15.7797338380595,0.2174861479840101;15.588457268119896,0.2201547895102524;16.24807680927192,0.21121721474716998;15.588457268119896,0.2201547895102524;15.716233645501712,0.2183648834741502;15.491933384829668,0.2215264837126869;15.329709716755891,0.22387074459090026;15.874507866387544,0.2161877116152432;15.652475842498529,0.2192543571499732;15.427248620541512,0.2224553200032656;15.459624833740307,0.22198944447620153;15.588457268119896,0.2201547895102524;15.748015748023622,0.2179241869937297;15.652475842498529,0.2192543571499732;15.748015748023622,0.2179241869937297",0.42881876232936256,354
11,1,"10.677078252031311,0.3214244054078733;11.224972160321824,0.3057355937846804;10.583005244258363,0.3242815674228648;11.045361017187261,0.3107072302401247;11.40175425099138,0.30099521995521866;11.874342087037917,0.2890158885012036;10.908712114635714,0.3145993305706651;11.269427669584644,0.3045295315142644;11.0,0.31198850260477273;11.445523142259598,0.299844182393132;11.180339887498949,0.3069561000099625;10.862780491200215,0.31592956623146456;11.180339887498949,0.3069561000099625;11.704699910719626,0.2932047429519705;11.40175425099138,0.30099521995521866;11.0,0.31198850260477273;11.224972160321824,0.3057355937846804;11.045361017187261,0.3107072302401247;11.090536506409418,0.3094416150804931;11.357816691600547,0.302159615869701",1.8410638470358562,260
20,1,"16.34013463836819,0.21002724913870258;16.24807680927192,0.21121721474716998;15.811388300841896,0.21705073984362055;16.3707055437449,0.20963504104829422;15.84297951775486,0.2166179363424966;16.30950643030009,0.21042166685539326;16.217274740226856,0.2116183874063475;15.748015748023622,0.2179241869937297;16.15549442140351,0.2124276384946661;16.186414056238647,0.21202185466951964;16.431676725154983,0.2088571717942029;16.522711641858304,0.20770643481777293;16.431676725154983,0.2088571717942029;16.401219466856727,0.20924502202946343;16.09347693943108,0.21324624514445165;16.15549442140351,0.2124276384946661;15.748015748023622,0.2179241869937297;16.1245154965971,0.21283576113507155;16.06237840420901,0.21365911338218793;16.1245154965971,0.21283576113507155",0.48508834312217863,196
35,1,"13.674794331177344,0.25096344745954435;13.30413469565007,0.2579554106419704;13.228756555322953,0.25942525393829186;13.638181696985855,0.2516371760475204;13.0,0.2639902714348077;13.228756555322953,0.25942525393829186;12.922847983320086,0.26556634675902124;13.674794331177344,0.25096344745954435;13.564659966250536,0.253001073170367;13.152946437965905,0.2609205127412681;13.19090595827292,0.2601696607881688;13.19090595827292,0.2601696607881688;12.806248474865697,0.2679842996477929;12.96148139681572,0.264774791058653;13.152946437965905,0.2609205127412681;13.527749258468683,0.25369139116058553;13.674794331177344,0.25096344745954435;13.416407864998739,0.25579675000830204;12.84523257866513,0.2671709918551851;13.076696830622021,0.2624419280422559",1.1123668991006976,117
47,1,"13.674794331177344,0.25096344745954435;13.416407864998739,0.25579675000830204;13.490737563232042,0.25438739079809874;13.674794331177344,0.25096344745954435;13.19090595827292,0.2601696607881688;13.856406460551018,0.24767413819903397;13.74772708486752,0.2496320669930997;13.416407864998739,0.25579675000830204;13.0,0.2639902714348077;13.674794331177344,0.25096344745954435;13.711309200802088,0.2502951015393731;13.527749258468683,0.25369139116058553;13.892443989449804,0.24703166205015706;13.076696830622021,0.2624419280422559;13.564659966250536,0.253001073170367;13.820274961085254,0.2483216533908243;13.416407864998739,0.25579675000830204;13.784048752090222,0.24897427384186294;13.341664064126334,0.2572297962351095;13.564659966250536,0.253001073170367",1.3322147800587723,355
