"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1.1669744942832,1.10051808800284,0.321442076269624,0.2917436235708,0.391830852095089,1.04347179402429,0.237292456106702,0.584192793994251,0.302711428968199,0.614665955004129
0.643312171282617,0.669151579824439,0.441212274550909,1.44648934321331,0.310293796167788,0.325777100899019,0.40564856476343,0.720011088872199,0.439606406399677,0.709438238815338
0.668226058967144,0.67664907651715,0.773003905013192,3.42643574917195,3.33191338367756,1.01284578749108,0.160988817271991,0.178078673289069,0.69414862159949,0.167694356346146
0.14925160353205,0.149760520965048,0.284527350196258,0.189387471828007,0.239527734572754,0.128286627889869,0.392148896617894,1.82312241748395,0.19457407999728,1.46402254737347
0.351621135832056,0.353163333796232,0.216358011927114,1.14757111789369,0.161096178937394,0.181490398434728,0.44734022280856,0.669151579824439,0.329105885989949,0.504835361163266
0.142179941328206,0.142641700806981,0.135254042730472,0.218116226019524,0.442424396184291,0.152118211786286,0.462322909696886,1.22310744464113,0.222332002132188,1.47745394689066
0.976015031582314,0.932678456820937,0.290865406762941,0.149575059019581,0.672879443778893,1.09058113009762,0.128082566445717,0.259885659297066,0.147070758183636,0.287575857519789
0.189833964885362,0.182243470627403,0.281215041113647,0.16957790124017,0.469968327464246,0.182864284872538,0.25794310765256,0.706326667592464,4.51520972554435,0.477398656752219
0.178210048186369,0.176517150395778,0.136631063527502,1.7632388344279,0.137213132812623,0.207975652446511,18.5818246397403,8.32978345919386,0.173661912520937,4.88007515791157
0.285199197540286,0.311695122989191,0.225339291340133,0.318896000417984,1.07600766288028,0.289644748581082,0.132873333507493,0.143574276562629,0.149436263728192,0.141762746664685
5.25138522427441,4.83127440633245,1.50039577836412,2.1960338210602,1.58402439551884,1.70716410117754,2.69903598119132,1.85818246397402,2.11898000277739,2.59745935824325
0.152840063471447,0.15154562127768,0.151118999259695,2.06464718219335,0.283359202717446,0.166998769662373,0.240242387187094,0.479293095866315,0.132763792424635,0.377148665599723
1.00233908845072,1.18124068614485,0.943608282486807,0.439206764212041,0.797240001044959,1.54848538664502,2.32272807996753,1.00442295349947,0.599413698056136,1.03012247469775
1.29872967912163,1.25162549386851,1.80946606978743,0.288262196081889,0.232608300738202,0.579984922728986,0.18454065723195,0.137564761000355,0.171443378507184,0.128388902639714
0.159290287053493,0.153911258564271,1.66023175475342,0.220103617600567,0.702220117199484,0.322946150155913,0.13975338172787,0.149760520965048,0.392467457866162,0.142054525325859
0.174856113149926,0.175300232450379,0.183350072346583,0.751364604406292,0.41470166577961,0.152166123034093,2.02145372649893,2.87575857519789,1.33830315964888,3.03853736247324
0.144778975317125,0.148198601421241,0.13506498200538,2.79264416551009,0.184893777509853,0.16775258355321,0.550886477346916,1.963932685501,0.518377082224512,1.93250976253298
1.34575888755779,1.39632208275504,0.460121372031662,0.521173075116769,0.679504135911737,2.28970351011017,0.170115295997622,0.21664907651715,0.148791943527331,0.210421359160821
0.174162739954306,0.157936397722539,0.341916093866416,1.27811492231017,0.137486465746513,0.715744356493697,0.488995385256321,0.44900319761454,5.30909275421148,0.415414824276221
0.683348572324251,0.769311211199435,0.168984764124955,1.46847246393084,1.43787928759894,0.249163197851081,0.611553722320564,0.490484711302787,0.401602195040104,0.460560000603666
2.85874225226772,2.49034763213013,5.42839820936231,0.22202547823219,0.584192793994251,2.51628875329815,0.165966142436704,0.16579527818574,1.29178460062365,0.175300232450379
0.85509281528008,0.884848792368581,0.349585702339541,0.267068789736454,0.346327914432434,0.44900319761454,1.98817876803805,4.20110817941953,1.02793072475159,3.92786537100199
1.13677044854881,1.12094533789616,0.54529056504881,0.234755802056971,0.200884590699894,0.362708288763698,0.235902070621702,0.169280813116064,0.136245753139663,0.181082249112911
1.73163957216217,1.71321787458598,0.904733034893718,0.146491037184125,4.88007515791157,0.728699005480008,0.386811401627899,0.236363718509416,0.491482645608591,0.255083125994322
0.173911965670715,0.168454477208245,0.384655605599718,0.317638028029747,0.363527043365873,0.294231084429504,1.21694569429029,0.43059486687455,0.735353790918182,0.41756909302787
0.204368629709495,0.228970351011017,0.530909275421149,0.26900191572007,0.33365154739865,0.415057938688355,5.96453630411413,6.11553722320564,1.06415735822301,6.19394154658005
0.261149967909862,0.259188541112256,0.135939066019484,0.164217348957595,0.134202066842568,0.164105788258575,1.42515469213347,2.00467817690143,0.13902947931892,2.3339489885664
0.507486807387863,0.565722998399585,0.186104561106797,0.352905362040354,0.256846060942714,0.237059588141926,0.818860068869908,1.00233908845072,0.262141856013698,0.936293489599312
0.210238224818645,0.197759902019339,0.295310171536214,1.28491340593948,0.160560797817629,0.205411326799849,0.273726595259629,0.285030938426693,0.369363486722665,0.272645282524405
0.169162269129288,0.171565142270329,1.10555478405777,0.336205595430233,0.606944020896037,0.251236318582031,0.298780111708872,0.1444327176781,0.170295185277845,0.138829724319898
1.0594900013887,0.943608282486807,1.45959951852944,0.915014092108419,0.199721968017051,0.891379041758755,0.19202203522784,0.14323375055833,0.280724834766557,0.135557643275321
0.31494618033458,0.288779103785562,0.454494299749055,0.139430718797473,1.16416250754999,0.832978345919389,0.288951818560553,5.82081253774994,0.666382676735511,6.90182058047493
0.197034029622041,0.198246795499895,0.252549629186223,0.16939952336369,0.165284789816369,0.212177180778764,1.21388804179207,0.930881388503363,0.281051448884959,0.858130445174503
0.254814050966902,0.242290592092901,1.03675416444902,0.160828042820654,0.144519126722478,0.547763538132931,0.251367034668702,0.201387011518652,0.146981271868952,0.211805103302606
0.46769355337197,0.477398656752219,0.348074524951906,0.233960019677116,0.41720849795617,0.296033970976253,1.01925620386761,2.84192612137203,0.223256673120723,2.85874225226772
0.232272807996753,0.209690729441513,0.394711961301671,1.963932685501,0.173350355447881,0.127980778975694,0.180204192701695,0.170595847681231,0.192327802799859,0.159448000208992
2.27890302185493,2.28970351011017,12.7138800166643,0.358137465258151,1.5534644393352,1.03675416444902,0.226820394663495,0.254010221153126,0.696149049903812,0.208784546513935
0.901357165360532,0.92730794747264,0.131070928006849,2.69903598119132,0.724328996451642,0.323595070752341,1.12355218751917,1.07361653474054,0.705295533771161,1.08567964187246
1.61042480211082,1.5534644393352,0.415057938688355,0.141224039939563,0.56047266894808,0.976015031582314,1.35709955234058,1.23878830931601,0.330456525740934,1.86535691364187
5.30909275421148,5.42839820936231,0.492484648963553,0.260867948506072,0.46769355337197,1.58923500208304,0.396656355199709,0.297859087936649,1.47294951412575,0.29567162829452
0.13867033313239,0.135557643275321,0.24725048138856,0.395034702071337,0.156910503615864,0.174351295789695,0.14635790385739,0.243266586421574,1.2324679607991,0.240841196726443
0.181695163833488,0.18553281130309,0.170837143081063,1.7504617414248,0.227675513964772,0.172668849404305,0.482644795837408,2.17624973258219,0.15757581233961,1.61581083823828
0.354199003396807,0.34533769880861,0.186824222982693,1.5534644393352,0.301389544998905,0.266039339555752,0.129838065206462,0.130152866549904,0.183350072346583,0.143616956192998
0.361351862852091,0.376560748739864,2.32272807996753,0.215009986930683,1.36092236798097,0.133941624794357,1.48198601421241,0.725416577527395,0.139834280935816,0.686260569081314
0.224919665099276,0.210329752125923,0.145651926630463,0.391513323041528,0.187113648579878,0.150039577836412,1.15857899432433,2.02994722955145,0.48361105168493,2.2367011140428
0.213962551210472,0.210696659674333,0.141887647763068,1.37643145479557,0.129040448887085,0.150413275415083,0.520611466199618,0.133904501284159,0.33023064978349,0.168984764124955
0.906430470231229,0.899678660397105,0.135027233268095,2.49034763213013,1.02357508608738,0.176969758473716,0.220807788223604,0.553410584917807,9.6625488126649,0.545906712579938
0.257393415361345,0.269301806373046,0.528008131839612,0.144131098040944,0.382523705964565,0.154898185518835,0.346576356264882,0.147115542214752,1.94809451868244,0.172115226445759
0.16786915935832,0.165909148569109,0.314331451290335,0.69414862159949,0.143488993357067,0.135519618690952,0.166366198565167,0.168630869330976,2.17624973258219,0.165397959819666
0.280724834766557,0.288090304492096,0.263141307534447,1.0086167862907,0.615448968959548,0.668226058967144,0.177751081910686,0.410822653599698,0.366839362667612,0.446513346241447
0.185818246397402,0.18517724823045,0.173911965670715,0.173288178132441,0.290865406762941,0.143276227945802,0.630714674455934,0.298411019538756,1.2108457158728,0.285536312430996
0.42342457548926,0.397963295414535,0.142431438865933,1.09058113009762,0.146535468799892,0.195598154102529,0.193949193349356,0.3288818520308,2.39172000313488,0.264292910630878
0.345091029023747,0.352905362040354,0.188353778024657,0.182933525419631,0.355502163821373,0.146004061841416,0.899678660397105,3.01954650395778,0.169995580799875,2.40361910762808
1.47745394689066,1.41265333518493,0.620986427549158,1.59448000208992,1.71931473534963,0.501689969504928,0.280073878627968,0.785573074200399,0.774242693322509,0.740993007106204
0.424168077816721,0.436429485666888,0.983966274202129,0.192481052045118,0.143318730534929,0.147790590588328,1.14757111789369,0.670079668007275,0.362980796869456,0.891379041758755
0.226501378637246,0.233620619261724,0.336205595430233,0.397635753607609,0.639057461155087,0.248012033179284,0.442424396184291,2.25760486277217,0.530326499048568,2.20606137275455
0.771769074494002,0.752534954257391,0.173101913519615,0.187041208142952,1.24839131946575,1.12355218751917,0.486533172843147,0.257119446851115,3.50092348284961,0.287404783244048
0.175746613544287,0.172607159926133,0.127608938360604,0.393106135584414,0.152936828310619,0.643312171282617,2.80888046879794,17.8936089123424,0.15971155062256,25.4277600333289
0.846107601809537,0.875230870712401,0.43059486687455,2.59745935824325,0.51341917176753,0.130258139831018,1.12880243138609,0.467241238523448,0.362436189522315,0.44900319761454
0.520611466199618,0.507486807387863,5.36808267370272,0.133941624794357,0.541016170921887,0.13435134611603,0.150039577836412,0.137447351531507,1.62123302225921,0.13939049066164
0.174414238495756,0.176904958122756,0.181900391804686,0.14383073552642,0.1444327176781,0.176710841489848,2.25760486277217,1.26142934891187,0.20779674865946,1.29178460062365
6.35694000833218,8.47592001110956,1.04573039098105,0.19457407999728,9.11561208741973,0.876819311494093,1.74414238495756,2.64004065919806,0.625003157352193,2.87575857519789
2.3567192226012,2.30060686015831,0.37335969137036,0.580682019991881,3.28658122879758,0.703242271664113,1.3346061895946,0.985974368639276,0.631539138082673,1.01284578749108
0.155047317276395,0.172916048902378,0.183211012754359,4.0598944591029,0.189684900130838,0.456210992099382,0.270811345646438,0.410473611413123,1.05256523013779,0.44775481059615
0.135824414009909,0.136168951700464,0.649364839560814,7.79237807472978,0.267809002568318,0.150132828040163,0.170055417329548,0.284695015105036,1.52888430580141,0.270356709923472
0.88810191292876,0.970135422958324,0.220304350493956,1.84399786501239,0.198491142413001,0.444868729864867,0.185390422345835,0.12949006717589,0.399609132037424,0.131821948331036
0.213678655742258,0.242533855739581,0.292450024596395,0.142894836034678,0.371636492794804,0.143148871298739,2.92804509474694,2.27890302185493,0.456210992099382,1.49113407602854
0.469055767605093,0.455780604370986,0.146136551915682,0.216843555041852,0.50642289374554,1.38829724319898,0.499098595695501,0.379220911015106,1.72545514511873,0.436429485666888
0.22202547823219,0.219304330745913,0.135977326381437,1.19290726082283,0.333191338367755,0.142054525325859,0.201135487357721,0.144519126722478,0.318475570621783,0.133793254121641
0.646756948638883,0.649364839560814,0.294769640410766,0.505892607992927,0.644169920844327,0.131427486570524,1.08082201483948,1.11063779455918,0.994089384019023,1.12094533789616
0.433298153034301,0.446926402065907,0.381918925401775,0.281051448884959,0.157216869714691,0.155196736470686,2.61149967909863,12.7138800166643,0.610780582342914,13.8036411609499
0.654644228500332,0.655532483898569,2.15681893139841,0.200135642350143,0.331590556371479,0.26256926121372,0.41720849795617,0.542230573101285,0.294410384298139,0.584192793994251
1.5145060834898,1.46847246393084,2.10055408970976,0.261008882027685,3.3550516710642,1.50506990851478,0.47787086116048,0.281706962468365,0.292273103831364,0.363253714761839
0.295310171536214,0.293873139071317,0.592794405684964,0.341916093866416,0.565722998399585,0.171200368757351,0.243144157339328,0.691169442966016,2.41563720316623,0.654644228500332
0.96049192968836,1.0086167862907,0.236479412938446,2.05586144950317,0.640752573784145,0.407358718915047,0.13902947931892,0.139632208275504,0.199721968017051,0.132291194039771
1.15304878432755,1.07361653474054,0.174162739954306,0.192942268623501,1.37252113816263,0.267068789736454,0.195994904922209,0.144088112327243,0.308905013192612,0.14048486206259
0.365451921810322,0.383130404943097,0.13435134611603,0.137408259565769,0.132254979642279,0.223050526608147,0.695147396594597,0.861189733749101,0.496024066358568,1.03232359109668
0.152310038030657,0.145520313443749,1.13144599679917,0.143787928759894,0.214532611293626,0.1985727252911,8.18860068869909,53.680826737028,0.337615262497027,53.680826737028
0.843154346654878,0.904733034893718,0.251236318582031,40.260620052771,0.19317370677059,0.462765747732994,0.23328220214063,0.19931000026124,0.315976089361181,0.156910503615864
0.176904958122756,0.17460333958556,0.268852220719669,1.37252113816263,0.155998527811833,0.156149786888573,0.457940702022034,0.512874140799624,0.148198601421241,0.444459467003905
2.22639373563707,2.1377320382002,0.216067728369072,0.274660284612419,1.32727318855287,0.173911965670715,0.575837235558099,0.370496503553102,0.194417481140139,0.383434476693052
0.196313466328015,0.188943074162395,0.190058001822677,0.242899668493336,0.592067941952507,0.180608389021774,1.1157677612777,0.697153593987367,0.185818246397402,0.790715942116605
