"original_index","V2","V3","V4","V5"
1,-0.47676065829084,-1.30459881271887,0.325893762040686,-1.15338944527788
7,-0.353708299881729,-0.609756031564776,-1.47835644383838,-0.525234591979383
8,-0.0914667300146505,-0.549081057202136,-1.3110721349567,-0.249505559625994
10,-0.450504920631227,-0.825469795708566,0.1048545542419,-0.547832889700717
12,0.143883719769024,-1.337155359396,-1.81028597007384,-0.334573208205009
13,0.228137452774884,0.49048931107342,-0.230846555825874,0.223903069269094
15,-0.213459255060385,-0.615991899268979,-0.443650260233707,-0.585866243895691
18,-0.0669252931911044,0.171683308623859,-2.1876613089709,0.353146035341502
20,-0.149131099674739,-0.690546603190426,-0.182711302282975,-0.634238024168606
21,-1.33140832517589,-0.210256418696758,-1.12248597169196,-1.17686691807847
22,-0.377419869735414,0.260677431487992,0.788148842900209,-0.286156025936522
26,0.833524104960256,0.815668156368294,1.08936145607219,1.02172225734469
27,-0.372759822582773,-1.64011308314631,-2.24449447741643,-1.73583042689754
32,0.200593168806353,0.219554812823747,-0.472850468551386,-0.577565388691252
34,-0.746056874771585,-1.06636761159517,-2.47850696844596,-1.38755855184885
35,-0.399922289706804,-0.600160653764352,-1.3410974428,-0.409281114174206
36,-0.757448750798182,-0.296497452082304,-2.51464923431993,-0.941986102355781
37,-0.436301314215536,-0.140247206529822,0.428437189622045,-0.55112108223697
38,0.128831257723453,-0.298949754333885,-0.506933348860382,-0.168459284860753
40,-1.22596304643846,-1.72270429461125,-2.12244041679721,-1.40658105395334
42,-0.541682209495424,-1.14616585828502,-1.76858454745474,-1.20303095584894
43,-0.556781573262489,-1.24615387881594,-1.90318195577939,-0.708854445272143
45,-0.926719096157907,-0.475218376259506,-2.34083602775051,-1.28659363322385
46,0.659570887861022,0.218346677793905,-0.0657290264052583,0.949860688141944
49,0.0922525230097337,0.282119727605046,-0.205121471343369,-0.445395594287388
52,0.169352055450493,0.0304089877482003,0.846989878253758,0.0939677314931745
54,-0.284671321024172,-0.624268167378413,-2.1106233279181,-0.580414681172161
55,0.707383680500046,1.35389500184755,0.143951485996807,0.967448847380182
57,1.17751359316822,0.464314613048359,0.799491765419597,0.749321186868391
58,-0.400574361180232,0.0717326667111082,-0.64981553815688,-0.172548519790041
59,-0.578845429246343,-0.814071094344698,-2.01405938322476,-0.80060561344776
61,-0.812295442159135,-1.91783995500582,-1.49916028944309,-1.18147902295863
63,-1.56295834634723,-2.79849979108796,-2.86707425318447,-2.62168588675769
64,-0.571676826929706,-1.56990175521812,-1.60435935238562,-0.956116217620483
65,0.652719583265737,-0.0402385261209698,1.65295638512648,0.446926857387533
66,-0.800732565198484,-1.08462876545585,-0.512973840415526,-0.615329209233277
67,0.115202396412646,0.147111964881226,-1.56073419870916,-0.396879251764155
68,-0.356810131307334,-1.15532563879694,-2.23108227304251,-0.589272861755807
69,-0.198813711768757,-0.686430495334428,-0.522562463963799,-0.667902943934822
70,-0.220916837854139,-0.852986858661976,-0.632975211233648,-0.479925811660794
71,0.413919706296564,1.37648411599468,-1.20809314046867,0.625260131546069
72,-0.955458718944189,-0.624134202182417,-1.33873758654796,-0.895858012994214
75,-0.369778004283249,-1.11375664130157,-0.586863632367703,-0.428219089239406
76,0.0966793935994282,-0.14914321170616,-0.622996049987733,0.168453638686148
77,-0.71889608859595,-0.771711133984194,-0.033002817321163,-0.912001937491215
78,0.464038889682656,-0.104659711363437,-1.44137394380549,0.295586265456922
79,-1.04891733661428,-1.23143466067207,-1.82449729769777,-1.56025132259093
80,-0.778780779255343,-0.910492189670949,-2.47103469466487,-0.626584354108015
83,-0.103365121360994,-1.69355940931503,-1.49822113935451,-1.0626721098253
86,0.322698339174909,-0.252705979425837,0.371680311093164,0.202851771624013
88,-1.10290987503989,-2.03815290725173,-1.60360334268859,-1.32936650717336
90,0.119491033546845,0.182217062306574,0.332406584820947,0.102620601494506
91,-0.431960715658181,-1.00156733178452,-0.396313533701954,-0.642018525259617
92,0.230105323108851,-0.407440537625357,-1.0638772082614,-0.137914268452184
93,-0.355284141198271,-0.137033768793638,-0.305694407266076,-0.151892157478252
97,-0.0153140113656956,-1.56905941182059,-1.58392348760256,-0.308507481078008
99,0.50856901044167,-0.295685094022107,-2.02242641300912,-0.111114226937788
101,0.4834930051232,0.22959799859185,1.18217611191335,0.196044418129383
103,-0.779798567206431,-0.95340904176109,-1.95061080944233,-0.900202750890225
104,-1.26711967086916,-2.40285906211541,-2.96043601224706,-1.74833109682151
105,-0.0437721370619784,-0.156501960419834,-1.80228009511169,-0.320885173036078
106,-1.10704379180715,-0.203451086239345,-2.38506524858498,-0.888185576817959
107,-0.494923360253404,-0.584581784035146,-1.49582866257119,0.0700673385295644
108,0.514760328371045,1.25757237451207,0.288365240270423,0.667435441363429
109,-0.359713211234347,-1.7156113444271,-1.62173827918331,-0.954323561868552
111,-0.498212284432288,-0.91312201336901,-2.32687715102323,-0.60157442988805
112,-0.412823239307608,0.332398533449532,0.91582865676548,0.0466495159877459
115,-0.876672271904145,-0.707622413019972,-0.83822163358599,-1.18796332725435
117,-0.172075795300227,-0.93834041546977,-1.65384534059163,-0.76391427008837
118,0.0925017226093063,0.093140210521457,-0.654585791683759,0.326037899631029
119,-0.929589219736429,-1.26388875871457,-0.271407845990559,-0.598986554746801
121,-1.09282692100319,-1.72782901080405,0.0717578119472342,-0.970591377598278
123,-0.320197744049667,0.680019175355904,-0.212341772025512,0.212303911233103
124,0.000798702143412206,-0.223450307897535,-0.968563191101261,-0.136212611042448
125,0.207968502396193,0.470584011333009,-0.19909338599272,0.442773453758695
127,-1.13208271478078,-1.88515118387666,-2.52784949243474,-1.57324511321952
128,-0.029283672913853,-0.54700093247207,-2.27670565048037,-0.0475070476421134
129,0.243230721758737,-0.0570946755309409,0.59516661222072,0.177383450897519
130,0.0725430550309075,0.254226829040164,0.839682025478108,0.325678903932266
132,0.318372343310723,-0.569227961184422,-0.0464332702033316,-0.0351206345831478
133,-0.0701975935569944,-0.0773620846604524,-0.665530670363655,-0.282348348626789
135,-0.473085581452277,-0.1241619341836,-0.21769509273674,-0.512995028982286
136,0.422333090988256,0.894047982319449,-1.38641671490773,0.195883118520451
137,-0.0322743344916084,0.385286444970043,0.41940933534071,0.171042074688263
140,0.0668919988648769,0.335865378354048,-0.0936088500327451,0.261234411599338
141,0.0317277987160859,0.919638306971058,-0.994054251777119,0.61789688335203
142,-0.0280717932147985,-0.845949480744071,-0.1783577960269,-0.736099148796845
143,-0.3248722360631,-1.38030128042393,-2.03432381782576,-1.10275365427929
144,0.141614820250417,0.112438696141444,-0.762307891182818,-0.342206727704756
145,0.782930614247165,0.812555691719215,0.99589369505956,0.961653434262105
146,-0.38194070931254,-0.504698793728803,-0.557795893983121,0.3960785519213
147,1.35255841591481,0.180797566444107,-0.728031661882226,0.896630687706962
148,-0.930203819051065,-1.47417098068991,-0.657461973750837,-1.29740774128745
149,-0.233526612561714,-0.963018781161985,-0.295400272525843,-0.233760691799677
152,-0.972729277035038,-0.693760696576135,-2.06470815451915,-1.11957267219405
153,-0.654766354640466,-1.63125512480723,-2.06822104542898,-1.1807977946824
154,0.567267653681593,0.949513531214996,0.0035773441310908,0.564838261502993
155,0.504596090353035,0.424248584797026,-1.24798288576653,0.452430162896005
156,-0.784959350544938,-1.21297883787423,-1.77578390513644,-1.10502411268132
