"original_index","V2","V3","V4","V5","V6","V7"
1,-0.339745113583667,-0.997642608508041,-0.65574862623151,-1.08251803991415,-0.0599191680685369,-1.32224523228801
6,0.215204836938041,1.40705430588408,-1.08266843615112,-0.652450228196809,-0.506004157357223,1.44624376469701
11,-1.51849329480489,-1.61928127559573,-1.13867976083045,-0.0305404203549385,0.0983944148061534,-1.5009430108241
13,-1.51304403762017,-0.831253984545149,-1.33718457165538,0.166135909898966,-0.354259449615438,0.213109154861405
15,0.363065135379174,0.557376184439859,-0.297582238068782,-0.471889428328312,-0.464007111233787,-0.0462107089697095
17,0.336030331842908,0.641923289701181,-1.1394122511889,-0.363156145573031,-0.498685174706656,-0.0666169438582986
19,0.0997504326146792,-0.507413010660962,0.00299194884267714,0.135816359283582,-0.440716296688868,-0.643627439341091
20,-1.54814795981795,-1.16622459485556,-1.66489688613351,-0.746370787328789,0.0394463156337568,-1.53960812357227
21,-1.30664284761506,-1.43875439083645,-1.66733566300479,-0.038060726911978,0.235261554152046,-1.51060577319189
22,0.33117496041808,1.06874349910848,0.0680916372718505,0.437053676472233,-0.89649870175478,0.773640941495359
24,0.594782833979332,1.04052905894442,0.0174671786038845,-0.520650542711832,-0.0756501426489678,1.3074973390617
27,0.292059744049559,0.668541788413117,-0.319985395427329,-1.43554781525084,-0.643383153746556,-0.495860276362068
28,-0.616488369563476,-2.17690634183665,-0.209524330107281,0.036580712583479,0.434622184319753,-2.89670230424802
30,0.769336999348708,-0.393522627640922,0.0134666460240313,-1.35022266797226,-0.143247079041861,-0.337269897409982
31,-0.2808442670889,-1.79970448049753,-0.275612111802709,-0.252453201343582,0.650512086351221,-2.53095069858008
34,-0.353546850878092,0.00504624867217594,0.00267571003195627,-0.0320435606653003,-0.209879675451369,-0.316268603840958
35,0.847870981957333,-0.563152396857332,0.833461347857194,1.26947805393099,-0.0187424691041698,-0.815118562876693
36,0.222025996937315,-0.918595670038793,0.318899726531918,0.0826983216976433,0.206529031318335,-1.14715894749222
37,0.0335440182172712,0.610756727123704,0.170099674191993,-0.746168829298064,-0.779475711405939,0.383835434549842
38,-0.0390475725095838,-0.117376650775133,-0.525744097523297,0.286614258640191,-0.138884260757677,-0.402734167997537
39,-0.500393111225367,-0.181505597326126,-0.128598119804852,0.650686767092385,-0.491451456751814,-0.420417158884597
41,-0.494835568329975,-0.793009638303089,-0.579055146977377,-0.667135775235248,-0.544456657075137,-0.773382883672856
42,-1.37019582473458,-2.38116522293953,-1.63575567643019,-1.35573310428826,0.959558901892622,-2.09064059628703
44,0.41475497240111,-0.182253324846677,0.248520011257504,1.29209454165267,0.366216248604023,-0.256576890888969
46,-0.63611585151629,-1.55990144242747,-0.0480599788818033,0.0590096164256893,0.226405739349624,-2.02245373925263
51,0.69966728223259,0.828477471865114,1.09949131999991,-1.12927339991892,-1.25497711939165,0.171711726085115
52,-1.49243073524817,-0.399943162702693,-2.53855152977107,-1.4299547801457,-0.315045985854007,-1.89837986740544
55,-0.35601214104795,0.255693864796381,-0.126274873133872,-1.04549345198658,-0.0958448214122275,1.07960788587787
58,0.81245492443771,1.09357544592,0.648834717822811,0.134171403110123,-0.667353694304993,0.697685676399739
60,-1.42913457287007,-1.90546522450008,-1.06649082983126,-0.856423491584346,0.485472570750979,-2.69069085722986
64,-0.466360702872853,-1.88032559900838,0.520877856170043,0.738011092937372,1.44393211111476,-2.6113501443209
65,-0.668118681260737,0.121234910722624,-0.397702463708152,0.0691306567171364,-0.415712912456612,-0.0112585069680351
66,-0.743161288903134,-0.637341544867104,0.361404734457586,-0.558339598328319,-0.355682683904163,-0.479840395748958
67,-0.61607613014559,-1.07839608005365,0.226643597884267,1.06670485115123,0.443399387039368,-1.36878364806715
68,0.263777632369878,-0.209631725579475,0.605504222998869,-0.695097664112817,0.0380548900253157,-0.415664761424221
69,0.524612908095243,0.456868797024482,-0.683639821938485,0.045237359103178,-0.0194580449698829,1.54280185858352
75,-1.88640494330585,-1.11343534661791,-1.26190547067518,-0.583978913440873,-0.0569887797483168,-1.20469013897294
