"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
3,1.40449882547038,0.753557930028183,0.625914228806087,-0.973213380677327,-0.931880953379647,1.66861494261795,0.458784375227828,0.629255744382516,0.895926484684897,0.0834286161716781,1.07642874034483,0.457862566169932,-0.0763363849668236,1.42360692083894,0.471210422860365,0.836811258506394,0.237597631910066,0.36934822158538,-0.0861618258668227
7,-0.448100014800722,0.02923174783068,0.0189322329503904,2.21801754566002,0.517792148365381,-1.42667947287948,-0.378427131254915,0.00478955513700999,0.193511147998122,0.531037356028213,-0.435994406949606,0.21989272257267,-0.785800562660743,-0.244341859110661,0.0160116235109502,-0.0714293813236453,-0.31439562144228,-0.0806490871314245,0.500100070159776
11,-0.702911963201451,-0.393954880254774,-0.118811453257086,-2.07784317978502,-0.733364066818431,2.24919873289005,-0.761489501337464,-0.287613143806157,-0.0598945709523821,-0.431182181297949,-0.337783286918127,-0.49998270056354,-1.25844320034326,-0.517686377983048,0.397189027787497,-0.132989321734124,0.229717433049024,-0.0715812626772986,-0.407545929405317
16,0.194124328490664,-1.2858154907505,-0.381722935420845,-1.47168067727734,-0.926965894426436,-0.512642883599954,0.863194688201227,0.207961588513668,-1.17314920673723,-0.360521381819754,-0.239775642187294,-0.436859479776651,-0.09936062457691,-0.0783225015172332,0.0588853689856893,0.259703078615447,-0.448084180732753,-0.433274359542993,0.177571923926447
24,0.935221034505153,1.11291347619775,0.186548378863396,-0.612652474625585,-1.38089094542799,-0.425993266020594,-1.19797404327648,-0.579536673284328,0.598815533629816,-0.533963711967779,0.944240242706253,-0.107020119389769,-3.46427200627183,1.50931144948558,-0.607459099207094,0.0997417090360901,0.294123535799496,-0.560729792589467,-0.916148785068423
26,-0.24120868092753,-1.31600028396068,-0.42721245384484,0.0369959732570086,-0.0478417160079679,-3.72488689036728,0.171859466772632,-0.613084442873046,-0.583057563056931,0.17445351797341,-0.826379854872151,0.0410292529564981,-1.57333164121813,-1.13338575901456,-0.075010705827566,-0.380869975849867,0.051012607387342,-1.35233540371746,-0.0431795813278601
29,0.332135428862125,0.994074839433236,0.470942622222749,-0.172808157382744,0.389256386642632,-2.81717220742423,-0.771497079788312,0.395962628420591,0.636063651514862,0.718566526477776,-0.106494142822864,0.516799973954124,-0.152828666533601,-0.133169665457132,0.742159341626167,0.604300137836348,-0.330853123414215,-0.0646067610347375,0.60365541569291
30,-1.04192904405734,-0.35350817364754,0.150659325692845,-1.41435308951708,-0.908640606815283,-1.44804549461352,-0.640674502510935,-0.171240874497576,-0.628699461850033,-0.628871814673542,-0.328719582854437,-0.079575976521799,0.994047554760968,0.191311039420754,-0.161233851795597,-0.172039480711124,0.379391948682035,-1.16756559188408,-0.962360947906843
33,-1.09800423153833,-1.44597877101812,-1.3113580851682,-0.370587458446495,-1.36820749855672,-3.43575919322162,-1.61929178141177,-1.0669769344269,-1.3262874481015,-1.07138684880816,-0.0619301738915244,-0.61526037364342,-2.01869825783791,-0.514928962486095,-0.60547195981355,-0.704476699707313,-0.537748727419621,-0.722471169288218,-1.08674170242821
41,0.434292808629039,-0.388587287967195,0.703652205545975,-0.461163360144116,-0.279552388325036,0.351912763784663,0.0419764514586646,0.688884158641679,0.179105823608226,0.221999656060821,0.539145528691294,0.16414539247012,0.350251718345571,0.319562337141595,0.53492658230462,0.496196132681163,-0.185105074861137,0.04847252273213,0.119254539762731
43,-0.273979806484606,-0.634786939992136,-0.383433219796222,-1.24557086152253,-0.571678312632937,-0.100825810459434,-0.249205274256904,-0.22774312837894,-0.525063508186791,-0.180222711585288,-1.17930518778819,-0.290863992891111,-4.77389028238877,-1.57134713040525,-0.698669987834089,0.0468996336609607,-0.00405952411312362,-0.848946531627562,-0.554425887843945
44,0.479377126955905,-0.118503155452692,0.245032020890923,2.1113309143186,0.241870769378245,0.167033784101272,0.335491374479788,0.364084606330568,0.462789932769687,0.15160472699265,0.559193591410973,-0.257585220769459,-2.96151035243759,-0.428566920054915,0.441913850012835,0.07716830650291,0.244722312646449,1.23546798312944,0.0225464442612056
48,-1.1693329353601,0.0993088880788818,-0.431471234759951,-0.717611287763141,-0.288846047294415,0.703862003636072,-1.15013344296784,-0.190280855581592,-0.494197445884964,-0.837348237936033,-1.16565256696505,-0.547516690827434,-0.369675247371376,-1.38195507258587,-0.348522048907528,-0.616091644814673,-0.0944118011826093,-0.956364040579104,-0.587306606572052
49,-0.898919687547992,-1.38052920028157,-0.170912751476627,-1.86081108990214,-0.898222204447403,-1.38906523317951,1.17433998080054,0.152967997013717,-1.62303804374254,-1.27544210540795,-0.500537986428902,-0.875396014872319,-2.51292346458742,-0.751416796707163,0.00431718886557994,-0.552227425549738,0.00452302861191949,-0.74097518767919,-1.30101522065107
50,-0.0185674835487323,1.2485061395015,0.548194305104966,-2.01081746184767,0.418250737073453,1.05972297708711,-1.14541289403847,-0.0549435839918093,0.89711393253056,0.171366744091422,0.136446896325147,-0.58285930143653,0.859995069061203,0.617186832862574,-0.488360944909207,-0.399096209038846,0.0733939880789552,0.341014957594785,-0.0520955032787519
53,0.0768972933951706,0.455378790399818,0.0705425261891268,-0.236386900685894,-0.0199140957968519,-0.831563926170041,-0.833439484722104,-0.299222136446536,0.346418749050479,-0.287390765692683,-0.328358348412348,-0.105515837165423,-1.58092016444365,-0.428111272914329,-0.897655551094415,-0.348586687942177,-0.636214369983066,-0.516075786424397,-0.402095129033845
57,-0.674155891350755,-0.918928446825523,-0.493318012843414,0.30094136696361,0.0306675219201541,-4.07036820821283,-1.14824055746086,-0.485863823805619,-0.825019092231823,-0.043902524648905,-0.140905155537701,0.268966010697479,-0.803837927021412,-0.0974620802424288,-0.462851459411555,-0.0784861434734764,0.426499411225419,-0.241339649908293,-0.405979194628446
59,-0.234534738656401,-0.345288424639574,0.236103897565856,-1.16474724785765,-0.589181154569566,-1.18287460172169,0.367971957410851,0.411190355490071,-0.459938594939198,-0.330109997344056,0.140425849309073,-0.588755817550407,-0.255174948357671,-0.0942928221576506,0.264007633400105,-0.0997477035846072,0.546709181617064,-0.309079263407892,-0.876759816050222
60,-1.3356924324979,-1.39918544233857,-0.693793997366677,1.07339929192566,-0.475904735766017,-2.08350305201968,-0.990147392924479,-0.839499476706763,-0.957622736233541,-0.153333740167028,-0.24420923140048,-0.18467418223112,-4.55710026383115,-0.22305072637513,-0.383350269851884,-0.695729785582013,-0.0672098801399958,-0.26064389201293,-0.922142795827123
63,-0.0312298481456204,0.38681968324474,-0.256383908026691,-1.12922844405735,-0.55436436012538,-0.0359949926486452,-0.7379462551958,-0.940427393359006,0.0336285538866326,0.0427906850029429,-0.958508337946254,-0.486872543254006,-3.61373570583338,-1.37163867549716,-1.08172451640001,-0.133726120776311,-0.281654270774254,0.228778222741829,-0.0209843657362984
64,0.71463832735238,0.617059671229845,0.235873942287918,-1.24296442769246,0.350082896364975,-1.75057056339728,1.17457624044968,0.530521626078575,0.111740484215759,-0.217573423177745,0.0790143438011115,-0.240233992355412,-2.16311723719758,0.288562571401939,-0.119164089824877,0.402090539332303,-0.192256763492182,0.28540889932473,0.247924947802957
65,0.591689711684844,0.0999425302663269,0.101792546968673,-0.288645663067031,-1.07394069461346,-1.40305371661843,-1.28228437355861,-0.237406859966413,0.508517427833732,-0.935445980118783,0.307014751329764,-0.333834748330582,-1.26653728594046,0.70804899748529,-0.381151037139551,0.42755889661102,0.0773035892436782,-0.0963402052749475,-0.737724847239551
66,-0.187760377207146,0.037524184538984,-0.445236871797761,-0.18412216596618,0.329829008586969,-2.02037739927776,0.0124859217673241,-0.60074249772288,-0.386948398608121,0.0353501536070248,-0.0270285374604543,-0.439194858437542,0.329804688774958,-0.591986727736278,-0.426655855080197,-0.00376405988983375,0.0408969676238578,-0.392103449713543,0.306451827576286
70,-0.115226820238698,0.217986363597034,0.0694048485436486,-0.0137423198484445,-0.724356890473531,-4.37435328875912,0.461999909254077,-0.259757603078454,0.192583242909887,-0.0908539525010223,-0.525796577692836,0.0693025833868511,-1.00486991182651,-0.879526203717415,0.032671867543837,-0.362030886442872,0.103110895096131,-0.564631598400496,-0.186936237685315
75,-0.186816974028356,-0.180846656521394,-0.377951005926262,-0.0145855753029681,0.00691300099889001,-0.883362997653909,-0.293252024808076,-0.900529390975053,-0.458034252160789,0.364084856213322,-0.337479352017956,-0.122378122724619,-0.606276642779975,-0.167849819158062,-0.452269388426678,-0.22836092403819,-0.0185290845949681,-0.703676069337413,0.68801306620818
76,-0.14852501473522,0.510004171800295,-0.0208779647385883,0.470014783154085,-0.0540975813016069,-1.13988157177546,0.0310373758212599,0.0763849998910815,0.0904688761758943,0.356069509918991,0.208946702937701,0.582236281667309,0.221374312182472,0.315095140057291,0.711648968603107,0.517936903867223,0.205296379962199,-0.678127961506159,-0.0811580757768443
