"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
7,0.434626016493158,1.1453936450408,-2.3324653358776,-1.96152789539417,1.81151229167019,0.277458872266613,0.717239023929504,0.214423845057143,0.0532929918026158,-1.48369471354688,0.25502417862338,-1.02699294071727,0.0985908689941464,0.11629259708231,2.37019843833368,2.43485389615908,1.60051702593375,0.541628786753413,0.41111714508542
8,-0.00997272852675272,0.173068716124936,-0.107115911539212,0.262216130303637,-0.0711736514678188,0.153119420870258,-0.161711444169399,0.116140811421541,0.548222813385229,-0.43497389348309,0.415850867885098,0.196154161522741,-0.0780715788064232,-0.0531588461595538,0.0635503198517962,0.19535560100015,0.33205481437147,-0.0429588812000996,-0.248356699710606
9,1.3417117718406,-1.86206938005424,-2.59351846452432,-3.0102888714382,-1.20336344964576,0.779881363423193,0.757401597912738,0.780462178346698,1.9578683560244,-0.862491740202677,-0.563441952641576,-0.122788325824058,-0.148163429424736,0.322737781945015,-2.76078309797509,-1.35329830929136,-1.23530092706138,0.402623882870273,-0.65349865416141
18,0.0777602036618942,0.615892106879093,-2.31916823055046,-2.63957871854027,0.924533383539892,0.382412041585184,0.28739028392228,0.0201353630272499,0.733835407308725,0.0648139183103704,1.41174684654315,0.852847355518036,0.100078855980023,0.408493504696129,1.3712778128501,0.256904219126892,0.235238294099037,0.330829730315952,0.382323781796512
19,0.158810926487328,1.09483082192533,-2.14196481768217,-1.97577116539868,1.22744334767895,0.321299983381157,-0.15718814008566,0.447798740409477,-0.229137994321233,-2.45236481024195,1.18630691935353,0.675857003262556,0.915258290727569,0.487378826201163,-0.438769144491157,-0.0689905783991452,-0.325358661704581,0.344344659868558,-0.333658639296182
23,0.493162077601787,0.482925231555797,-6.13614987167546,-6.23518508338261,0.356417468684145,-0.126857605569919,0.164124025630223,-0.175317638994004,0.408174865685709,-4.65124159468821,0.238021496517167,0.242146992704482,-1.52972419038164,0.0718738167578895,-1.85301640125459,-1.6633170052346,-1.03065821678758,-0.736755784576651,0.334522922343455
26,0.606677084796201,0.142971505259716,-0.904895429933368,-0.572815848652617,0.34727211101027,0.703070090051396,0.193044516877242,0.171630857500646,-0.196980633983692,-0.834955591342773,0.335512692707377,-0.0694442116619306,-0.196525606519698,-0.0936041300525621,-0.0806578610489834,0.299613467912831,0.240707260670735,-0.535792090608056,0.430894560106287
32,0.395905822819758,-0.821126185334781,-6.10591638617468,-5.12249838922078,-0.770164616576618,0.203139870204299,0.501571209383311,0.643343027633772,0.915971001875762,-4.65249130243354,-0.623358352837257,0.097534539843534,0.209436212971959,0.21240709348646,-5.71821379052079,-4.80404926108727,-4.13335804730901,-0.113578827887845,1.0584110290064
38,1.18377250525171,-0.0279697426966226,-3.46968434129751,-4.06048765054536,0.130986203065053,0.931916224939266,1.09518894854694,1.12185777028704,0.850370229034789,-2.76407050764509,0.935710862847078,1.65473738449561,0.129640907177074,1.20809153884617,-3.11426211826225,-3.35091383705747,-3.09132263074651,0.234007995615422,1.40780176993631
43,1.81120914040015,2.11788522424123,-0.629677007247666,-0.325841143560258,2.33809282278317,0.802368762132806,1.18186220807976,1.13813681891079,1.53558781606231,-0.359225096589374,1.59426306402728,0.384405977899063,1.66162912946944,0.95014854399847,-0.00499298743727543,-0.748750270484806,-0.705746318380882,0.415468082946665,0.102573428397688
52,-0.450359890932887,-0.648744228437942,-3.83157370018463,-3.95466708366584,-0.554302933669376,0.530176511489729,0.0669723857085462,0.705909199295825,-0.721580710076566,-3.08337353989624,0.69159810597647,1.35056252904876,-0.252443338687173,0.352773553752974,-2.21232628439258,-2.16278585901395,-2.42056701342567,-0.676934610097831,0.270988376708709
54,-0.55093548737862,0.787441586400697,-2.12277781248998,-1.4237155863055,0.585948082674011,1.13651180527605,0.928558138319736,0.376583281126653,0.140328362207868,-2.02375012437829,1.21716649167248,0.0658151749510715,0.448165152323053,0.591084417285734,0.187338393782493,-0.186937954145747,-0.177709662239364,0.155983483999652,1.6573896989851
62,-0.805098291186643,0.254098918042116,-2.27411810677732,-2.26218965365783,0.246527457750227,0.427938918871375,0.11786688799022,0.106011707363973,-0.13786940656871,-1.796611251535,0.257960642553884,0.597977180466243,0.594866806654948,0.875601587583844,-0.816363057924836,-0.756342458406124,-0.510540263980486,0.227093401572854,0.251935775554181
65,-0.793857206911083,1.14027787548896,-3.39694896518349,-3.66387423841984,1.17430497262721,-0.152297752413349,-0.425554090181375,0.0310387167052436,-0.775681808254524,-0.942471085150487,0.269541752612344,-0.333479190983799,0.0644406646016135,0.213537796689368,-1.72639257116135,-1.37891713084414,-1.141611538734,0.0360504909784842,-0.447542907986139
68,-0.29762961156374,-1.08215847373578,-4.81020726688644,-5.17183495911171,-0.866582333590044,-0.37547482571018,0.153125717037207,-1.41672185401333,-0.482706634812522,-1.91864615190311,-1.22119883714019,-1.79146439310446,-1.80982946056907,-1.52512778794083,-3.23464767853701,-2.52234825843195,-2.73437795787507,-1.89517799472554,-0.317913218794087
75,-1.39207517743314,-1.77209378464809,-2.07855282372584,-2.30893511301568,-1.22962324315036,-0.736549839457008,-0.556762186868428,-0.445909409478535,-0.784601178879542,-3.21888450000566,-1.00405227874078,-1.40795837684845,0.416347200348603,-0.0128569775563605,-1.0230012976702,-0.522472477306989,-0.174907014368719,-0.422714735860584,-1.25832840909377
90,-0.369405458458161,-2.13594372704363,-7.25175550549132,-7.3354039504758,-2.08763236162287,-1.63537315280243,-1.37803106844723,-1.62577474618931,-0.376631323112795,-3.58596104471438,-1.46835336299806,-1.92238633328435,-0.528525118841898,-1.33516792498256,-4.0456401434437,-2.68524827490074,-2.48465445250054,-0.910658572230324,-2.01436661074606
91,0.503375790113136,-1.04397791526023,-5.78667224023196,-5.83305392165162,-0.591472508215932,1.21560553202066,1.04832527155976,1.35403214999431,0.728633800566051,-2.90211686018147,-0.385122036844306,-0.713072048870723,0.8675907095446,0.835369864203921,-2.76999362493891,-2.46831444194403,-2.25097516363043,0.861996671285957,0.753978056956754
92,-0.693940818350308,0.177232097258887,-2.30819394995849,-2.86337515459299,0.0770982288196348,-1.15687539038524,-1.06990658902931,-0.924380319606929,-1.24704297425439,-2.65114414129806,-0.228328778818279,-0.272923853646324,-0.00842338107774063,-0.587782745203397,0.114442332078823,0.455375470186836,0.23430799174255,0.104598206285428,-1.42535233427348
93,0.0802934880815498,-0.61955606629977,-3.31202871664395,-3.88435731812471,-0.557322391729083,-0.198705984138071,0.463524425116877,-0.313001603375924,0.684460223623039,-3.35819192459061,-0.229660684884846,0.192478484864737,-0.556530054407086,-0.471284564706344,-2.87228358787943,-2.30301552256478,-2.16977760089351,-1.12136112339036,-0.231261137153918
99,0.400596141547363,0.678486046058843,-6.28769595660325,-6.77163899099021,0.687681785109624,0.430625785083984,0.700895770064654,0.0773049428323826,0.942003922089663,-3.96793189113581,0.299000627994221,0.224025068558179,-0.135924653049617,-0.0505593374598445,-0.64085595267524,-0.66338119236959,-0.690830751455647,-0.37413340444258,0.826226393898603
100,0.429392881870265,-0.485545288293466,-0.866236390729981,-1.07830456567608,-0.236648972686831,0.326868427129802,-0.158408644542726,-0.379575764084685,0.239948934417377,-0.64641446823775,-0.609058667122757,-1.93157447687497,0.0520971606455355,-1.85605760287608,0.0678273175805669,-0.228631086493288,-0.655953463740308,-0.517640665798411,-0.837327443341144
101,-0.185348267481543,-1.20700273311541,-0.581072971924229,-0.229824115179329,-0.491506108618408,-0.76336294708629,-0.131723814391159,-1.11913140459577,0.0889449567335895,-0.414409691314137,-1.65168717723044,-1.85835038916147,-0.240205722005177,-1.56535005049596,0.0342906830900993,-0.741575214057432,-0.239903731527285,-0.188394022479511,-0.351276632234169
106,0.282262537874741,-0.861392666246272,-0.07817895193918,-0.129703846692152,0.0218189271001614,-0.239172301055079,0.289215000169111,-0.614753319218775,-0.0720504579917662,0.230106936251849,0.378854927646038,0.00927645631766242,0.0689861301554291,-0.127959480408743,-0.314938207307389,0.201322571151428,0.57248793628785,-0.433091397847991,0.180947684306098
