"original_index","V2","V3"
1,-0.961003388126952,-0.311765412596411
2,-0.381777460098893,-0.674812923639745
3,-0.657240719686174,-0.346768351254447
4,0.128400721756905,0.3914938793303
5,-0.962811880335236,-0.738405467403892
7,0.225034580199647,-0.142148021876631
8,-0.592790741751449,-0.955285643372472
9,-0.372392427091757,0.0485127835634998
10,-0.799502546722448,-0.693899956908167
11,-0.323605600779694,-0.16789743670577
13,-1.32962422615353,-0.682891528807238
14,0.593555673449433,-0.0184623814518747
15,1.37351823158685,1.07843630049958
16,-0.954677209349221,-0.180979463519756
20,-0.286596621898528,-0.337535262905131
22,-0.766981222164329,-1.12637634948578
23,-0.230195987471598,-0.175385687318732
24,0.189209478149358,0.118694010157036
25,-0.921232433458898,-0.446140049690082
26,-1.0101237536582,-0.791132370215722
27,-1.20822027862996,-0.400306779222147
29,0.0300272839400151,0.0427983630150642
30,0.463599282108087,0.438943969951054
31,-0.11771552745699,0.0445854887944706
34,-0.834789768874884,-0.687568893590021
35,-1.14254882165392,-0.970583038991085
37,-1.02928453379996,-0.645772078241451
39,-0.594746047057174,-0.672894011150684
40,0.533256738067658,0.141344173966903
43,-0.120367806575737,-0.160709577518589
44,-0.871362650249072,-0.0866273493059935
45,-0.101428960389354,-0.163927116986169
46,0.672894296015468,0.165606711926485
47,-1.01790544824848,-0.868562039268639
48,-0.91597146374111,-0.250785106954517
50,0.247542870056695,-0.0660059025846066
51,0.464517050683586,0.430678161065422
53,-0.272959073159906,-0.115700102210208
54,-0.525902930586262,-0.434633723219925
55,0.29609504159838,-0.0685849829843673
56,-0.258071684602865,-0.244820628954496
57,0.662172028552065,0.0695661454055555
58,0.25233847328193,0.222472050679383
59,0.384293857868737,-0.0783003057050781
60,0.0628977546369224,0.147720272713554
62,-0.41215607507373,-0.506723121315643
64,-0.677020365376536,-0.573564467418088
65,-0.0848494214316867,-0.353733700483962
66,-1.55133357720683,-1.0857667944954
67,-0.907195214495143,-0.477587238333252
68,-0.710114161028104,-0.748005621243793
69,-0.496491932078725,-0.229346467852956
70,-0.0519795942612295,-0.60781843610544
71,0.595008383848055,-0.201755807295121
72,-0.955771524041766,-0.48239686251743
73,0.120048255740997,-0.0390239150697007
74,-0.43962932840817,-0.227861456861408
75,-0.399292705458344,-0.209953998160735
76,2.23787366157372,1.63217805264893
79,-0.333841527513859,-0.155503463106934
80,1.48271110408931,1.45549113560409
83,0.303801905334052,0.384201482653448
84,-1.18558968269223,-0.679416670165234
85,0.503270435494787,-0.263246850013049
86,-0.928234495304444,-0.451765419752634
88,-0.848618276748949,-0.79948279315688
89,-0.702550919195461,-0.361687410505301
91,-0.60946479041773,-0.199276042793808
92,0.305772668002068,0.0203479936466529
93,-1.14423125747325,-0.546685553974997
94,0.284728971822283,-0.181111925686749
95,-0.879628395359446,-0.790814095743856
97,0.203528428812762,0.057724094977561
98,-0.12604243036598,-0.0607922886359639
