"original_index","V2","V3"
1,1.5232542928313,0.237452572839676
2,0.0420541235928192,-0.00912132563596407
3,-0.63145084380675,0.0296312671874423
4,-1.03315082866741,-0.129602243599849
5,0.167467214615241,0.485697968306796
6,0.357761452927917,0.110460838750528
7,-0.550991359048165,-0.949367619000608
8,-0.311667237705329,-0.230058047354647
9,0.922658085324089,0.13364588208267
10,0.835899569582788,0.341343438518119
14,-0.77934347989537,-0.282380412424564
15,0.462448387480763,0.258086799897543
16,0.434652105655287,-0.322586039814793
17,-0.105221343003465,0.552183587893224
18,-0.662802962703525,-0.336077416685258
19,-2.18670722940978,-0.32340972910443
20,-0.233132649821436,0.365957517218663
21,0.580995495414401,0.0580756333001892
22,-1.06140622399897,-0.323158754638613
23,-0.534169577226505,-0.407312601462752
25,0.686157749887107,-0.101480369849315
27,0.345399502824922,-0.301962352748637
29,-0.442781871516127,-0.138171198421408
30,0.378685920011885,-0.0591637180373731
32,0.481158438591422,0.195265216136041
33,-0.225732849699314,-0.214549694427907
34,0.635408078296256,-0.570217218205545
35,0.0777719722718354,-0.255572595063225
36,0.330705313122122,-0.157798807675995
37,0.0196582939099309,0.223257809441038
39,0.0292314484370859,-0.280906098008442
40,0.387132412879734,0.327611554999449
42,-0.036941239211863,0.0363916585303346
45,0.348562720222086,0.216067492894448
46,-0.0839744370517212,0.222081569610258
47,-0.359050911471719,-0.404997162358631
49,-0.939490362300675,0.1118617618736
50,-0.685509502222564,-0.0785918590177232
52,-0.90925464295755,-0.568122505857076
54,-1.06477876998218,-0.410018982750028
56,-0.805445709412167,-0.312636230613918
57,0.569031424885698,-0.0482888840982191
59,-0.756540833678746,-0.131017541429011
60,0.447753737732768,-0.0635719056499092
61,-0.384875745353743,0.0045105810093717
63,0.0945342023575309,-0.738200900287198
64,-0.173732246336225,0.100664996862797
65,-0.0939357397102953,-0.363615624013311
66,-1.03046790139962,-0.256673142092575
69,-0.462451823057011,0.0061415285397927
70,-1.06004992542909,-0.695676874283984
71,0.290027087047188,-0.125969875258299
74,-0.736413140933124,-0.0935769975101217
75,-0.979654266876266,-1.03796771874056
76,0.878511699741246,-0.156091991814125
77,0.0801186597902415,-0.212347781862001
78,0.31451091509,0.092183981618423
81,0.81171872822922,0.675129930867419
87,-0.449741294110189,-0.697614683574694
89,-0.358638409013876,-0.481456782466468
90,-0.996644300243336,-0.326696330541581
91,-1.69185684281316,-0.293892003695498
92,-0.221190513915738,0.0108830022171082
93,-1.15227585009213,-0.171062556368501
94,0.453366212092719,-0.0517678945847184
95,0.15339790202534,-0.0575566102597919
99,-0.0235813944946478,-0.658590669544209
100,-0.0680004836074454,0.3888018384007
101,-0.265465814833961,0.448281560939855
102,0.0570496342678242,-0.244199077841353
103,-1.16853989153678,-0.483730354957645
104,1.02589264991858,0.467306666907338
105,-0.179120280059857,-0.218286585081503
106,-0.0133118456853759,-0.0389558365263423
108,-0.439936579914488,-0.126399064433245
110,-0.274123234890746,0.256363337876656
111,-1.90620271444752,-0.185457750209401
112,0.368269285286089,-0.0517277976359252
113,-0.921071778157814,-0.101370639466253
114,-0.931644405040096,0.115409207177572
115,-0.499924675833009,-0.504647806917167
116,0.457763881592071,0.212860731956946
117,-1.75953415523165,-0.0478336564779972
118,-0.368843814581759,0.683739498902358
119,1.4226156337931,0.37702517617972
120,0.84824334692478,0.233829042698127
121,0.316452471503333,-0.450595497205623
122,-0.911125760558393,-0.310590209778683
123,-0.456106407166254,-0.0480907936317953
126,-0.920154944493682,-0.410162388666397
127,0.0387637177209756,0.0490046583598205
130,-1.17223941904059,-0.491420209677632
132,-0.0491934899266975,-0.421311112145936
133,-1.87319664922491,-0.349660444231865
135,-1.25044366635507,0.106725051043139
136,-0.615498870653719,-0.0708807239450343
137,-1.26312138834649,-0.0863568654611247
138,-0.629699886213258,-0.107402593073157
139,0.614987490995976,0.590689141190187
140,-0.524212694686641,-0.808293134144669
141,0.917109698418614,-0.345501963795059
142,-0.439419714928947,-0.608787693247986
144,0.391416875542438,-0.0144051731437434
146,-1.01315568310574,-0.401849392651917
147,1.37924198985471,0.409736953393854
148,0.323391087436045,-0.534994240232495
149,-1.87546189638229,-0.349151191576093
150,0.698372064571164,0.471350494801078
151,0.164778460215222,0.412697209206035
153,-2.12138875500491,-0.738261312562712
154,-1.12960461344223,-0.609841860349871
156,-1.25450675818282,-0.774408611757581
157,-0.534593638163948,-0.42659430418314
158,0.75313895792011,0.56374891481932
159,-1.28991523813498,-0.936640131215155
160,-0.618008793719498,-0.285257914566438
162,-0.447238061179449,0.272133355797193
164,-0.190508277003542,0.0794344131767701
166,0.0512238494501788,0.237571692583525
167,-0.198609676562412,0.155218216210798
168,-0.815448823064743,-0.0471624238404165
169,0.547192524289484,0.476359253823706
170,-0.0736274204095008,0.360900059751257
172,0.814023620317752,0.272386248077334
173,0.0246668413748138,-0.352364076188882
174,0.286627936308829,0.364261883937908
175,0.559899407924486,0.668648468012361
176,-0.383634912990114,-0.396465030884145
177,0.552388297688663,0.250659765303635
179,-0.0738315791393944,0.407841602317072
180,-1.53690299978419,-0.712274305557381
181,0.00598649728676796,0.0649814603090495
182,-0.292256430863755,-0.43091192729549
183,-1.79009516688626,-0.441528766690007
185,0.279858618173938,0.0701706079671818
186,-0.444344083552011,-0.492789565293436
187,-0.00510612083120306,-0.450517267882051
188,-0.778058655997338,-0.24367324026173
189,0.415418946253374,0.721796028778352
190,0.219514212704658,0.0784000410694037
191,-0.35837949046586,0.421596929675169
192,0.0256977348897977,1.10188400056647
195,2.21593587231619,0.303818592238518
196,1.48877124652164,0.199358589192347
197,-2.4652638613167,-0.861028209902719
198,0.620968781442148,0.537656837635974
199,-0.504217904400669,-0.42567321840189
200,-1.26387574469468,-0.219399791595813
