"original_index","V2","V3","V4"
3,0.374091643293895,-0.715517703122246,-1.11455912414406
4,-0.373793115469312,-0.518624356929512,0.0658087969719275
5,-0.171231638919752,-0.569164865848313,-0.130098235920451
6,0.0803334152535728,0.709433516648359,-0.666617865994583
8,-0.499791701861394,0.666395701806967,-0.238768876776009
9,-0.506160123744968,-0.511447927373066,-0.582382770254603
11,-0.75770994634084,-0.146085765255756,-0.344503177935839
12,-0.471578243633093,0.260375520098046,0.480362730626431
13,-0.393289151211705,-1.08556679084285,-0.315235255805221
15,-0.0988944459507283,-0.67202949500812,-0.394210327488445
16,-0.151177976334971,-0.44008564851555,0.371572597905622
17,-0.345729303269139,0.253618136707008,-0.515559183640607
18,-0.552479616506107,-0.195367505425582,-0.119242509815392
20,-1.58726247433325,-0.342784801620828,0.384220075957003
22,-0.183052875504386,0.523600404793261,-0.776263978602852
24,-0.296604177595522,0.583467823122397,0.622744754205792
28,0.19590264980296,-1.64618033281955,0.915799924333842
29,-0.725850579761078,0.576131116923854,-0.618165981427941
33,0.440180705609543,-0.0653589098763007,0.0543617904486925
35,-0.61918825743598,-0.911604052152238,0.158100685233166
36,0.0327515135274459,-1.09767508276666,-0.506856460834178
37,-0.668266107811312,-1.51514528686652,-0.421234114166919
38,-0.559121342857533,-0.56048184274284,-0.0489932526245054
39,-0.596549363015796,-0.758962958522188,-0.815474848407348
40,0.48345166949844,-0.81360335175816,0.064281776429568
41,-1.10822991469427,-1.43998547885166,1.0723236909846
42,-1.15597761752843,-0.85506163145406,0.513614049629368
43,-0.25212061204973,-1.71983728005875,0.184200796316123
44,0.264711516933003,-0.661320873708897,-0.311536638331927
46,-0.790907556793308,-1.12471073959467,-0.0218064173530522
48,-0.108796892688404,-0.303730313707325,-1.01405196616952
50,-0.648295056190458,0.714241175880551,0.0408215648637498
51,0.790566672479421,-1.30304065068009,-0.541083974300822
52,-1.50035988627734,-0.234963720492505,0.283729210579146
53,0.460545430059383,0.200141105999588,0.00662787443391547
54,1.2689008566929,-0.687207475245448,-0.66554271247517
56,0.174973161395265,-0.877883379133886,0.0712569229094502
58,-0.408876342684678,0.5620014625595,0.00443628144622313
59,-1.22318562569027,0.0280624042350179,-0.455165307379752
60,-0.787108112498509,-0.129520025775202,0.64705358584024
64,0.564772956633277,0.813252803233927,-0.0122877122485305
65,0.100359156613643,-0.252749440958528,-0.531802162814399
66,1.16500174192468,-0.377689097029602,-0.302633092171264
