"original_index","V2","V3"
1,-0.39714535493748,0.166265191162236
6,-0.650792073930044,-0.334165984662759
9,-0.0643885479116874,0.676235797219928
10,-0.341588007584711,-0.528951469359429
11,-1.72238649012319,-0.208289908379763
13,-1.04867523308514,-0.955320277534219
14,-0.948397891547596,-0.651122360237668
15,-0.352507240730062,0.583040006109878
16,-0.320635697444494,-0.00450633582223391
17,-1.40361468282478,1.08149226651362
18,0.149096263149154,-0.59632619848446
19,-0.743487657136955,0.452087171838346
20,-1.42348509228563,0.10732264790703
21,-1.04817038014127,0.585269953314126
22,-0.821311369616985,-0.0414118074717722
24,0.747860224562103,-0.128274886825867
25,-0.0790149496694025,-0.0983919499223575
27,-0.603646664728485,-0.424093050032867
28,-0.119125188281158,0.532703698738403
29,-1.44788090773988,-0.131209380269209
30,-0.170216216851058,0.313507545583011
33,0.14950053045527,-0.208668921361961
34,-0.195456237863277,0.0914098116738669
37,-0.480752013714766,0.244273564241325
38,-0.78374615242605,-0.30814482573318
39,1.20250303408418,-0.912809142847579
40,-0.426746282531146,-0.597746321105693
41,-0.575338596569856,0.201772375223406
43,0.362338101916027,-0.637908896526415
45,-0.367457443848451,0.389879741963712
46,-0.297426630309336,-0.462323552850736
47,-1.59748151362029,0.376052634586448
48,0.495045001953296,0.297790199209334
49,-0.272976890141816,0.204192492040489
50,-0.533928134244191,-0.436756661514286
51,-0.529434943887149,0.424881328924075
52,-0.263248629929221,-0.274205289732946
53,1.34271672780568,0.306325212117243
54,-1.29581103421457,-1.20226740943983
55,-0.0379389707332541,-0.526021884065219
56,-0.313600304072363,-0.295220292739527
58,-1.09370858998624,0.0012298105913335
59,-1.16864530882763,-0.140337104111318
62,1.14665383100852,-0.132074391177544
64,-1.03454519370863,0.148395798428472
66,-1.07692107220641,-1.17152334889059
68,-2.11055559349177,-0.020753991426309
69,-0.282105502097818,-0.424122793560608
72,0.580422878454427,-0.790970998278488
73,0.226317978004787,-1.35553337171736
74,0.3221167697398,0.343667463399006
75,-0.351799388774271,0.223112459198015
77,0.0391235631433133,0.484976510739055
78,0.973523593421366,0.0518405711087195
80,-2.43123500488474,-0.0124948533737067
81,1.64130469435182,0.681887784503653
82,-0.422338995601601,-0.266902806338001
83,-0.288397072076698,-1.34447160581918
86,-0.688002376031756,-0.00191103798520221
87,0.301357181450297,0.345480968296222
91,-0.33082315059823,-0.716669629726318
93,-0.748624646354966,-0.017311851527343
95,0.0388354859970494,-0.0105177975430604
96,-1.20753798418141,-0.459983815394773
97,-0.612431210409966,-0.395315743299248
98,0.540687092807258,0.855262288537055
99,-0.549221035185614,-0.0432041293586523
100,-0.164860749812122,-0.676785205776156
101,0.3565457929315,-0.51393380170304
102,-0.15361269110321,-0.140746053741272
103,-1.35069493657591,-0.024482588475348
