"original_index","V2","V3","V4","V5"
2,-0.103897308847033,0.233806961159593,-0.381854191541899,0.040455927717324
6,-2.72886698105868,-1.88762002279036,-0.518964962950094,-0.47359439349652
7,-4.71623216712221,-3.21569578881453,-0.822086569440946,-1.14919499430098
11,-0.543355523625615,-0.0894308263072567,0.640744603130645,0.176488154362229
12,-1.97032893686874,-1.00578326879418,0.0693394404644505,0.472940663197218
13,-2.69091812961701,-2.29457893006495,-1.04893754781816,-0.466591127532578
14,-0.810857474014055,-1.03061912597331,-0.263202830744396,0.107612436879811
16,0.00755270301203144,0.675013891619091,0.208112487711983,-0.140693532719983
21,-0.592997236254883,-0.709058993497181,-0.501753104845727,-0.477190405403628
22,-2.09182934813398,-1.57956795359907,0.59637287491287,-0.0280162913709876
25,3.20883017168777,2.53979727525357,0.093811394583433,-0.581258227378059
27,-0.0462471564264983,-0.445898695429408,-0.532580113874359,-0.0517324515476911
29,-0.25788916353844,0.727196506141108,0.0123294461394125,-0.148172860015234
30,-0.614074908441756,-0.438583044990118,-0.62715794305903,-0.417429339804801
33,-1.87305127187883,-1.57983122674277,0.0988586838832267,0.494503751254832
34,0.535396867104455,0.658080250694519,1.16959340368387,-0.122108124263776
39,-1.14080019561547,-1.38191048667002,-0.489419102680184,-0.256561581842141
40,-3.32714950111681,-2.2664593064475,-2.04259991988011,-1.6159399988294
44,-1.57577407288195,-1.82047004258143,-0.692291441002828,-1.15846775192736
46,-1.73961753398896,-1.0006510250854,0.407927471742926,-0.182842175304245
48,-2.85951054857319,-2.18195318643509,-1.01548427249121,-0.583844323412766
49,-1.18943154844285,-0.30639504084245,-0.210997642117137,-0.558429951177222
50,1.7839405048212,0.6484784485919,0.175464946522108,-0.418157922761479
52,-1.43225948765115,-0.352414920918669,-1.03563938648065,-0.210134658944807
54,-1.55301159941817,-1.08293755706289,-0.0999156275945259,-0.118327088133795
55,0.905932938174168,0.567252620874755,-0.422468683247796,-0.523246478996577
56,0.118258766051221,-0.169793983203695,-0.457501995643468,-0.252401799750913
