"original_index","V2","V3","V4","V5"
1,0.181966804750479,0.912889923598347,-1.02450658428692,0.409385885377371
2,0.815261471650268,-0.113463173074447,1.22708850001582,0.63534352472502
6,0.328681332185407,0.037009677961361,-2.6937349559228,-1.1385333337527
8,0.618959191569294,0.676172647291787,-0.905099184801544,-0.0585931977617712
9,-0.87191691541257,-0.0509897149030066,-4.95410916602531,-2.5105658126412
11,0.485881283319906,0.621020385131673,-1.8940371797545,0.0577240538777605
14,-0.591269358413804,-0.144647112700944,1.13430101461327,-0.53826747253839
16,0.00274549879597466,-0.29454648959153,0.109290057653833,-0.757943245988536
17,-0.228753705873739,0.0305957400286123,-3.20485230281611,-1.77178604571931
18,0.200412540563151,0.12092635038631,-0.448430650924756,-0.431646321364344
19,-0.344055586411438,-0.406720395446703,-1.00186205020433,-0.627053376429177
20,-0.292533987833865,-0.967976340141985,-2.87678676830647,-1.50270368280857
21,0.0140581353597859,-0.251815260584869,0.0871985484277954,-0.113160434383163
22,0.486595268496904,-1.78818974956059,-5.24098038435325,-4.56740479660048
23,-0.629079325373065,-0.047969298752946,-1.26661999325734,-1.38232231996942
25,0.0132855948223165,-0.0553786763359239,-2.03232444826187,-2.0020019758036
28,-0.583297571640714,-0.0775288577367186,-0.760273716022022,-1.14496175387538
30,-0.180653386632969,-0.918026975143018,-2.72425097986315,-1.69065761641011
34,-0.528530608573383,0.0111219849221579,0.132547274543393,-0.323462264981272
36,0.327374547383844,-0.270633575041776,-3.24820845325146,-2.2071053564455
39,-0.0365430215696286,-0.420063258182458,-3.2616391303921,-2.43433179051811
41,0.0929202489390342,0.415661733864409,-2.21802265976391,-1.86321495399773
46,-0.382047824081518,0.00163412950247883,-2.044356951131,-0.787509338418206
47,-0.0695137785497071,0.287763088216969,-4.64600658844423,-2.53183791210966
48,-0.281810518572396,0.50401636720012,-0.488069027344256,0.476957842957899
49,0.00205627670540218,-0.467734344878054,-3.75305362943806,-2.37839428068947
51,0.267157093208266,-0.312032845772904,-1.35325126911346,-1.74854957971818
54,-0.663341896056881,0.141968149356185,-3.88432122904146,-2.78620704215793
55,0.376550375658063,-0.617617626116317,-2.11061471269473,-2.11287798889559
56,-0.35371651598764,0.663391934774367,-1.14159046269738,-2.12668461267352
57,0.16000512442564,-0.252685304971272,1.0535759250675,-0.680985980197037
58,0.261780816777304,0.26694566766397,-1.77623956556267,-0.703588237604466
61,0.0203178341755124,-0.929770192055259,-3.13581271601565,-2.62391112213278
63,0.0421072422058394,-0.763450768457262,-3.04523642557936,-2.7280484207521
70,0.161722223291678,0.402979074724785,-1.19896030541886,-0.210408404398513
71,0.00635856577397517,-0.101964132375254,-1.57797592514287,-1.89874015449404
72,0.127344532345278,-0.356230811453915,0.217626531005536,-0.141146996677479
73,0.0841665743442143,-0.786163684241622,-2.25120077244561,-2.1592998091235
76,0.544171015381304,0.102803647269065,-0.391564353341124,-0.85944043803117
79,-0.071338131486221,-0.706147712592816,-1.7791355334236,-1.88287849982653
81,-0.690063014974433,1.02516208344809,2.07497876788624,2.25913222087008
82,-0.0200621826552832,-0.785903041976807,-1.02267989923736,-0.768782631140651
86,-0.110927809318687,-0.757253768519282,-4.43765408136583,-3.10225709643691
90,0.0491576494939867,-0.39439500775255,-2.24803164788204,-1.55421232431587
92,-0.0436367641470664,0.361876794264062,-3.5775342272921,-2.71174783510969
94,-0.57618453901701,-0.803960113837879,-1.06857374910534,-1.02147904150489
95,-0.46646502488847,0.139596262116556,-0.179786343063788,-0.746441486272367
96,-0.163976886389679,-0.268991222264281,-2.73925599844667,-0.820352116977611
97,-0.0886742999465922,-0.416051700896845,-0.462357619210092,0.585868543089767
98,0.211135306826715,-0.0447581462487289,-1.64656010392421,-0.281183644823067
103,0.43689900109012,-0.329393968471602,-1.00015178937747,-0.967197869937185
105,0.456590834840473,0.319661707673116,-1.83250337780509,-1.03480168263694
108,-0.185930507216207,-0.345813283996042,-0.63132394013805,-1.04956255385988
111,-0.192070699248476,-0.414565250771366,-1.05025846871203,-0.880870958215281
112,-0.710695118460767,-0.501750516845495,-4.33132933274753,-2.81691468931783
113,0.0950476936186944,0.62428766976584,0.060706502358116,-0.760375218532546
114,-0.672853000328746,-0.295843468890775,-0.652960696765762,-0.771541020051914
116,-0.0571000641603331,-1.45359921814596,-3.39555809089156,-3.27768472123219
117,-0.00110868708240969,0.15262178885766,0.673545098169213,-0.0396967462632804
120,-0.0332023424751657,-0.302519609423671,-0.607420960842298,-1.37679012816387
121,0.436198858474331,0.144425335055965,-2.85215143023789,-1.85833458558957
124,0.267578131289843,-0.294859847828825,-0.142763230977081,-0.194693210094966
127,-0.202394963959337,-0.123232657052922,0.348023005042437,1.52941118232175
130,-0.458019841352229,-1.24222061439178,-2.07583560016241,-1.71800041795593
132,-0.0294207659079712,0.316322493332937,-1.25744389784224,-0.660001788125499
134,0.0304415791893798,0.843372531994289,-0.173981321981783,-1.29000928618298
135,-0.185350826708092,0.242322927746377,0.678471624339483,0.983777190163477
136,-0.094625038101604,-0.222218766763305,-2.33041157923038,-1.22078664004912
138,-0.037463806576483,0.998135061379101,0.40985216868631,0.26027434481402
139,-0.00230309743839601,-0.398880927853791,-2.79636603198245,-1.0452745399444
140,-0.751412233473683,0.45150502651794,-1.81535049531158,-1.51726592317833
142,0.0217228219734078,-1.40755021311549,-3.66509735130236,-2.97816930510475
146,-0.318327285023585,-0.666385575977254,-1.16267299428862,-0.463077437666025
147,-0.205806257422816,-0.11151248593173,-2.64281270051597,-2.25635756728142
148,0.517168637359593,0.787900099672007,-1.30609208297288,-0.543717800909344
150,-0.104661526712516,0.0541542445117606,-1.8754277818544,1.17372142654863
151,0.0980701578694172,-0.425525761062999,-0.947089487834711,-1.41271544745864
152,0.219581193007608,0.474438415232095,0.996982501972313,1.20267444717859
156,-0.613065816689045,-0.0310002453876503,-3.1620991016972,-1.44149934661183
157,-0.0208383939356334,-0.124652118985403,-0.495195832163514,-0.978227664629173
158,-0.712925365990305,0.193595980672832,-0.806164311385702,-0.908658130370823
160,-0.31809430633792,-0.9970346871462,-2.32445382535217,-1.93690309396596
161,0.489319612769667,-0.572776589300459,-1.40888192297784,-0.730043932067478
162,0.124956989330549,-1.62127209043071,-2.84439998436613,-2.84641000791525
163,-0.0223588349105947,-0.135690286756172,-1.54336620880871,-0.887053968644723
164,-0.130035493564217,0.626407720258284,-2.30741263512578,-0.187564659989305
167,-0.242284788099466,-0.85754730401555,-3.89774983569531,-3.25926541386042
168,-0.286708909130914,-0.0926506162320878,-1.44306337095289,-1.16283633531673
170,-0.290346142439049,0.696396570902526,-2.07769347512946,-1.14202026592994
171,0.348718833686671,0.0953870165942448,3.09087901763617,2.8288473655545
172,-0.474305318282966,-0.247242517526242,-3.11317460049316,-1.16325151965924
174,0.155257283547819,-0.309633954497955,-1.75863278612813,0.0537108476582869
176,-0.355929589545653,0.137147461024424,-1.65296606344573,-1.57016291713036
177,-0.355205961891337,0.677895308732358,0.821527732705611,1.92987088758681
180,0.575762927718746,-0.306953161869437,0.841001840861588,0.676810044913518
181,-0.104844739471239,0.714588995780514,-0.0411583350414674,-0.157866188673544
183,-0.0197763316987579,-0.774585592646854,-2.20242283151519,-1.63732727866476
184,0.140169554139216,0.336569847106903,2.31213253203094,2.32342823695102
186,0.470909918704968,-0.535778029342419,-0.620460958186192,0.409007202718097
187,-0.0427544717169674,0.151736475438129,-1.1782706254466,-0.813049684888952
191,0.461042155658346,-0.447969304108405,-3.76644755277689,-2.42727389950372
192,0.388959598706493,-0.110513413256002,-0.298435353899003,0.0985455131851385
193,-0.013467370501786,0.483133796356952,-0.144994611310982,0.246280135372677
194,0.0641096135152542,-0.528072572479498,0.0811063480528691,-0.358101973925476
195,-0.40665752207442,0.510282744958368,0.812629473951966,0.47893174891895
197,-0.451268711218631,0.285967652832738,0.453050495257958,-0.348785603619773
198,-0.520685536800608,0.236903605212718,-4.67087637695845,-4.37656993852213
201,-0.161331918578724,-1.44500557280772,-3.57960711469619,-2.86176951393141
