"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10"
4,-2.50267242794002,-2.49926843269893,-1.85747654088507,-2.26451089215559,-2.02963671196799,-2.65403888323088,-1.53666431810724,-2.23749295952195,-0.219362828474305
6,-2.15205653733076,-2.14881408791665,-2.20199517709527,-1.72412191757811,-1.01688039140373,-2.0844920574659,-0.97288639949779,-1.70497821535531,0.188925594003868
9,-3.84462983895224,-3.85417469849426,-4.11030841321111,-1.55268509584165,-4.10605730860863,-3.69017172222399,0.802346472524944,-3.87048236193697,-0.534676839588167
11,1.03889305396649,0.955511445027436,-0.21386991452888,0.167054084663166,-0.159630145591883,-0.0847652666277098,0.373295825174773,0.131336002061088,0.334934957302327
13,-0.00207684394483923,0.162152114062959,-0.0624573549337468,-0.827198188680701,-0.231012715963554,0.432864082296279,0.838329190404444,-0.516216472400867,0.0252645016594816
16,-2.80010834552016,-2.79757165273029,-2.7526744815722,-1.34218074483436,-1.93651238659654,-2.93909893192353,-0.352499572528253,-0.764913978929623,0.0550597771830268
17,-2.60749594281901,-2.58415093842839,-2.67694820332665,0.352039941434584,-2.36292272958825,-2.46021403719763,-1.27117545643982,-1.33200127875323,-0.016129381929884
22,-1.59189360278319,-1.55768684738166,-2.48635487596437,-2.75559735703205,-2.49571756589222,-2.23607361235848,-0.7481293149773,-1.40780056634086,-0.0672522270091688
26,-3.39866252605897,-3.28499537400309,-2.44399674704388,-3.12386939639512,-2.90849072047864,-2.69016977582436,-0.0250013022054206,-1.74864934557433,0.0127390257774258
27,-2.03814398458172,-2.04568306175488,-2.69103207522394,-2.50204796767073,-2.70389219095355,-2.50272754635811,-0.341203173889796,-2.66855282450824,0.152078140225284
28,-0.680620920740765,-0.57198707973797,-1.68378296377338,-1.04389171123785,-1.36161471525043,-1.44178009973207,-0.202178422849164,-1.34120584361922,-0.0681626514309625
32,-2.9167933741306,-3.00353309319023,-2.55000977054535,-3.73162730382741,-1.6094379124341,-1.94418749574387,-3.00293518584805,-2.16733104705808,0.170345365747238
35,-1.80442403206938,-1.78388541279715,-2.09982070401649,-2.49708706834487,-1.91865122108268,-2.26176309847379,-1.02540888464481,-2.54391520291611,0.00589972212718898
38,-0.174886578306437,-0.146502458989001,-2.1030495554654,0.921861776923611,-0.393542463151258,-1.19929521477482,0.0454623740767572,-0.42017125549786,0.0111733005981255
39,0.262364264467491,0.226353826944459,-1.09347088916769,-2.17154144585391,-0.793108531540001,-0.238411023444998,0.0912160082716622,-1.32141390118603,0.409318677424155
42,-2.48302800937074,-2.46212662145618,-2.54464764514418,-0.217723483844871,-2.25743693730165,-2.53398277335315,-1.50607739744294,-2.62545167755948,-0.297766191518407
45,-2.20002178195728,-2.26708852901762,-2.63454536527558,-1.64574553079386,-2.38404889773511,-2.60486596486698,-0.560815548127327,-1.43448410497708,0.0969922659873089
53,-2.16905370036952,-2.14666201005462,-2.77453994237104,-2.8037390970633,-2.13933059891732,-3.02922749268778,-1.21082427927504,-2.87708949342322,-0.22813109282525
56,-2.2993087034495,-2.26836122060647,-1.90433687105717,-1.7365233407528,-1.26206536115768,-2.20858246918063,-1.629790141283,-1.44856688223811,-0.0230957147946483
58,-4.62315562216091,-4.64118062351112,-4.94322846576494,-3.8181192435617,-4.76217393479775,-3.3255687857598,-1.85165761080912,-4.71882950446061,0.351397886837897
61,-1.97856761000074,-1.96438813229306,-1.93654152141568,-2.17136360043165,-2.16718698338168,-1.96548602810325,0.582058974158794,-1.80344032884081,0.0237791917661148
62,0.878752812555091,1.16643488500687,-0.926078738240318,-2.60773663266675,1.2391942392893,-1.10224865631149,-0.414531353345918,-1.440792895746,0.0855221734381632
67,-2.36697619760596,-2.24030816347253,-2.05315567940891,-2.76934052803587,-1.81353326877762,-2.76756432863462,0.250640800771432,-1.60849407092939,-0.424157241120317
70,-0.540719154044133,-0.536695003744408,-1.32649554765515,-0.786365309392047,-0.544727175441672,-2.13423445238689,-0.0272125635248845,-0.11086259281181,0.00923794098493636
71,-3.37902352416783,-3.34805565791282,-3.50524124143523,-3.81191184565646,-4.39282340240409,-4.40575601071522,-1.58276966535193,-3.03571180804126,0.0822380982369827
78,-5.86489300541853,-5.91049548457433,-3.85955943589242,-5.92247167562104,-5.52234941192338,-5.59965576544732,-1.88031286656951,-5.06890420222024,0
86,-2.20396996547575,-2.23675978829874,-0.948261486750627,-2.16803795624969,-1.522518824679,-1.7785593627235,-0.884312762150353,-1.74455434263885,-0.128442323117052
88,-1.38456873515242,-1.45298573561856,-0.898196988431457,-2.84651194826495,-2.1016078371371,-2.20257422708346,-0.568443702058989,-2.05589051860743,0.25823487112548
89,-2.12074885530692,-2.09628911225245,-1.76220066698651,-1.89833284131109,-1.25068035753784,-1.62341741220704,-0.537174453462742,1.14582602614837,0.284451051870334
93,-1.92365306621089,-1.9165671198214,-1.93724082731204,-2.22568447299325,-2.42659242341662,-2.3694811049684,-0.705159337007949,-1.94158488279669,-0.315978822664285
105,-1.42220636214259,-1.41314161115608,-1.24789203826077,-0.762140052046896,-2.0866434368201,-1.03664038779661,-0.542956901948783,-0.962810747509047,0.0346055291774755
108,0.169899036795397,0.190307908426605,0.465468474080345,-0.72941335854434,0.54551118175388,-1.13121881023497,-0.0252467827347837,-1.17427478784909,0.727832738547835
109,-1.72993508721972,-1.72801998928362,0.92714074789822,-2.42276333937638,0.314415134648849,-2.61118005218091,-0.56269429216251,-0.105720163207109,0.0746615287690198
117,-2.18599182547325,-2.17853244432407,-1.73925872566209,-2.04649738596048,-1.78379129957888,-2.01101540299355,-0.837041360220015,-2.23302516733823,0.0404913613547363
120,-1.71403567392581,-1.70873905137364,-1.37003384024811,-1.66032056533523,-2.30023629567229,-2.37960043916155,-0.470736498461389,-0.85771679189545,-0.0789141667570111
123,-2.66966864193356,-2.68019673407311,-2.31911439494526,-2.19361725572283,-1.61313477431543,-2.02960916793196,-1.1032312345244,-2.6747870152318,-0.158111081043355
124,-2.38045860242004,-2.40998577960821,-2.67123035941767,-2.90590002022272,-2.09516238946679,-2.54304267637567,-2.08032143614928,-1.85651803657622,-0.400759217070752
126,-2.32462031711773,-2.41192730845948,-0.784681990141393,-2.9284958157379,-2.81227017021097,-2.90096598726355,-0.803417901198862,-2.18155846059182,-0.0306146358196065
130,-2.25850500855423,-2.26740083206091,-2.3951879953411,-0.0471956913362743,-2.4079827826821,-1.9249810245147,-0.822020902910487,-1.82825987144758,0.19203399772956
132,-2.13371842853427,-2.23544025671924,-2.70112053584533,-2.63392179764364,-2.64784049983444,-2.07894340966455,0.746329446020255,-1.97562918512809,0.508173102316857
133,-0.910021118860561,-1.06147274171865,-3.06185645093647,-2.59921142106806,-2.44641483758853,-2.96680217988379,0.534542150383308,-0.620240409751858,-0.0824436692110756
135,-2.06240535452727,-2.06669168770795,-2.23153895669974,-2.28795151554366,-1.62419337800002,-1.79175946922805,0.160930366812637,-2.34427157859905,-0.270645885299213
139,0.188900527891998,0.250144153132716,-1.38936341723731,-0.727390203982157,-2.470111953649,0.219053566062685,-0.514098949110959,0.0333364202675924,0.25542121023356
141,-1.02805406335252,-0.968897032504755,2.28092359621286,-2.55592504353927,-1.22420470829752,-2.29525905290197,-0.539604588316033,-1.82643120274525,0.228633043598983
149,-2.76061253119307,-2.74910074093257,-2.64177472259176,-2.25878247033565,-2.51191944903407,-2.33813607725836,-1.7462970951513,-2.76960809410164,0.188052231502939
154,1.12041151701069,0.918989788843321,-1.22899407238974,0.612897154548358,0.0582689081239752,0.946388763031433,0.406813725979457,-0.99554523764424,-0.0370412716803491
155,-1.74382510314252,-1.78143235507221,-2.49229934765906,-3.03732109727324,-2.75095222264642,-0.726820395666533,-1.14979142128831,-2.32023660356937,-0.158056934794325
157,0.798507696217773,0.803570998174318,1.6324274306588,0.413451459740815,-0.363695695231869,0.0903226382932863,0.744440474947496,-1.22777810541177,0.211843996060277
158,-1.98883519377235,-1.94465623039572,-0.793230639116926,-2.87663258201286,-1.55722083045198,-2.81551376695681,-0.643698905145964,-2.68078117298666,0.101469460164861
160,-0.423483613610843,-0.435318071257846,-1.01215172414077,-2.27990560422463,-1.92756101038712,-1.56861591791385,-0.22677331936479,-2.56168061768441,0.378557655188239
162,-1.69515469228142,-1.75533545050464,-2.06506934833018,-1.97926795649488,-1.34670828442583,-2.35333029199928,-0.761531038629779,-2.01703165142051,-0.602392817291482
167,-1.1543916297158,-1.13365014540898,-2.76000994003292,-2.57243468915027,-2.01397235504931,-1.9610769415988,-0.566898176954764,0.795927049624278,0
170,-0.281316678584704,-0.281316678584704,-2.3834864713421,-1.38502451967941,-0.785221859506121,-1.72710813856924,0.112719733699838,-2.61334897290505,0.0309303006913583
172,-2.06323373145298,-1.99301461824279,-2.32923641659572,-2.48249216169348,-1.70795836786867,-2.29548599896543,-0.861437206549643,-1.60233881840549,0.130321116994274
173,-0.656374235041975,-0.746407903716341,-0.43067350091646,-1.57379939698674,-0.486012653823555,-2.07202901631887,-0.303421881790392,1.26487098653253,-0.769986648539277
174,-2.2025865204776,-2.21004526576528,-1.21232492483412,-2.4046174959785,-1.60361453784092,-2.09979746306593,-1.48380153924476,-1.83593068754119,-0.424635024215884
180,-1.786719722178,-1.75713760058178,-2.15993033938174,-1.87838407382841,-1.94690402026517,-2.08378245429867,-0.597024605887055,-1.42274486562971,-1.04049804762355
183,-0.913818542728767,-0.966843011036987,-1.07571846880226,0.239479970633903,-1.61374959142671,-1.52846884990043,-2.03889278657526,-1.36524095192206,0.72449771044402
185,-1.97040116906361,-2.00549248887488,-2.99614541134132,-2.71573410279412,-0.95995166799017,-0.757169039324874,-0.975650577533273,2.59856596826054,0.533110668555425
189,-1.42500887330058,-1.39750943194003,-3.29889539751415,-3.32249045645473,-2.22766707624358,-0.737271985468883,-0.685599974924563,-3.10022775352217,0.401712758489615
193,-1.24589841498992,-1.26277306209047,-2.00830855481698,-1.23776167359686,-1.66850373918174,-0.412016371595387,-0.604854573414267,-1.12821667079981,-0.824916458191069
198,0.139761942375157,0.226773319364787,-0.254529865134881,-0.975379648244163,-1.77101436895821,-1.36985563477673,0.583448263303518,-1.55125595705137,-0.265703165733008
201,-2.08498172205545,-2.00348000087679,-1.89099012451034,-2.34748763961476,-1.62341386629007,-1.21721803107596,-1.99394416952142,-2.3169262102647,0.335731770093489
203,-1.88302106050638,-1.7679220464142,-1.44770298924853,-2.29078238087489,-1.97998946270818,-1.53471436623816,-0.889809854624558,-2.29186112963107,-0.334565658350631
210,-2.99896777441214,-2.96039290710868,-1.33646198737202,-0.361293889795028,-3.01453585440224,-2.08521189814117,-1.49373604298154,-2.43426291696925,-0.0885533973414454
211,-2.44234703536921,-2.41260863287952,-3.47789000245041,-2.79939997969044,-3.4019217569202,-1.17194356175366,-0.916290731874157,-2.40576932922928,-0.553385238184788
217,-2.69714438746569,-2.68259671711201,-2.27970631060911,-2.42142577020857,-2.23061159336896,-2.36935326945889,-1.48897271155778,-2.03377150484665,-0.498849432719275
220,-2.62103882411256,-2.67414864942651,-5.09681299033729,-4.30575285731787,-4.31582005643559,-2.37490575457365,-1.55814461804653,-1.25276296849535,0.287682072451816
222,-0.463338957500003,-0.390866308687012,-1.5274206317751,-1.70869287052944,-1.66121418195782,-0.582134651470773,-0.423023420321543,-2.16004150765701,0.0520563619560527
229,-2.13659995551978,-2.13659995551978,-1.10836846361347,-1.2272296664902,-1.80151564417342,-2.75590622227984,-1.59163328780059,-2.94443897916644,-0.0845573880280617
230,-1.42824370259213,-1.43343043621168,-0.388694755173504,-0.569790070244214,-2.06000218895545,-1.95116437223866,-1.44321172397639,-1.13552208519707,-0.229630060543816
231,-0.16273442351865,-0.18805223150294,-0.809012670087057,-0.735347535050322,-0.0339015516756821,-0.205751808602341,0.128617377822092,-0.644572510411388,0.334749583309767
239,-1.08119420347768,-1.12088492427723,-1.15196801933562,-1.79923893565935,-1.8896597943016,-0.60120968523426,-0.144451282738545,-0.871142576181759,-0.0965379270426477
244,-2.10850933215451,-2.02903490318014,-3.39857221608179,-3.66009843920503,-2.49236937098959,-1.53722960409318,-1.06432321518948,-2.92110558434878,-0.174802724379928
247,-2.84690593589383,-2.85383263125895,-2.08528381730406,-2.44189403422896,-1.94739713817689,-1.33828514193353,-2.46119012317068,-2.56093490004288,-0.7851374616546
249,0.754207437321193,0.776680293173252,-0.0803106964196118,0.662269941995508,0.754207437321193,0.150093879131644,0.923283767365125,2.02189605603323,0.0354647095722827
252,-2.24110000934336,-2.23129600924674,-2.41005347727818,-1.90579781965751,-2.43420334174061,-1.863534738764,-1.58842354209946,-1.67683930412135,-0.0651117513051734
257,-2.57609237292512,-2.65799940014433,-2.21928906752032,-2.27301841670575,-2.58176657061895,-1.88623417724063,-1.11810608334911,-1.95987295618478,-0.340401514761102
259,-0.0934862863004361,-0.202895390484262,0.212620053477403,-0.521018488437278,-1.4535782750263,-0.0646777096686611,-1.89131250821073,-1.92077996062806,-0.729236389534813
263,-1.80882319712946,-1.85408766896927,-1.84123952649142,-0.265703165733005,-1.44307528826176,-2.48852329025819,-0.640136164593441,-0.862706485740048,-0.322398509409551
267,-1.78329679530932,-1.76374909302408,-2.02940411123306,-1.1254037294232,-2.3628130730389,-2.06707607763783,-1.52630053356098,-2.25158743792868,-0.174802724379927
268,2.87167962488403,2.87167962488403,0.163629423781806,0.925769475828692,2.87167962488403,2.58399755243221,2.36085400111806,-3.32340580704932,0.306730267422478
269,-0.736869991573777,-0.702876235758064,-0.66481667393372,-1.1476684456573,-1.04112519775043,-0.518061948134507,-0.628236150570982,-2.28908657532315,-0.35974285877007
270,-2.88262578578151,-2.86853001598112,-2.38262780066758,-3.07449210741464,-0.959775843813897,-3.77084339196537,-2.16905370036952,-2.51005083158903,0.0870113769896287
274,-0.140125204472754,-0.12056467861826,-0.256562163737976,-0.0274742555522485,-0.518594808238907,-0.778532352057032,0.140319200678797,-0.275773000003654,-0.0301806171499917
276,-0.789038080473505,-0.746036644480318,-0.667255766627203,-1.41231080678917,-0.519098022197557,-1.66656082688641,-0.245261356567829,-0.50377205171933,0.282371385514543
281,-1.04877991492023,-1.05484421488775,-1.87553451927752,-2.21253881230926,-1.35275194035128,-0.821674755499307,-0.686178511243853,-1.89242146410433,0.60036544710898
283,-2.7420052988677,-2.76008619151033,-3.11565491954789,-1.64145013024124,-2.42703926746745,-2.67165280786471,-1.62734883900063,-1.84835994074476,-0.286174913161209
284,-2.12380013220843,-2.04381436403668,-1.58981812556445,-2.24222829245315,-2.03638490935816,-1.93647805124314,-0.696000249542352,-1.90721174845267,-0.0901018346971866
291,-2.6731187832181,-2.63049196675633,-1.27177093254054,-2.80832317024866,-2.57636500654521,-2.79290336359096,-1.21362753955177,-2.52333772864448,0.398030129620647
292,-1.92286765490816,-1.93379672544035,-1.47610174969339,-2.12725498430003,-1.86423904173844,-1.96970548398924,-0.888106838226582,-1.3462076694708,0.508550309928855
293,-1.66625438747776,-1.69933888341664,-1.75823677718941,-1.88406814602862,-2.08928306452463,-1.38133703893246,-1.16863027557031,-0.436480937207092,-0.0152674721307885
296,-2.3991793821241,-2.37350778551248,-2.5247387552364,-2.45653383420996,-2.42264272863501,-1.7612638325344,-1.39945821948613,-1.02023682013917,-0.00704228262541236
305,-2.39789527279838,-2.36382871823477,-1.65068087096815,-0.610909082322974,-2.84857462921771,-3.75012307935466,-1.67068153767483,-4.30192910093603,0.459532329378448
306,-1.6712200475541,-1.69290241949141,-1.87895073792336,-1.82404774560569,-1.60006772414652,-1.90896663386363,1.21090524110158,-0.677481063815545,-0.504067084912704
307,0.847297860387224,0.847297860387224,-1.17498526745268,-4.17658266045907,1.25276296849539,0.559615787935443,-0.784118958765664,-3.16003532484526,0.646627164925047
311,-1.79783851530444,-1.82179175632693,-2.30075414954694,-3.12322412333733,-1.91674325607002,-0.505935638471798,-0.876484481473734,-3.04857923841904,0.35493429946095
318,-4.57256090242246,-4.57040619355175,-4.86945568063347,-2.33133450628003,-4.9463930253679,-1.51329405188119,-2.25566817320629,-3.81312305677326,-0.459532329378441
321,-0.0268472500361887,-0.176256337290865,0.977057087090302,-1.96102054746912,-0.770570028207356,-0.580453214411034,-0.0700505130450878,0.194642041181994,-0.444743962486498
322,-2.12168097088106,-2.11400284415121,-1.78662416266318,-1.49378027609003,-1.69849605074599,-1.64565356937161,-1.05594988347983,-2.04272360413468,0.104572803919578
326,-1.91977800877847,-1.98482556530499,-3.85014760171006,-3.75504425630599,-3.49397911511312,-0.679160938585207,-1.82365283300401,-3.9466927804632,0.216223108469631
327,1.17694413193802,1.08163395213369,-0.981257243602467,-0.0435579743391298,3.03769647265302,-0.575150080897607,-2.49059818478779,-0.0758188365573512,0.217168288124123
330,-4.3424516921221,-4.35483741857759,0.13353139262453,-1.13943428318836,-3.57596734869215,-2.24909640804306,-1.51787071890861,2.7725887222398,-0.117783035656382
332,2.61782510950948,2.50659947439926,-0.745405674228819,-1.88557288631518,-0.105789608133837,2.61782510950948,1.50945664589601,3.14845336057165,0.0371627463833918
335,1.64222773525709,1.64222773525709,0.739360023715074,-1.71814765188481,2.47847575945771,1.6094379124341,0.61260831807593,-3.04144551221894,0.160623194332876
339,-1.91692261218207,-1.83524458116781,-5.2232345604237,-2.85263142991333,-3.46156053138926,-0.90286771154203,-0.624154309073014,-4.76672198129567,0.40546510810815
340,-0.101276954148452,-0.200955636338848,4.15575319035079,-1.05373296249068,-0.635066342523977,1.54568339760873,-0.429214288319828,1.12080020364347,-0.131962764851896
341,-2.20661156324831,-2.20690349143605,-1.74004726818074,-2.27842284371496,-1.61736397770652,-0.183646938035023,-0.853342457559919,-1.89260050357885,-0.0339015516756813
343,-1.95082416385775,-1.83120120127936,-3.60624718953367,-2.55695996742806,-4.73377567313307,-2.30602743718502,-1.14356367653038,-3.89813389326748,0.148420005118277
347,1.76162972777603,1.9745517250187,-0.487496786693253,0.53062825106217,1.04814286297896,1.351608803132,1.06165658214568,-1.72066354754432,-0.0504694256891517
351,-0.642736999836047,-0.631322798551607,-1.99243016469021,-2.18219073713783,-1.87640327087496,-1.03593720477946,0.0542004568976792,0.149763833310522,-0.0559586536480446
355,0.420502985472703,0.354545017680907,-1.80657455501319,-2.49972173557314,-3.41011274532011,1.49664241828877,-0.0438026226583924,-2.52273910545989,-1.1471655140851
358,-2.85412396750382,-2.8513236296335,0.240279833557195,-2.14405590945554,0.921156921525324,-2.06845912501123,0.507594603184546,-2.62227371886244,0.523855124056322
361,-2.25819313724719,-2.26025428534893,-1.63925217514453,-2.89511196731897,-2.91420820605068,-2.03315646085162,-3.10440965076078,-3.11760052061114,0.0199342149008171
368,-3.35388340012608,-3.35149771310988,-3.76541953123627,-1.82161243237773,-3.40497810450206,-3.79854885499615,-1.50911519080623,-1.09861228866811,0.095310179804327
369,-1.77997863519691,-1.79265996456131,-0.145620189943528,-2.986773342993,-2.23725346463728,-1.54352908348411,0.556916730966257,-2.78667818711508,0.067064230580545
370,-0.827257109503758,-0.825230766358525,-0.0273989741881142,-2.09722233705339,-1.26066814800248,-1.3699579418002,-2.05631743214146,-0.420779343081207,0.0353393664453093
371,-2.06851247114765,-2.06576143777576,-3.09203010775959,-3.33839648042313,-2.18995181800714,-1.80257038533227,-0.924948794617271,-2.00908905067685,-0.0215062052209665
383,-1.05655229954075,-1.05455229887408,-1.936837921883,-1.43467393197623,-1.44759488698369,-0.409289204546568,0.589512290869588,-2.0649695090713,-0.0826917158451135
387,0.170625517030767,0.125163142954013,0.435318071257849,-1.91171878430703,0.753771802376379,-1.2272296664902,0.0606246218164338,-2.08433152697403,0.0198026272961821
392,-6.2308750708861,-6.23793392372573,-3.32503602069663,-6.2053655170553,-5.88387933642809,-6.60340167224243,-5.87436877523178,-5.79301360838418,0
396,-1.77477202452042,-1.78016772106427,-2.68763036209347,-0.655202248995823,-2.78678272188672,-0.772371222612647,-1.39819139503174,-1.96621923369329,0.155037597845484
401,-1.05520924989665,-1.02585293438568,-2.18171558161664,-1.1481496563534,-1.63081444578366,0.00277392688272456,-1.62155259804513,-1.9047088450387,0.105052776003143
408,-0.997620977120947,-0.992156482648868,-0.467537536750542,-1.79421949506892,-2.12458914263014,-0.0804215673105744,-0.832052041245611,-1.63184508468405,0.174470682318216
