"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,0.0586334392498576,-1.2307189766778,-1.32766092187003,-1.03270609008917,-0.0532276410110627,-1.53424296459524,-0.63330528194852,-1.29075636493458,-0.582457379354035
11,0.083381608939053,-1.16938135955632,-0.78845736036427,-1.11514159061932,-1.04027671165515,-0.582215619852663,-0.955511445027436,-0.824175442966348,-0.620576487725109
13,-0.164228958007799,-0.224609468996706,-0.98935030274366,-0.393164830026513,0.270711968233319,0.676177076341484,-0.162152114062959,-0.678368586463826,-0.136887612403478
14,0.0369435151916845,0.368588711064581,-1.4683279115772,-1.68284245441128,-0.769196272702012,-1.91432857700501,-2.20810358529018,-1.98794532299379,-2.27713442112861
18,-0.0368836134305544,-1.11010666809384,-0.985514790508131,-0.720233654745516,0.494580641581659,-2.10512055609753,-1.86331808939644,-2.23904799704512,-1.89248498238173
21,0.137959444140256,0.77922178933119,-2.4173854489125,-1.44994653596036,0.010362787035548,-2.70839378468229,-2.70942382769182,-0.656397638351202,-2.65367747307022
23,0.0140189211793308,-0.720608860501333,-1.56338182629025,-1.71919709243611,-1.12832876099659,-1.55851089605565,-1.89036870793303,-2.10746739653041,-1.82297631693177
24,0.0106952891167477,-0.638488768022081,-2.45916443218143,1.04678722080352,-0.854867919247749,-1.48819143918746,-1.98075688038548,-1.24870204920905,-1.90453920280791
37,-0.00472814119594679,1.71427197374967,-1.85526072273169,-0.387934778703168,-0.792327500649581,-2.31201912522741,-2.19880310962927,-1.19061382703074,-2.39487477427756
39,0.0360104375230322,-1.31982471611215,-2.39789527279837,-1.01946235848446,-0.464764850389457,-0.135137818672797,-0.226353826944459,-1.54776772813049,0.182964850479696
40,-0.0222231367847131,-2.39993608983322,-3.03538504547399,-2.4515860993875,-1.22839133167408,-2.6163290785377,-2.90277886494322,-1.304377238652,-2.91014990568781
54,0.0448505661653513,-0.821915787115787,0.121077931553236,0.19645606772886,-1.03524267473552,-1.61817159240286,-0.586811530743913,-0.601339631306822,-0.645233824864048
62,-0.287682072451779,-2.09251362324719,-3.77417151767362,0.0727593542824295,-2.26868354131836,-1.58096623835279,-1.16643488500687,-2.60722778075287,-1.08091271156871
63,0.0240975515790614,-1.81838594434338,-1.37672491010374,0.356674943938732,-1.18522676150488,-0.544536681108302,-0.847297860387204,-1.29276830310907,-0.820408960170872
73,0.0308666479805273,0.357978441842176,-1.72742356180813,0.82624445118937,0.0246166276353567,-1.1226374682551,-1.65111060883467,-1.61428934705565,-1.39687647045043
75,-0.0488895726888241,-1.45047399740671,0.712115083266757,-0.453691770597041,-0.906640982146755,-1.98164916058798,-1.97732327064085,-1.61940891319911,-2.03132964430394
76,0.0713766628422278,-1.81879801811041,-1.71639714945562,0.245616407166269,-1.39128190263093,-1.70069950371242,-2.00836316370186,-1.24575433834089,-2.0336884276679
81,0.0406376457318256,-2.2919088350027,-2.05196574546527,-0.476618868364454,-2.508951524042,-1.31167570719492,-1.75265674321431,-2.39749293925844,-1.71833200067324
83,0.0329700192375693,-0.766096180206113,-2.5435154627419,0.145182009844497,0.547526990616417,-1.6233941239279,-2.42120861618265,-1.99855388254074,-2.40426316108107
87,0.117783035656387,-2.42556721000169,-3.22331042193606,-0.764606144542089,-0.116410351844411,-1.97716269255942,-2.70805020110221,0.160342650075183,-2.41459015137054
91,-0.0240448742540031,-1.68648089056073,-2.0248825574294,-0.412812679738559,-1.02677086326893,-0.916290731874155,-1.34277237534398,-1.45624547541042,-1.07018853523022
100,0,-1.80539711299159,-1.93735089565964,-1.75805382312651,-1.04711961236384,-0.772315380088549,-0.747064869119662,-2.20977179338831,-0.777550994142494
103,0.0550597771830268,-1.63934339521301,-2.56494935746154,-2.04769284336526,0.218689200964828,-1.13943428318837,-1.63587116950226,-2.71811839393913,-1.86352626759773
107,-0.0118813278867542,0.665640534770112,-2.44907990499844,0.0323914957912344,-1.89152668224937,-1.01413301648589,-1.80429674990973,-2.26441561992292,-1.51595872466303
