"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,0.11186108026092,0.0532276410110627,-1.17749133566674,-1.27443328085897,-0.97947844907811,-1.48101532358418,-0.580077640937457,-1.23752872392352,-0.529229738342972
3,-0.415892731270424,-0.403366471451243,-0.270235158848061,1.21875660051017,1.19078274846777,-1.83918435455203,-1.73829382177059,-0.377833169446079,-1.79837624419619
7,-0.110987992523554,-0.156405472214347,-1.32160533956816,-1.98666764617157,-0.482899799003088,-2.14179087370821,-1.43422421767631,-2.00355216087357,-1.33297930235217
11,1.1236583205942,1.04027671165515,-0.12910464790117,0.251819351290876,-0.0748648789641734,0.458061091802483,0.0847652666277098,0.216101268688798,0.419700223930037
13,-0.434940926241118,-0.270711968233319,-0.495321437230026,-1.26006227097698,-0.663876798259832,0.405465108108165,-0.432864082296279,-0.949080554697146,-0.407599580636797
18,-0.531464255012214,-0.494580641581659,-1.6046873096755,-1.48009543208979,-1.21481429632718,-2.59970119767919,-2.3578987309781,-2.73362863862678,-2.38706562396339
21,0.127596657104708,-0.010362787035548,0.768859002295642,-2.42774823594805,-1.46030932299591,-2.71875657171784,-2.71978661472737,-0.66676042538675,-2.66404026010577
37,0.787599359453634,0.792327500649581,2.50659947439926,-1.06293322208211,0.404392721946413,-1.51969162457782,-1.40647560897969,-0.398286326381158,-1.60254727362798
40,1.20616819488937,1.22839133167408,-1.17154475815914,-1.8069937137999,-1.22319476771342,-1.38793774686362,-1.67438753326914,-0.075985906977921,-1.68175857401373
57,-0.37556516241249,-0.400803095002353,-1.87037002484871,-1.79292158440823,0.105360515657826,-0.836945455357564,-1.47470979072586,1.13653152353041,-1.36335892472101
68,-1.08511160144921,-1.11382170733164,-2.2512917986065,-1.8566571212727,-1.00846119167381,-1.0230296075021,-1.29771435635763,0.217412876605224,-1.15720645293416
73,0.00625002034517066,-0.0246166276353566,0.33336181420682,-1.75204018944348,0.801627823554014,-1.14725409589046,-1.67572723647003,-1.63890597469101,-1.42149309808578
83,-0.514556971378848,-0.547526990616417,-1.31362317082253,-3.09104245335832,-0.40234498077192,-2.17092111454432,-2.96873560679906,-2.54608087315715,-2.95179015169749
87,0.234193387500798,0.116410351844411,-2.30915685815728,-3.10690007009165,-0.648195792697678,-1.860752340715,-2.5916398492578,0.276753001919594,-2.29817979952613
