"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10"
3,-1.60667547973819,-1.59414921991901,-1.46101790731583,0.0279738520424038,-1.19078274846777,-3.02996710301979,-2.92907657023836,-1.56861591791385,-2.98915899266396
10,-1.32782498746975,-1.23898732217104,-1.56340563444844,-1.21614783020122,-1.31235769517644,-2.09161656755512,-2.01416035433657,-1.97414288998318,-2.02685800020695
11,1.19852319955837,1.11514159061932,-0.054239768936997,0.326684230255049,0.0748648789641733,0.532925970766656,0.159630145591883,0.290966147652971,0.49456510289421
20,-0.743919505933368,-0.625429006504994,-2.14111603235911,0.0210534091978325,-1.75281649527945,-0.854921785497863,-1.07553048120888,-1.27546255601147,-1.13848144843309
24,-1.03609193168678,-1.04678722080352,-1.68527598882561,-3.50595165298496,-1.90165514005127,-2.53497865999099,-3.02754410118901,-2.29548927001258,-2.95132642361143
32,-1.3073554616965,-1.39409518075613,-0.94057185811125,-2.12218939139331,-0.334749583309767,-1.39349727341395,1.6094379124341,-0.557893134623977,1.77978327818134
37,0.383206637507221,0.387934778703168,2.10220675245284,-1.46732594402852,-0.404392721946413,-1.92408434652424,-1.8108683309261,-0.802679048327571,-2.00693999557439
44,-1.32606578762653,-1.28483857514022,0.534579709774098,-1.84523348270991,-2.31851389142812,0.0852204081087079,-0.629171881064974,-2.27545994672635,-0.684660566682627
47,-0.121542438580289,-0.129019108923309,-2.02558027848311,0.889120826522226,-1.75507790259345,-1.53376417795632,-0.614956570254047,2.24495598015741,-0.628608659422374
54,-0.151605501563509,-0.19645606772886,-1.01837185484465,-0.0753781361756243,-1.23169874246438,-1.81462766013172,-0.783267598472773,-0.797795699035682,-0.841689892592908
57,-0.480925678070316,-0.506163610660179,-1.97573054050654,-1.89828210006606,-0.105360515657826,-0.94230597101539,-1.58007030638368,1.03117100787258,-1.46871944037883
62,-0.360441426734209,-0.0727593542824296,-2.16527297752962,-3.84693087195605,-2.34144289560079,-1.65372559263522,-1.2391942392893,-2.6799871350353,-1.15367206585114
63,-0.332577392359671,-0.356674943938732,-2.17506088828211,-1.73339985404247,-1.54190170544361,-0.901211625047034,-1.20397280432594,-1.6494432470478,-1.1770839041096
73,-0.795377803208843,-0.82624445118937,-0.468266009347194,-2.5536680129975,-0.801627823554014,-1.94888191944447,-2.47735506002404,-2.44053379824502,-2.2231209216398
76,-0.174239744324041,-0.245616407166269,-2.06441442527668,-1.96201355662189,-1.6368983097972,-1.94631591087869,-2.25397957086813,-1.49137074550716,-2.27930483483417
81,0.51725651409628,0.476618868364454,-1.81528996663825,-1.57534687710082,-2.03233265567755,-0.835056838830466,-1.27603787484986,-1.92087407089399,-1.24171313230878
83,-0.112211990606928,-0.145182009844497,-0.91127819005061,-2.68869747258639,0.40234498077192,-1.7685761337724,-2.56639062602714,-2.14373589238523,-2.54944517092557
87,0.882389180198477,0.764606144542089,-1.6609610654596,-2.45870427739398,0.648195792697678,-1.21255654801733,-1.94344405656012,0.924948794617272,-1.64998400682845
97,-2.68600810123355,-2.69019827658269,-0.967109980270369,-1.00944434409693,-2.43966468567467,-2.71340707542167,-2.68439180865605,-2.86206546214668,-2.71246382743474
102,-1.08209904310694,-1.08990396077633,-1.34121838905723,-2.03512114199917,-1.01631913799368,-1.93093482760014,-2.09450098727007,-1.73680874924564,-2.21062190690804
107,-0.0442728236779886,-0.0323914957912344,0.633249038978877,-2.48147140078968,-1.92391817804061,-1.04652451227712,-1.83668824570096,-2.29680711571416,-1.54835022045426
108,-0.375612144958483,-0.355203273327275,-0.0800427076735344,-1.27492454029822,-1.67672999198885,-0.570757964488663,-0.54551118175388,-1.71978596960296,0.182321556793955
109,-2.04435022186857,-2.04243512393247,0.612725613249371,-2.73717847402523,-2.92559518682976,-0.87710942681136,-0.314415134648849,-0.420135297855958,-0.239753605879829
110,-1.51484542374583,-1.59601489210196,-2.19608432635749,-1.98611656953335,-2.49637905095024,-2.13553100833088,-2.07623126604959,-1.21010779289345,-2.08008236195169
119,0.104917939859497,0.202442959993375,-1.59579951411276,-0.0840188560531769,-0.7917117476155,-1.16538933828678,-2.12233310630915,-2.25943635652331,-2.0236297716805
121,-0.287682072451781,-0.214775301643694,-1.70789968640077,0.233614851181505,-1.30964577116581,-0.920448742022819,-1.16791375451023,0.283063126595485,-1.23777018390923
125,-0.871554838032763,-0.83697692515443,-0.744909115118534,-1.15530763234465,-0.371563556432482,-0.794123097899947,-0.922521281624791,-1.78967396273703,-0.810930216216328
131,0.870828357797398,0.693147180559946,0.608464093329906,-0.164725794903574,-1.57825919418565,-1.21828844940586,-1.80523416781141,-1.74940205883381,-1.61685221887333
134,-2.25731332217718,-2.10971630592643,-1.8213713232747,1.33828514193354,-3.63844860048704,-3.9675042394532,-3.28852421915804,-2.13329303649042,-2.85231612169692
140,-0.771108722029657,-0.793581577881715,-0.836002293765667,-0.311955108807987,-1.31896735297904,-1.05850666321088,-0.958153953171388,-2.20402639923389,-1.54552163828315
141,0.196150644945,0.255307675792766,3.50512830451038,-1.33172033524175,-1.07105434460445,0.684600119981488,1.22420470829752,-0.602226494447728,1.4528377518965
146,-0.20649191772177,-0.128933683375895,-1.87391708780622,-2.87806391022157,-3.33971229801148,0.54821315583761,-1.95763666779563,-0.0622423088772215,-1.90852261698369
151,-0.658955815811666,-0.734305253053452,-0.643621451811559,-1.22476357399501,0.230523658611833,-0.859231176222216,-0.811863487399327,-0.55359530015384,-0.809061056793625
153,-0.577551777244251,-0.62048953498387,-2.23137567359434,-1.80025873756892,0.0554158391415695,-1.99805021613501,-1.99475532023815,-1.85907378387943,-2.21797220953047
154,1.06214260888672,0.860720880719346,-1.28726298051371,0.554628246424383,0.888119854907458,0.348544817855482,-0.0582689081239752,-1.05381414576821,-0.0953101798043243
159,-0.649850374806623,-0.6045937832185,-0.726483600827538,-0.212921997242673,-2.18013014397692,-2.22691135851626,-3.35138975089655,-2.64388825688493,-2.96649545336897
170,0.503905180921418,0.503905180921418,-1.59826461183598,-0.599802660173293,-0.941886279063119,0.897941593205959,0.785221859506121,-1.82812711339893,0.81615216019748
175,-1.28519824424852,-1.42403468910274,-1.92928926781928,-3.27787015921188,-2.24723499791088,-2.63905732961526,-3.39927245325257,-3.71357206670431,-4.20612672260535
176,-4.35787364918589,-4.31262783665407,-4.29542839547159,-4.96506720618675,-5.00150281053299,-3.91474656589519,-4.25432238705856,-4.83556014582308,-4.21212759787849
185,-1.01044950107344,-1.04554082088471,-2.03619374335115,-1.75578243480395,0.202782628665296,-0.015698909543103,0.95995166799017,3.55851763625071,1.49306233654559
192,-1.96257720154052,-2.00306856289526,-2.13659995551978,-2.56041420229614,-1.8535368289243,-4.64467366458932,-4.21256323282329,-4.53291569868948,-4.46928307967111
194,-1.71129419657887,-1.83637653471686,-1.07812501640966,-1.99570857328612,-1.99931961667351,-2.01363478955427,-2.47886817601291,-2.24667841162564,-2.47311368443004
197,-1.48068117982445,-1.45494876585797,-0.351585874431261,-2.39048440052974,-2.92773600464103,-2.06086912183508,-2.87845672331829,-1.39387973250915,-2.94443897916644
200,-1.09183260168273,-1.09409760831358,-0.874905515711302,-0.883320712636586,-2.88056405951315,-1.41460599394578,-2.97076090589882,1.23601215807055,-3.20225192384805
205,-0.489827476926219,-0.443686320928363,0.798026811380419,-0.344479670844915,-0.712440383494625,-1.76913902279201,-2.5788384696222,-1.73077403196481,-2.56794187839799
207,-0.361013345537331,-0.419853845560264,-0.796331416795178,0.832909122935102,-3.11125833581961,-1.90362054948898,-3.20721388512036,-2.2909231532462,-2.92673940206704
214,-0.329354768852348,-0.275193060881005,-0.298264181782317,-0.238625915462586,-1.43755810424338,-1.42342159514878,-1.92681649023973,-0.417216124643683,-1.73710105669019
216,-1.49812246637586,-1.52339761133405,-1.37284555130728,-0.899354222343255,-2.58010116248214,-2.38602776877077,-2.84880733347491,-1.010906708249,-3.18660495133719
221,-0.878550403891303,-0.847297860387201,-2.5032557884562,-2.83972802507741,-3.41833366390514,-3.04628455271682,-4.21514088600976,-2.77027122409942,-4.13546280915157
226,0.484347498498165,0.449776154433076,-0.962867036383566,-0.430937702873972,1.75230063248751,-2.14895027595873,-2.30629337907296,-1.2398538197186,-2.13806087615946
227,-0.0253820732714172,0.0103360093306625,-1.84636774285834,-0.915776460841993,-1.14548279206873,-0.482140475767132,-1.0108995674066,-1.33351166154197,-0.934125599510189
228,1.17865499634165,1.16156056298235,0.154592864225355,0.03234783386552,0.814251375031256,-0.028760152175262,-1.32757442291517,-1.28959063784044,-1.36281122901462
229,-0.335084311346364,-0.335084311346364,0.693147180559945,0.574285977683217,-0.954390578106425,0.209882356372825,1.80151564417342,-1.14292333499302,1.71695825614536
231,-0.128832871842968,-0.154150679827258,-0.775111118411375,-0.70144598337464,-0.171850256926658,0.162518929497775,0.0339015516756821,-0.610670958735706,0.368651134985449
233,0.610909082322974,0.326521905768045,0.34316122477201,-0.20196855417775,-0.850354408869752,-1.91306363528302,-1.45750698934515,-1.68419193435612,-2.14620971814468
234,-0.567876504942788,-0.45783309362548,-0.936725670288462,-1.00512839717286,0.219119401014485,-1.17517500277248,-2.08386721778299,-2.14649705382656,-2.44318819622071
235,-0.211309093667204,-0.242561637171306,-2.36159364612215,-2.81341071676003,0.530628251062173,-1.31519843943616,-2.98686958629614,-2.59173667342518,-2.66121890141811
236,-1.42166150495718,-1.47491555277342,0.864330992943445,-0.878796527446575,-0.883216424144726,-1.50496589083739,-1.46202007164803,-1.22377543162212,-0.761428687976351
241,0.0683637428093902,0.0970738486918211,0.0660080291169308,0.0496716097972374,-1.58716527682498,0.129135781151484,-0.333951756395878,1.04919299582112,-0.854509053260406
242,-0.420555353831754,-0.422856850820034,2.18675327746893,1.25804002559621,-1.91589008756787,-2.05051850221059,-1.80512010944696,-0.191055236762709,-1.54868170301303
245,-1.11604735049021,-1.04881659399666,-0.532695282655958,0.501655071793783,-1.97978777127503,-1.32209079225475,-1.35243612855444,0.70833734605392,-1.30384087716216
249,0,0.0224728558520581,-0.834518133740805,-0.0919374953256855,-0.60411355818955,0.169076330043932,-0.754207437321194,1.26768861871204,-0.718742727748911
251,-0.988399311872271,-0.988399311872271,-0.913246589492927,-0.2884416623098,-1.657504120878,-2.29587570521452,-1.16902259483603,-1.35777605081347,-0.980449241606811
