"original_index","V2","V3","V4"
2,-0.496500646445751,-0.321390453168269,-1.13421008851874
3,-1.26238584128492,-0.102027311903131,0.77562116003233
6,-0.987023162544437,-0.262528346132502,-1.54474178110677
8,1.25358111324057,0.484292529867219,0.427844581820201
9,0.12517557230614,0.242035488363645,0.399574407644976
10,0.0493821379693796,0.30621664078632,0.683988047158958
11,-0.202432091709371,-0.223901466353128,-1.06410173474383
12,-0.85492752722443,0.505626700048021,-0.0398788313571793
13,0.318000817586561,0.355276666424864,-1.84098229847571
14,-0.4299500552624,0.298337205329707,0.0523428937892045
17,0.368025904622653,-0.0301301580369571,-1.18711871755359
19,0.25747801828109,-0.115917845369196,-2.51986760983955
25,-1.64464692824718,0.55620498030746,-0.574415354632446
27,0.571523274454775,-0.306030573945144,-1.82722913740687
31,-0.0395152423239323,0.119329565430615,-0.470191555838607
35,0.87653628638736,-0.484922707371906,0.394990203314867
36,0.792172523489365,-0.154033165924485,0.13695074418298
38,0.256515218666642,-0.466533508996672,-1.15121746441086
39,0.484950874505496,0.53651357704893,-2.33777648736065
40,0.31891898835999,0.447453284116728,0.549438185724834
42,-0.607168728982126,-0.0642188168137156,-0.441879467640917
43,-1.01002526275695,-0.789439116335757,0.450664056413306
45,-0.65580518945442,-0.127366726644004,-2.73540781857555
46,-1.1705492246874,-0.0787218136877263,0.112275319797634
47,-0.0838875798955139,-0.196217326017752,-0.852022985828692
48,-0.414357010662639,-0.0956636293009353,-0.0724828290321377
49,0.448510038067323,-0.637907160178397,-0.0594372994640648
51,0.248126342249057,-0.138064977813421,-0.534243246506319
52,0.967461611095549,-0.391539037135673,-2.03782491116947
53,-0.0460995651522304,-0.56251416834969,1.30230673859541
55,0.901043867308256,-0.553841708779158,-1.75889137361527
56,0.576554888193767,0.213678265085938,-0.266577143421093
59,-0.0747752330437086,-0.377316271702381,-1.24323459135731
61,-0.202477198724517,-0.563139401387061,-1.21281184460441
64,-1.11019089389946,-0.0284763390805816,-0.205396646452405
66,0.304143512316241,-0.71506858298092,-0.468819382955515
70,0.48011732548963,-0.33287156113178,-0.541914700845496
72,-0.561269587083195,0.364079283783862,-0.758390858627888
73,-0.274498321572689,0.742457359427523,0.992372329254374
74,0.0224535826150329,-0.325892523496446,-2.49337235145493
75,0.132858256508717,-0.00741649072285006,-2.10754622188021
79,0.090221051707287,-0.0380186568332686,0.565771451267153
81,0.258087107644205,-0.524840372176269,-1.44387006613655
82,-0.0849612652095324,-0.367037156096946,0.570585664099861
86,-1.6199257222098,-0.183414501407677,-1.80091718730009
87,-0.499228673247391,0.158943104915632,-2.41007889373329
89,1.62535272324186,-0.198879572754428,-0.778539772854622
91,0.200537169907495,-0.344963080538283,-2.97961336438299
92,-0.444439310701572,0.058532845421262,0.673744098714702
93,-0.651358338033537,0.548725419568638,-0.21225890640192
96,0.333143048146672,0.806622260335926,-0.212899403851904
97,1.31456842837735,-0.350103685311133,-1.7865851823463
98,0.458325654637351,0.168070717641969,-1.88978426560753
102,-0.611641073270886,0.261995611832557,-1.88493502605432
103,0.678082241691817,-0.909417431880283,-1.91108583177508
104,1.91246777560099,0.52352608985534,-1.74295656788735
106,-0.164178261763512,-1.23860269720882,-2.25996939197201
107,-0.923095325904569,-0.285538327697997,-2.53099330301536
108,-0.375103611176532,-0.223524571261982,-1.11208854181505
110,-1.05912777686729,0.022640236560856,-0.410481744725807
113,0.052818411623803,0.314492889748528,-1.61485692654999
114,-0.917878310637022,-0.130171530360875,-0.117724806951137
117,0.270420713911395,-0.259510497113073,-1.64355010804361
118,-1.18820503211906,-0.536029672654009,-1.70053668175603
119,0.0865693665463502,-0.840913366195108,-1.04349817118653
124,-0.435095675344276,0.216815459324821,0.0782356004480447
125,-1.64085932888259,-0.0838206469992376,0.0548782268975881
126,-0.24496317471112,0.00195201244048997,-0.31140335973503
127,0.30586253004398,-0.694621098110667,-3.20628455667228
129,0.320756099010278,-0.23023556688127,-2.69080766347215
130,0.33363757082996,-0.307466510106194,-2.50796192460059
131,-1.23615463299332,-0.10195161138145,-2.21278339865066
133,0.311065438439315,0.318519760638714,-1.2800547184763
134,-0.382598252709952,-0.328621448389722,-2.33398619245574
135,-0.51370669368912,0.201366502783552,-0.779241835344221
136,-0.387609989471643,0.689227289691761,-2.56235154677525
138,0.188995815219436,0.328938551394717,-0.34237884054602
140,-1.14711900278779,0.45835157401936,1.46036385814506
141,-1.09956871270008,-0.220222235628333,-0.753966740385497
143,1.09418100862232,-0.317974815764218,-0.142176831230487
144,-0.295678715630009,-0.318539907947996,-0.842608003656419
146,-0.357290415951482,0.203769437082222,0.0251108172785761
150,-0.0757062522788726,-0.87532226631303,0.494824673691955
151,0.143630829876496,-0.5321224393731,0.852505522975665
152,-1.27265068283472,-0.190458375583371,-1.65682968900241
153,-0.687041382151545,-0.14855026172619,-0.86651052940126
154,0.656420422290967,-0.257952337802047,0.496133733045276
156,0.980756639611586,0.386330260497061,0.851368078308173
158,-1.13563039577549,0.440647463345726,-1.22013684343443
159,0.435255496797212,-0.761749081038182,-0.0409882443951943
161,0.028997501138558,0.117401234807709,0.326295235675178
162,-0.60732697486178,-0.25811143745227,-0.860750398789433
164,0.740786295978613,0.238270883456625,0.432233591747689
167,1.08220067657273,-0.379286518011238,1.65547467311348
168,-0.365927949105674,-0.340037221128435,-0.264766116169612
170,-0.559810112956669,0.0246692670967796,-0.318331292050882
171,0.219977407670046,0.808785670106656,0.224557354726651
173,-0.0449125745275316,-0.373874620659796,-0.631285721435052
176,-0.713924992734501,1.07459664724465,-0.704505571587883
178,-0.170183198682675,-0.124083890590241,-0.00568201243749557
179,-0.349357060439167,-0.369062897416872,-0.77070007171945
180,0.858049638696764,0.0012780375204004,1.12348739583977
182,0.886003064780008,-0.92296324678604,0.442599522181178
183,-0.725494210714705,-0.126167076969199,-1.11791362850829
184,0.497754406116546,0.312435293980572,0.145922322201389
185,0.364335631607119,0.19809147885544,0.41922537912591
186,0.440922613796081,1.00163396968576,0.111423713598628
190,-0.0361081487665752,-0.282725541511409,-0.0644553433959826
193,0.062789016145942,0.213919000208234,0.593424931150145
195,0.223298289802034,-0.720741089586366,-0.0933915138728832
196,-0.619095796586585,-0.0576446565871948,-0.62617099165883
197,-0.267091783217331,0.211650568442943,-0.323573847205946
199,0.00323581404215063,-0.707984313545899,0.0681629439247719
200,-0.0376686274632341,0.399556191922877,0.0515316760330323
202,-0.456482262389436,-0.169607347739103,-0.234059804491005
204,0.0376999391543206,-0.0794481317841308,-0.0676421329866537
206,-0.389920745650146,0.473331161463816,-0.340851814784506
207,0.672619696472852,-0.193643060491417,0.699809747997531
