"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
6,-0.0750074233959918,0.0906142206001451,0.0683094398917045,0.479518047619241,0.0950569752103662,-0.199162020839474,-0.7897630139229,2.10427374471492,0.458758586702609,-0.0407376831979068,-0.161844225876757,-1.68524260121965,-0.113390400616797,0.133918757521582
8,-0.0111657111941686,-0.676559798250116,-1.70115557863415,-0.524966003909989,-1.31363404300613,-0.842932164805674,-0.860765626766838,-0.586607500968563,-1.12076824686651,-0.254459936272403,-0.702510754327588,-0.291297761136691,-0.321407979592696,-2.29391986652979
9,0.270587026710191,0.142873657030358,0.644236206148383,0.666817515379134,0.570684767504073,0.0647773194352731,0.175208428858063,2.19483843925598,0.666113666278611,0.250052023708563,-0.0628672911781741,-0.56729695013782,-2.45088569406626,1.68184444432177
21,-0.0609450159211608,-0.593185001422127,-0.120287228092216,0.360504741564424,0.0627155711816463,-0.151988872841592,-1.108384132633,1.74253863551959,-0.0655926707500955,0.483127850931166,-0.655641538135451,0.875743174782014,-1.55802440088435,-2.89650807484753
26,0.143398686955921,-0.313932438882901,-0.462052214206694,-0.321811257198019,-0.267834105655502,-0.593879686948161,-0.552961358796858,-4.1518327392737,-0.0368003320266408,-0.139162030409906,-0.22344581708309,-1.50699942486093,-0.650988785018116,-0.615808448542948
28,-0.0452540767745223,-0.0861992247704199,-0.487900225661041,0.276374416302273,0.133677777631085,-0.120633475120159,0.337922130545164,0.637181557002215,0.247250871199255,0.203089089242374,-0.107212488153028,1.81009348628653,-0.134102895984094,0.536011849590475
35,-0.143216327875348,0.139227845848815,-0.225793257649256,0.13677202989555,0.150146942163034,-0.00503600918649724,-0.500541495553964,-2.5344896237785,0.23981159784342,0.100764156383914,0.178461283556453,-0.902376042410901,-0.702101800781451,-1.5612365145946
38,0.158929043014765,0.280962364272202,0.33772569505244,0.259337163164378,-0.176383911851349,-0.161156706996949,-0.0981877298634822,-1.72800057398895,0.101936831647259,0.0973630953854135,0.170919621286224,-1.17574607857358,1.2758446685991,-0.157844818908816
40,0.206178075581763,-0.180299461376235,-0.433600648379407,0.333029917569265,-0.155013108727849,-0.109736138327159,-0.343997397305738,-0.471502649021763,0.0213183516870668,0.419310552403805,-0.0563298503772444,-1.85391264963813,-1.45256759299985,-3.40951024044043
42,-0.111471569684013,0.0881555863120699,0.373231946974691,0.505181347888838,-0.294960134920001,0.497532669827431,-0.0650107974287884,-0.0254354017087259,0.137632320228438,0.416930033628605,0.321584369264053,-1.07631008072418,1.06108876926109,0.514366622163672
43,0.0589633425561777,-0.140392914984779,-0.189159233421728,-0.115686037121335,0.0157748523834468,-0.278298176516831,-0.273181326647514,-0.840675741625283,-0.0902397878450653,0.225898417750477,-0.436309826206696,-1.2049197610662,-0.60447503454672,0.36805800016139
47,-0.27036366477007,-0.370086410512727,-0.642747654758059,-0.101715698461405,-0.0771623265113034,-0.507463225748438,-0.767247215383922,-1.30805760385202,-0.323394988439276,0.126650788353678,-0.335136312835839,-0.382210002117994,0.676346625576601,0.736126818590049
50,0.254615348493256,-0.856964756835681,-1.42690351692351,-0.799902012237812,-0.787010743317543,-0.42061440517782,-0.644757294600937,-1.8834113169161,-0.747119270904004,-0.728086963816198,-0.600238205577753,-1.33782807705944,-0.636051587304184,-3.37190236317242
51,0.178962313944665,-0.498866557001938,-1.65619006971805,-0.426136654743116,-1.19665714999871,-0.8273167869637,-1.58370141023807,-2.44679277593871,-0.650446144379932,-0.295240550532932,-0.731974006721919,-0.104532838501364,-0.751493980095979,-0.776909699305981
59,-0.0201091453918253,0.219667888139386,-0.134804684602453,-0.398488638588158,0.156265226100523,0.153052497181078,0.207495857955369,-0.0350869187196588,0.103288082014471,-0.29617517210251,0.0957206389235704,-1.33629701958125,0.685735696096851,0.48987059229649
60,-0.0717420965390903,-1.14083755881731,-1.33492845470454,-0.48179625441151,-0.827153247941053,-0.6984966636074,-0.379020136463959,-3.08197676377573,-0.657377665412687,-0.517833576998882,-1.13404587003876,-0.462808700293488,-1.53814874397164,-0.280358285241085
61,0.00487079725325626,0.307967121988212,-0.445192936214154,0.375675398295976,-0.0295453674397552,-0.120585094011042,0.124151271361772,1.11443700177684,-0.0605835097792762,0.273736527008876,0.121591101071316,-1.25996816765748,0.880494779727325,1.53865036402866
63,0.0469873140022935,-0.578886301646783,-0.159274285015077,0.151008338875168,-0.306362688858995,-0.361887037687048,0.51603507777057,-0.373025026950278,-0.31294098411903,-0.0997524775457849,-0.663207783703388,-0.24130530232503,-2.1036887389226,-0.417378374871452
64,-0.18285320499118,0.466139736223316,0.271266485369009,-0.0115969506384488,0.260143118139275,-0.117352230315139,0.264796494165272,-0.802180404092462,0.204407470727077,0.253177257061929,0.276459318865372,0.450790427807703,-1.14783256649511,0.289533148370654
66,-0.264220534021606,-0.621413894713341,-0.669830542049334,-0.0361270011590121,-0.624832362339328,-0.278650097311386,-0.299920403631258,1.40753912428717,-0.500399859330545,-0.0160938460146641,-0.780429151990211,-0.541789351653232,-1.07105082130661,-2.32248778412157
68,0.0798748218471229,-0.129324529527348,0.0476831660991646,-0.430372616701433,-0.134628605337533,0.241485875123524,0.369266897791375,-0.515800913006263,0.0756104520738409,-0.407728848831248,-0.36272836542641,-0.537728153927621,-1.38392577789623,-1.71364754444602
72,0.00858915713570951,-0.125130272841626,-1.13790188932662,0.390255320204828,0.114854762810469,-0.109772081709596,0.065320629470075,0.84160020847824,0.0373933599407897,0.56229533417135,-0.42197978963751,-1.12242628019476,-0.603478823358658,0.407253437067318
79,-0.162718668062818,0.540758327156877,-0.0664035518759123,0.287959315051637,0.202222113803319,0.277588817615104,-0.240870790979446,0.272435892510388,-0.0681531969272982,0.410798325387575,0.296316566490672,0.49503204078075,1.25974569458049,-0.865305120862902
80,0.0290861615458697,-0.269153045916098,0.624541347042571,0.117346275801923,-0.0377486589001119,0.547497963002335,0.0620070528950248,2.22789299288192,0.254063961845061,0.118102263945656,-0.17048214041971,-1.74720660786385,-0.305816767446885,-2.44885016976244
82,0.127985454636934,-0.305802360939053,0.0764993313742086,-0.279880867322997,0.123712024654796,0.135469935432061,-0.134443556438706,-1.50977317527881,-0.00795318142516116,-0.175685314340506,-0.489244008701245,-2.33236854075358,-0.00390591740693823,0.334766102270854
88,-0.213703321237435,-0.325786093714136,-0.232943443249069,0.16852913345495,0.0613859076728899,-0.276840090601842,-0.0385962525885178,-0.758975972522407,-0.211705240708604,-0.270699718051784,-0.524877691315514,0.0862973063889066,-0.30360714927913,-0.640055230667565
91,-0.397966511156218,-0.13653913511378,0.684779544300317,0.490401163431279,-0.172891794156255,0.0310337638313317,-0.282323547615733,-0.290805015168377,-0.440221007197876,0.135835078846048,-0.035190112098438,1.36849939574064,-0.985620417560918,1.67706735025177
94,0.170358621714991,-0.0884302787209532,0.172111530840466,-0.274600632414197,0.364767725554382,0.0753746672414025,0.154127880842309,0.0924088512714135,0.626279899684706,-0.497108847960442,-0.123043656989849,-0.418151707591935,-1.15916307000785,-1.86683014892148
101,0.39987922563174,-0.257619265824082,0.504061494137727,-0.103303364549392,0.352619464273103,0.305345586484061,0.323543730417815,-1.78036310870729,0.211019262576712,-0.0382861475040619,-0.274835839107873,-0.587973194692616,-1.06745721942038,1.41547518791822
103,0.186176171112124,-0.253977923404694,0.404967492315706,0.386456950574958,-0.192593313736633,0.25534936852775,0.247035527003249,0.534623637344521,0.224896137852809,0.374177786140512,-0.314702254820644,0.130340622758728,0.852097543234369,-0.23715583217383
