"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
4,-1.79675173947217,-2.35338759530264,-1.02504530103546,-2.69873943528299,-1.39069794681715,-1.70108159379494,-1.46372999576651,-0.703188047178545,-1.06311203154461,-2.18093327524994,-1.41306931354681,-1.16675445412406,-1.35232745204879,-1.63485482275029
7,-2.08717808083937,-2.40067490334664,-2.73584451904634,-3.39318991626102,-0.87542876326199,-1.4244671764645,-1.41952956807727,-0.610746339570306,-2.0455787702992,-1.87094028871037,-1.17457910135783,-1.85112038650731,-2.8757394003523,-2.17311507476506
12,-1.38148285494434,-2.91647098565967,-2.38518935692685,0.453991897394619,0.732486192084648,0.479580688585068,-0.203114467664533,-0.248246959145028,0.624160237935581,-1.20952459114244,0.815999394987602,0.477635240441423,-0.57318737542991,-3.27664015298239
15,1.69257845578533,-0.884072773985939,-0.711813350861006,0.451502705747459,-0.978655933149362,0.467733367623439,-1.7387700148724,-0.0847044399408748,0.758412341314548,1.54652934497877,-0.479278262774705,0.288350663241509,-2.09501820937567,-0.91378830851804
19,-2.82295319524815,-3.69798716151923,-3.98544021932477,-2.88325041381587,1.43405755414954,-1.32253356705151,-2.49330915510722,-0.245534270863836,-1.08561595822597,-2.82647029323609,1.55628394840149,-0.927351585270143,0.0701840230239789,-4.00913346792951
21,-1.90471492151861,-1.55937305555425,-1.07188867467622,-1.47146307628841,-1.18300101536715,-2.40198875798421,-2.18445580814482,-0.541693379469701,-2.5224743082184,-1.69526861373022,-1.14441722674597,-2.68248970155569,-2.77783292843763,-0.969900484098017
22,-1.893779321435,-1.1351913064918,-2.30008424800146,-1.74360237838042,-1.61383199374208,-0.968290343073215,-1.431797120993,0.0669713742375772,-2.36878281321283,-2.51566324525716,-1.46086766446037,-1.65888945231063,-2.30017547277721,-1.77618174516294
28,-3.55049178475439,-2.48671752367537,-2.22479312456696,-3.810126800635,0.328370067671117,-1.48368462901035,-2.70083466173464,0.0831109993041495,-2.59521900035326,-4.25703024932853,0.881305199252376,-1.971083114709,-1.94766861198376,-1.37023632065377
44,1.20580777838245,0.286697236355226,-0.351016890647788,2.32788311198567,-4.13019659959869,-0.013640763077079,-0.278484049468697,-0.496855282670048,-0.261758609444486,1.16496254200978,-4.10865559796775,-0.0890522808300447,-2.04312005588486,-0.195677841832796
45,0.174326391869867,1.51720803673684,1.2385460440432,-0.061265924444598,0.837692487446569,0.917431166186143,0.174518037686351,0.250335640783401,1.32033380949293,-0.16783044560547,0.458381323732044,1.59056330050285,-2.34630119572298,0.879917470187527
