"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
2,-1.10391706598625,-0.522509398174975,0.319906457579829,-0.206600548117846,-0.134702154338626,-0.597644949440522,0.270514866649188,0.0569917799923195,-0.174323493190327,-0.130220851255042,0.160269583539568,0.248497738861205,-0.119564046015183,-0.538264828153951
3,-0.286595891018061,0.509138872344945,-0.338708148658439,-0.125676260888868,-0.0146088585084392,0.612342381676597,-0.325145436560449,0.149415060602007,-0.0201178701869257,0.247014019606269,-0.29843840928502,-0.135503071964005,0.0116427499036296,0.618699028672218
6,-0.648334773115387,-0.240424985388302,-0.236887366778576,-0.0752530608968174,0.180630601894809,-0.415844140049965,0.251328644704249,-0.922526885217018,-0.158647807482473,0.200941391035745,0.3218525073492,0.352495934311969,-0.0462939250826529,-0.119762393572378
10,0.214934916763209,-0.205178175795342,-0.897822465863467,-0.716585007185446,-0.178023146254465,-0.266899517081456,0.124135034666692,-0.511031621947541,-0.140175761267995,-0.584052713397226,-0.488501201481883,-0.0235381290085251,-0.65486088511389,-0.595393346332581
11,1.06059417784747,0.108829531281965,-0.0312707493879613,0.218971766138302,-0.281135860793271,0.154917641160741,0.337623160438634,0.515101294875284,0.979732521929336,0.431265839408743,0.410779489070853,0.200341871282856,0.259044429609645,1.17122609513202
12,-0.394490731885954,-0.47377117682716,-1.39293062423609,-1.02519693247213,-0.891501823128832,-0.843485450941944,-0.932410426525526,-1.53639444335627,-0.0530660466318561,-0.670744942798589,-0.82173173758466,-1.05314436364016,-0.868438452323967,-1.11518951196438
16,-0.67930290880764,-0.713769461913895,-0.629180127480039,-0.465512364354208,-0.189446306031774,-0.764682852345036,-0.367383867252701,-0.970907674505469,-1.0381908975565,-0.495093628022879,0.0315506427138941,-0.099291939605515,-0.290465792070031,-0.781645213427423
19,-0.3038916214675,-0.283534042011897,-0.226297053292011,-0.42421702765039,-0.0871233223775386,-0.504577934160077,-0.322730055642215,-0.519891755476904,-0.267099528961952,-0.080020235004916,-0.390403250852266,-0.209562305755543,-0.476473205109426,-1.0816515924513
20,-1.97909896509842,-0.381559915721865,-0.644353412506146,-0.742119122783612,-1.07383017041275,-1.06056972733194,-0.117646709249699,0.336416982695829,-0.700500107887203,-0.193787646271273,0.169634612744149,-0.568718205488647,-0.555509008435928,-1.46499925858072
23,-0.94488090585521,-0.273453160123451,-0.927386786385923,-0.228897931190141,-0.00812379930828874,-0.739693941778334,-0.707609514578342,0.0302530355116999,-0.678092888521316,-0.354418415604843,-0.73309568773423,-0.422219421849256,-0.276664309991477,-0.107856607212206
