"original_index","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
2,1.22995012584715,0.922599532894959,0.369789905899586,-0.534951018021602,1.2328873377833,1.61027391747361,0.776083660906912,1.12024810436408,-0.0919222551622817,0.481599508616457,0.890727644689255,1.16212890113554,1.32225106155317,1.17615777934937
3,0.0513510210647562,-0.721837017863948,-0.180121191524616,-0.403046361302255,-1.07886285581424,-2.09092944806196,-0.536505919507461,0.13146404012194,-0.537593419580104,-0.760650885678039,-0.425205903135957,-0.519891596823814,0.241111493968571,-1.25142162822574
6,1.41061801660679,-0.877836104399552,0.0277079873711314,0.0798479343571058,-1.08502039582917,-2.8350228534676,-0.531189190521362,-0.0325765952864282,0.192838707670916,0.0183810092270958,-1.05696304830252,-1.01382920795554,1.49414171958,-1.35617155770922
16,-0.748926939610667,0.296326956545293,0.0845506567936723,-0.385034275556068,0.929653823330934,0.734635263232584,0.860872788504742,0.807317986064141,0.0201235429561724,0.242620404043883,-0.736752975971165,-0.409485103688121,-0.920220843090168,-0.400669390281495
20,-0.937626025879596,-0.0873659735046264,-0.195423044652646,-1.57133768065804,-0.297637000860766,-2.00909255140938,-0.511707343816638,-0.4273387338545,-0.377782367983032,-0.431457577973975,0.248534851362492,0.181992957455084,-0.598472887772107,-0.323765044156874
26,-1.07785695830853,-0.332984916633892,-0.118665629971428,-1.92816569306634,-0.55447466304119,0.409441400817601,-0.690562373744545,0.321043508967318,-0.261037900901895,0.137641984606782,-0.272600160526429,-0.416370657073282,-0.945678562397835,-0.69934563380161
27,0.820480135364147,-0.0295007211709517,-0.0554805154337024,1.19160238099232,-0.487289174055396,-0.552933125936037,1.07107903319462,-0.0208232174155386,-0.305246889738941,-0.406423627621895,0.176654207773865,0.884917383825704,0.62638975110064,0.780738108488028
38,-0.210308553116452,-0.207559374683778,-0.186007717612626,0.734862216035469,-0.539345390402525,1.0782038350517,-1.73602532930726,-0.545471841227506,-0.200106444517846,-0.203926769512968,-1.0968507868423,-1.23300606447342,-0.219209201226151,-1.66058393170458
39,1.70795552755949,-1.45159483206023,-0.0517713971565037,1.72965948219803,-2.16850712763337,-3.50350112164996,-2.30058780727027,-0.20786569593676,-1.55620876036223,-0.657987034683913,-1.37533119912197,-1.6953369676928,1.67690829815412,-2.93373287751292
42,-0.806267130343643,-0.317953208375826,0.214822983174822,-1.27532607199686,-0.737871123684672,0.62984227141529,-0.292284846163677,-0.118646428999399,-1.02779403797796,-0.275306741973719,-0.311338289279493,-0.77995642092371,-1.01977592065215,-1.05394467009511
47,-1.74498472163629,0.192179676724345,-0.0472826523210056,-2.44668114347072,-0.00241732364541877,-2.50844697604549,1.28747521024994,-0.251353800297158,0.514374173456997,0.415033779035719,-0.579336340282306,0.031661044255256,-1.40453793020477,-0.0789048547227468
48,-1.21202186895952,-1.12219823277077,0.182415038575976,-1.79107374524346,-1.03028215982887,-2.60493810624548,-1.46509017344932,-0.124386754618915,-0.219531302324078,0.14222098790352,-1.23531157157154,-1.45267265592316,-1.09852539228459,-1.08539813424388
50,1.41099586403258,-1.54262082221919,-0.0185517557584076,0.644607191761482,-1.65276744874822,-0.576855594734783,-1.33954221733555,-0.42828055246165,-1.09068905429713,-1.12946802748404,-2.88589468831947,-2.42185654219358,1.28876225994871,-2.1948691890384
53,-0.118811276526704,-1.51207056919011,-0.1868117373663,-1.23658666163144,-1.59442720152295,-1.38452879661331,-2.74688530586504,-0.91560784151538,0.220047261626482,-0.443647384546792,-3.60414312349324,-3.17165524820129,-0.170729228525407,-3.11787368830633
55,2.11404377757884,0.416548433377591,0.140485043964949,1.38630356166563,0.036973081083417,-1.25326223371053,1.00696898842839,0.466746992686713,0.643565524561883,0.369798630468391,-0.0534763815910253,-0.289684245818666,2.31898441632991,0.407217724982555
60,-2.0500683797613,-1.24137821680439,-0.291935312145806,-2.08130659071788,-1.00792931421791,-2.70400916616212,-1.47231626862653,-0.181291237892628,-0.805269132586245,-0.521213571607425,-1.68928813249986,-1.30357555683948,-2.19478330742663,-1.07114261590485
61,0.870644417437304,-0.170450250107397,-0.154060195335894,0.424033005503782,-0.642246403027543,-0.0766199680225121,-0.496912417919271,-0.242260956139776,-0.313794934235225,-0.725167185371574,-1.24996530413954,-0.779021790413719,0.930098773233971,-0.24506619212792
62,-0.971966323195117,-1.41720902289491,-0.284934376121746,-1.89844693491717,-1.6553245970162,0.504063773382876,-1.13407578844331,-1.27220678097288,-0.388762485502708,-0.120419818516676,-1.94847104187374,-2.15959389341901,-0.955483906660802,-2.7924691078963
65,-1.3772471246099,-2.32468631969866,-0.155949000504122,-1.71066812822948,-2.60143870174863,-3.44806396280318,-3.32455450547679,-1.1546568677702,-1.29519137285306,-0.930524267222492,-2.75052634380117,-2.31783811865962,-1.40612535314538,-2.33136752876878
67,0.553545962324698,-0.57294480136577,-0.0221919839389977,-0.0237224313578917,-1.28435558063579,0.000507855517543374,-0.513010206780395,0.231491270320012,-0.280653377148054,0.232007263751428,-1.41478763737735,-1.55808148213711,0.416211086206211,-0.838556419436036
68,-1.61501324239523,-0.766008875189505,-0.0952344296119799,-2.33264393011236,-1.27298878610868,-2.37064553294217,-0.420021235223934,0.39345729836785,-0.533965275508627,-0.536249623399843,-0.28108768430894,-0.447528176228093,-1.71891062205855,-0.593856465211509
70,-0.519119556233369,0.401474487040219,0.252110913428793,-0.286386861817857,0.157585774279699,-1.70760152479724,-0.819247874247812,0.555030685382926,-0.180205597707993,0.700619517220246,-0.156147329480673,-0.158332289952639,-0.483541979804831,-0.419421610678471
76,-1.71601626538733,1.11427703288591,0.283562447197517,-2.23820763971545,0.468720543273957,-0.14675012917124,1.40746288893989,0.999671723426092,1.14686816097276,0.294509988882888,1.29625365801547,1.24507924809752,-1.81238619952391,1.44473816009352
86,-2.38038472365027,0.390642327764116,0.00421619974032845,-3.25569864815377,0.0555848346371406,-1.50968277890416,0.937511176311876,0.0439254560780021,0.237780004823023,0.18868938392197,-1.08873555934955,-0.560885041746228,-2.20578077665087,-0.162744283928098
90,0.0114734618826723,-0.0890327409690807,0.0450804717037982,-0.352528364342126,0.057257450187916,-1.02288578841656,-0.0325456616462222,-0.68609045301351,0.356797067045224,0.260821168363218,-1.87433847535778,-1.3238075090398,0.0326861699262048,-0.559167862680278
91,-2.36911501767381,-1.51554455466044,0.0913824270664737,-2.99254962979097,-1.21387837932878,-1.70751153258175,-1.1250473108979,-0.550055357771519,-0.390999348555764,-0.233140696063747,-3.96742604756741,-3.23055996665874,-2.6300043893278,-1.80488087007746
98,-0.816799080892467,-0.119398936978332,0.0367839742808549,-0.54970068251709,-0.037869351393393,-2.07846029357571,-0.299664797675974,0.0516648234042768,-0.536163592763786,-0.338600813176845,0.11618124504306,-0.234700585247047,-0.815006404737695,-1.08651477325353
103,0.5926247419771,-0.557555025004135,0.129265989513651,-1.16709952501967,-0.945464034675957,-1.94272855003256,-1.19688319054226,0.966655917855149,-0.41939628042543,-0.469678699727944,-0.988431775994613,-0.525057964202102,0.741288652978684,-0.185162942133769
108,-2.16172074998454,-0.737976519594558,-0.0731201752656527,-2.91261050283575,-0.74358979286209,-0.037422583818544,-2.25417453097669,-0.895318680809129,-0.488381407166501,0.157458626011887,-0.316736504768194,-0.402168661679419,-2.1444059065526,-0.207596152151699
109,-1.11605021952602,-0.695864384246824,0.0481320536276506,-1.33284035361914,0.0156567732416124,-1.98488057214358,0.662437194405499,-0.134641285821497,-1.16167639080428,-0.797651328440356,-1.80278732759794,-1.24267504880938,-1.17068294287639,-0.18470216620207
111,-4.25030346061683,-2.20754601413124,-0.189916252012287,-4.83553891101983,-2.10913413717362,-0.926937614455935,-2.63748104259336,-1.61540650082026,-0.715766701319114,-0.487183169901362,-3.80841904224418,-3.8015950366742,-3.99220061964559,-3.12331752860254
112,-3.98498168347468,0.383310116645199,-0.00546342901000673,-4.38267928412541,0.355473308088518,0.987591509264766,0.027794824378451,-0.224532610785133,-0.709172468970046,0.0426027339742743,0.26474430042173,0.423462042137122,-4.03961706589047,0.0391843283600633
113,-1.45253952348135,-1.2603037031851,-0.240278658299,-1.01435842474974,-0.392767560271828,-1.14359015694984,-0.615482436200684,-0.48782066156809,-0.701265101868098,-0.129458071525514,-2.65088082709906,-3.04030235349028,-1.41730232028535,-3.26788232168994
